churn_id,subscriber_key,churn_date,churn_reason,churn_reason_detail,competitor_name,tenure_months,lifetime_value,retention_attempts,retention_offer_made,retention_offer_accepted,final_bill_status,port_out,win_back_eligible
260,2622,2025-08-30,Network Coverage,Poor signal in home/work area,,21,533.02,2,True,False,Paid,True,True
261,2626,2020-08-14,Network Quality,Slow speeds or poor performance,,6,227.51,0,False,False,Paid,False,True
262,2632,2024-10-08,Device Issues,Device not supported on network,,23,795.29,1,True,False,Paid,False,True
263,2633,2023-12-16,Customer Service,Dissatisfied with support experience,,13,303.39,0,False,False,Paid,False,True
264,2650,2024-03-01,Network Coverage,Poor signal in home/work area,,20,630.24,1,True,False,Paid,True,True
265,2653,2023-04-11,Network Quality,Slow speeds or poor performance,,27,582.8,1,True,False,Paid,False,True
266,2661,2025-08-27,Network Coverage,Poor signal in home/work area,,11,188.76,0,False,False,Paid,True,True
267,2680,2025-12-22,Customer Service,Dissatisfied with support experience,,21,616.64,1,True,False,Paid,False,True
268,2707,2022-04-21,Price,Found cheaper alternative with competitor,VOXI,11,459.99,1,True,False,Paid,True,True
269,2711,2022-06-26,Price,Found cheaper alternative with competitor,Sky Mobile,3,120.86,1,True,False,Paid,True,False
270,2730,2023-07-31,Bundle Deal,Switched to competitor bundle offer,giffgaff,28,774.31,1,True,False,Paid,True,True
271,2737,2022-06-12,Bundle Deal,Switched to competitor bundle offer,O2,29,576.05,0,False,False,Paid,True,True
272,2739,2023-03-13,Network Coverage,Poor signal in home/work area,,18,443.04,0,False,False,Paid,True,True
273,2744,2024-03-25,Price,Found cheaper alternative with competitor,O2,34,1320.41,2,True,False,Paid,True,True
274,2747,2025-09-25,Customer Service,Dissatisfied with support experience,,5,218.48,1,True,False,Paid,False,False
275,2748,2025-08-14,Contract End,"Contract ended, chose not to renew",,9,154.63,1,True,False,Paid,False,True
276,2754,2021-10-09,Bundle Deal,Switched to competitor bundle offer,EE,13,526.74,2,True,False,Paid,True,True
277,2758,2021-12-28,Network Coverage,Poor signal in home/work area,,19,840.56,0,False,False,Paid,True,True
278,2762,2023-02-05,Billing Issues,Disputes over charges,,33,566.48,2,True,False,Paid,False,True
279,2766,2023-02-24,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,18,293.52,3,True,False,Paid,True,True
280,2768,2023-05-06,Competitor Promotion,Attracted by competitor offer,EE,7,196.28,1,True,False,Paid,True,True
281,2790,2026-02-10,Network Coverage,Poor signal in home/work area,,45,1395.11,0,False,False,Paid,True,True
282,2806,2023-11-20,Network Coverage,Poor signal in home/work area,,6,263.61,1,True,False,Paid,True,True
283,2808,2021-09-05,Network Coverage,Poor signal in home/work area,,15,525.41,2,True,False,Paid,True,True
284,2810,2023-06-04,Price,Found cheaper alternative with competitor,Virgin Mobile,25,1091.92,0,False,False,Paid,True,True
285,2824,2026-02-27,Billing Issues,Disputes over charges,,18,606.6,0,False,False,Paid,False,True
286,2836,2025-10-02,Relocation,Moving abroad or to area without coverage,,24,1021.07,0,False,False,Paid,False,True
287,2855,2023-06-13,Price,Found cheaper alternative with competitor,O2,29,623.47,1,True,False,Paid,True,True
288,2857,2025-04-26,Bundle Deal,Switched to competitor bundle offer,VOXI,30,1308.89,1,True,False,Paid,True,True
289,2870,2023-07-03,Competitor Promotion,Attracted by competitor offer,O2,5,139.9,1,True,False,Paid,True,False
290,2892,2022-08-23,Network Coverage,Poor signal in home/work area,,10,418.52,1,True,False,Paid,True,True
291,2898,2024-01-05,Network Coverage,Poor signal in home/work area,,42,1442.87,1,True,False,Paid,True,True
292,2908,2022-11-05,Customer Service,Dissatisfied with support experience,,24,638.98,2,True,False,Paid,False,True
293,2909,2025-07-30,Network Coverage,Poor signal in home/work area,,46,2066.56,3,True,False,Paid,True,True
294,2912,2023-09-01,Price,Found cheaper alternative with competitor,Sky Mobile,8,330.02,0,False,False,Paid,True,True
295,2923,2026-02-15,Network Coverage,Poor signal in home/work area,,3,126.86,0,False,False,Paid,True,False
296,2926,2026-02-27,Billing Issues,Disputes over charges,,40,1050.61,2,True,False,Paid,False,True
297,2930,2024-10-21,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,36,1443.49,1,True,False,Paid,True,True
298,2939,2024-06-09,Customer Service,Dissatisfied with support experience,,28,670.43,1,True,False,Paid,False,True
299,2940,2022-07-21,Network Coverage,Poor signal in home/work area,,30,460.55,0,False,False,Paid,True,True
300,2947,2023-11-06,Network Coverage,Poor signal in home/work area,,26,1025.82,2,True,False,Paid,True,True
301,2960,2026-01-19,Customer Service,Dissatisfied with support experience,,30,551.75,0,False,False,Paid,False,True
302,2971,2021-09-02,No Longer Needed,No longer requires mobile service,,9,321.4,1,True,False,Paid,False,True
303,2975,2025-02-15,Price,Found cheaper alternative with competitor,Vodafone,44,1271.79,1,True,False,Paid,True,True
304,2991,2022-05-30,Competitor Promotion,Attracted by competitor offer,EE,18,714.82,1,True,False,Paid,True,True
305,3008,2026-02-13,Price,Found cheaper alternative with competitor,EE,9,304.06,1,True,False,Paid,True,True
306,3010,2022-09-26,Price,Found cheaper alternative with competitor,Vodafone,8,171.5,0,False,False,Paid,True,True
307,3027,2020-12-12,Contract End,"Contract ended, chose not to renew",,8,193.53,0,False,False,Paid,False,True
308,3031,2024-03-18,Competitor Promotion,Attracted by competitor offer,VOXI,43,1097.31,0,False,False,Paid,True,True
309,3035,2025-10-20,Contract End,"Contract ended, chose not to renew",,23,347.62,1,True,False,Paid,False,True
310,3037,2024-06-06,Network Coverage,Poor signal in home/work area,,42,1665.81,0,False,False,Paid,True,True
311,3038,2024-12-17,Bundle Deal,Switched to competitor bundle offer,Tesco Mobile,43,1860.92,0,False,False,Paid,True,True
312,3044,2024-12-20,Billing Issues,Disputes over charges,,4,161.86,0,False,False,Paid,False,False
313,3069,2025-04-21,Network Coverage,Poor signal in home/work area,,8,225.07,1,True,False,Paid,True,True
314,3073,2023-11-12,Relocation,Moving abroad or to area without coverage,,11,423.46,2,True,False,Paid,False,True
315,3074,2025-12-13,Price,Found cheaper alternative with competitor,giffgaff,11,363.24,2,True,False,Paid,True,True
316,3099,2024-03-14,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,30,761.17,0,False,False,Paid,True,True
317,3109,2023-04-13,No Longer Needed,No longer requires mobile service,,26,731.91,0,False,False,Paid,False,True
318,3111,2023-12-04,Bundle Deal,Switched to competitor bundle offer,VOXI,10,192.12,2,True,False,Paid,True,True
319,3114,2025-07-25,Price,Found cheaper alternative with competitor,EE,39,1657.31,1,True,False,Paid,True,True
320,3119,2025-05-08,Bundle Deal,Switched to competitor bundle offer,Three,41,772.52,1,True,False,Paid,True,True
321,3122,2024-09-18,Network Coverage,Poor signal in home/work area,,4,97.71,2,True,False,Paid,True,False
322,3130,2025-05-21,Contract End,"Contract ended, chose not to renew",,24,429.41,2,True,False,Paid,False,True
323,3145,2022-11-26,Customer Service,Dissatisfied with support experience,,29,977.22,2,True,False,Paid,False,True
324,3159,2022-06-13,Device Issues,Device not supported on network,,25,544.79,0,False,False,Outstanding,False,False
325,3161,2022-05-02,No Longer Needed,No longer requires mobile service,,12,378.93,1,True,False,Paid,False,True
326,3179,2025-06-29,Contract End,"Contract ended, chose not to renew",,27,766.28,0,False,False,Paid,False,True
327,3191,2024-04-03,Network Coverage,Poor signal in home/work area,,21,422.21,0,False,False,Paid,True,True
328,3192,2023-10-05,Network Coverage,Poor signal in home/work area,,36,701.71,3,True,False,Outstanding,True,False
329,3194,2024-01-13,Network Coverage,Poor signal in home/work area,,43,1415.19,1,True,False,Paid,True,True
330,3211,2025-03-26,Relocation,Moving abroad or to area without coverage,,3,46.29,1,True,False,Paid,False,False
331,3226,2022-01-23,Contract End,"Contract ended, chose not to renew",,5,180.46,1,True,False,Paid,False,False
332,3231,2023-06-06,Network Coverage,Poor signal in home/work area,,39,1057.79,0,False,False,Paid,True,True
333,3250,2024-07-17,Customer Service,Dissatisfied with support experience,,13,224.6,0,False,False,Paid,False,True
334,3255,2025-07-27,Bundle Deal,Switched to competitor bundle offer,O2,12,502.68,1,True,False,Paid,True,True
335,3257,2023-06-11,Price,Found cheaper alternative with competitor,O2,5,118.09,1,True,False,Paid,True,False
336,3262,2020-11-12,Price,Found cheaper alternative with competitor,VOXI,10,381.97,1,True,False,Outstanding,True,False
337,3281,2025-08-09,Relocation,Moving abroad or to area without coverage,,7,304.66,0,False,False,Paid,False,True
338,3289,2025-04-11,Price,Found cheaper alternative with competitor,O2,30,788.78,1,True,False,Paid,True,True
339,3290,2023-01-24,Relocation,Moving abroad or to area without coverage,,31,1191.54,1,True,False,Paid,False,True
340,3298,2023-09-24,Network Coverage,Poor signal in home/work area,,13,361.24,0,False,False,Paid,True,True
341,3302,2021-10-25,Network Coverage,Poor signal in home/work area,,7,131.29,0,False,False,Paid,True,True
342,3311,2024-11-11,Contract End,"Contract ended, chose not to renew",,25,606.37,1,True,False,Paid,False,True
343,3320,2024-03-29,Price,Found cheaper alternative with competitor,Three,29,581.39,3,True,False,Paid,True,True
344,3337,2025-09-15,Price,Found cheaper alternative with competitor,Tesco Mobile,23,376.9,0,False,False,Paid,True,True
345,3346,2024-07-01,Bundle Deal,Switched to competitor bundle offer,VOXI,3,125.15,1,True,False,Paid,True,False
346,3348,2024-11-22,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,42,1109.81,0,False,False,Paid,True,True
347,3355,2025-11-15,Bundle Deal,Switched to competitor bundle offer,Three,30,1338.73,2,True,False,Paid,True,True
348,3374,2023-05-10,Competitor Promotion,Attracted by competitor offer,EE,40,672.12,2,True,False,Paid,True,True
349,3381,2021-05-04,Relocation,Moving abroad or to area without coverage,,6,97.9,2,True,False,Paid,False,True
350,3392,2021-09-06,Billing Issues,Disputes over charges,,8,184.11,2,True,False,Paid,False,True
351,3393,2023-02-21,Network Coverage,Poor signal in home/work area,,35,655.96,0,False,False,Paid,True,True
352,3401,2023-05-23,Bundle Deal,Switched to competitor bundle offer,VOXI,24,821.23,1,True,False,Paid,True,True
353,3421,2024-11-29,Network Coverage,Poor signal in home/work area,,24,441.18,2,True,False,Paid,True,True
354,3427,2023-05-04,Price,Found cheaper alternative with competitor,Tesco Mobile,30,1317.42,2,True,False,Paid,True,True
355,3439,2025-05-05,Bundle Deal,Switched to competitor bundle offer,VOXI,25,936.56,0,False,False,Paid,True,True
356,3460,2024-12-13,Network Coverage,Poor signal in home/work area,,29,595.95,1,True,False,Paid,True,True
357,3472,2025-06-05,Contract End,"Contract ended, chose not to renew",,23,1026.08,1,True,False,Paid,False,True
358,3479,2022-05-10,Competitor Promotion,Attracted by competitor offer,giffgaff,4,84.92,1,True,False,Paid,True,False
359,3507,2023-11-16,Network Quality,Slow speeds or poor performance,,23,1024.75,2,True,False,Paid,False,True
360,3530,2021-10-29,Device Issues,Device not supported on network,,17,467.25,2,True,False,Paid,False,True
361,3545,2025-09-15,Competitor Promotion,Attracted by competitor offer,Sky Mobile,20,855.43,3,True,False,Paid,True,True
362,3546,2023-08-08,Network Coverage,Poor signal in home/work area,,38,1683.34,0,False,False,Paid,True,True
363,3551,2024-04-08,Billing Issues,Disputes over charges,,7,281.55,1,True,False,Paid,False,True
364,3563,2024-08-10,Network Coverage,Poor signal in home/work area,,30,609.09,1,True,False,Paid,True,True
365,3588,2025-05-13,Bundle Deal,Switched to competitor bundle offer,Three,45,1949.87,3,True,False,Paid,True,True
366,3592,2024-05-14,Contract End,"Contract ended, chose not to renew",,16,668.32,0,False,False,Paid,False,True
367,3608,2023-08-28,Billing Issues,Disputes over charges,,33,750.02,0,False,False,Paid,False,True
368,3613,2025-09-07,Bundle Deal,Switched to competitor bundle offer,O2,20,455.75,1,True,False,Paid,True,True
369,3632,2025-03-17,Network Coverage,Poor signal in home/work area,,18,694.96,1,True,False,Written Off,True,False
370,3639,2021-07-23,Contract End,"Contract ended, chose not to renew",,16,559.87,1,True,False,Paid,False,True
371,3667,2024-08-28,Network Coverage,Poor signal in home/work area,,36,1616.66,1,True,False,Paid,True,True
372,3669,2025-11-02,Billing Issues,Disputes over charges,,47,1478.45,1,True,False,Paid,False,True
373,3672,2021-09-26,Competitor Promotion,Attracted by competitor offer,Vodafone,13,249.77,2,True,False,Paid,True,True
374,3679,2025-06-14,Bundle Deal,Switched to competitor bundle offer,Tesco Mobile,11,237.25,1,True,False,Paid,True,True
375,3691,2024-04-05,Customer Service,Dissatisfied with support experience,,28,983.93,2,True,False,Outstanding,False,False
376,3723,2023-01-03,Contract End,"Contract ended, chose not to renew",,32,1208.3,0,False,False,Paid,False,True
377,3731,2022-04-09,Price,Found cheaper alternative with competitor,O2,22,370.98,0,False,False,Outstanding,True,False
378,3733,2024-09-09,Price,Found cheaper alternative with competitor,Virgin Mobile,26,981.09,2,True,False,Paid,True,True
379,3741,2024-03-30,Price,Found cheaper alternative with competitor,Tesco Mobile,24,816.25,1,True,False,Paid,True,True
380,3775,2022-03-23,Price,Found cheaper alternative with competitor,VOXI,19,673.9,1,True,False,Paid,True,True
381,3783,2022-12-27,Customer Service,Dissatisfied with support experience,,12,365.75,3,True,False,Paid,False,True
382,3792,2023-09-08,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,25,762.83,1,True,False,Paid,True,True
383,3796,2024-05-06,Device Issues,Device not supported on network,,44,764.72,0,False,False,Paid,False,True
384,3812,2023-12-22,Competitor Promotion,Attracted by competitor offer,Three,46,1712.18,3,True,False,Paid,True,True
385,3817,2023-06-14,Customer Service,Dissatisfied with support experience,,23,544.22,1,True,False,Paid,False,True
386,3822,2022-04-24,Contract End,"Contract ended, chose not to renew",,15,532.87,1,True,False,Paid,False,True
387,3835,2022-06-25,Network Coverage,Poor signal in home/work area,,24,555.14,0,False,False,Paid,True,True
388,3842,2023-02-14,Customer Service,Dissatisfied with support experience,,29,936.83,0,False,False,Paid,False,True
389,3843,2021-10-31,Price,Found cheaper alternative with competitor,giffgaff,15,578.9,0,False,False,Paid,True,True
390,3857,2024-12-05,Price,Found cheaper alternative with competitor,O2,43,1660.64,2,True,False,Paid,True,True
391,3859,2023-07-24,Price,Found cheaper alternative with competitor,Sky Mobile,29,555.12,1,True,False,Paid,True,True
392,3860,2025-04-29,Competitor Promotion,Attracted by competitor offer,Tesco Mobile,39,1221.38,1,True,False,Paid,True,True
393,3864,2025-10-08,Competitor Promotion,Attracted by competitor offer,Vodafone,10,376.49,1,True,False,Paid,True,True
394,3867,2025-11-29,Price,Found cheaper alternative with competitor,Sky Mobile,22,532.4,1,True,False,Paid,True,True
395,3868,2025-04-12,Price,Found cheaper alternative with competitor,Virgin Mobile,45,1782.81,0,False,False,Paid,True,True
396,3871,2025-11-08,Network Coverage,Poor signal in home/work area,,46,717.37,1,True,False,Paid,True,True
397,3872,2024-06-10,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,20,758.43,1,True,False,Outstanding,True,False
398,3873,2022-04-17,Customer Service,Dissatisfied with support experience,,19,411.69,1,True,False,Paid,False,True
399,3902,2022-01-30,Price,Found cheaper alternative with competitor,Sky Mobile,10,248.09,0,False,False,Paid,True,True
400,3915,2026-02-16,Price,Found cheaper alternative with competitor,Virgin Mobile,33,724.17,1,True,False,Paid,True,True
401,3926,2025-04-16,Network Coverage,Poor signal in home/work area,,46,1659.47,3,True,False,Paid,True,True
402,3930,2026-01-22,Network Coverage,Poor signal in home/work area,,13,465.77,1,True,False,Paid,True,True
403,3948,2024-06-08,Network Coverage,Poor signal in home/work area,,49,1008.97,2,True,False,Paid,True,True
404,3949,2025-11-13,Contract End,"Contract ended, chose not to renew",,12,416.67,1,True,False,Paid,False,True
