po_line_id,po_id,product_key,description,quantity_ordered,quantity_received,unit_cost,line_total
481,82,60,Item for PO PO000082,125,99,50.0,6250.0
482,82,53,Item for PO PO000082,928,661,21.13,19608.64
483,82,57,Item for PO PO000082,261,152,409.98,107004.78
484,83,39,Item for PO PO000083,234,44,69.83,16340.22
485,83,44,Item for PO PO000083,197,176,357.07,70342.79
486,84,31,Item for PO PO000084,132,132,494.66,65295.12
487,84,21,Item for PO PO000084,447,447,150.27,67170.69
488,84,32,Item for PO PO000084,91,91,452.32,41161.12
489,84,60,Item for PO PO000084,919,919,291.86,268219.34
490,84,5,Item for PO PO000084,513,513,331.86,170244.18
491,84,60,Item for PO PO000084,709,709,100.58,71311.22
492,84,37,Item for PO PO000084,144,144,480.45,69184.8
493,85,33,Item for PO PO000085,879,879,279.37,245566.23
494,85,27,Item for PO PO000085,365,365,427.36,155986.4
495,86,24,Item for PO PO000086,491,34,210.61,103409.51
496,86,51,Item for PO PO000086,100,29,260.61,26061.0
497,86,34,Item for PO PO000086,728,690,87.11,63416.08
498,86,56,Item for PO PO000086,558,179,160.54,89581.32
499,87,1,Item for PO PO000087,270,30,219.22,59189.4
500,87,34,Item for PO PO000087,815,533,443.79,361688.85
501,87,21,Item for PO PO000087,517,55,32.79,16952.43
502,88,24,Item for PO PO000088,700,700,13.18,9226.0
503,88,19,Item for PO PO000088,174,174,147.4,25647.6
504,88,1,Item for PO PO000088,84,84,193.11,16221.24
505,88,48,Item for PO PO000088,474,474,313.78,148731.72
506,88,47,Item for PO PO000088,694,694,253.59,175991.46
507,88,26,Item for PO PO000088,167,167,188.76,31522.92
508,88,5,Item for PO PO000088,372,372,125.46,46671.12
509,89,49,Item for PO PO000089,190,190,85.27,16201.3
510,89,16,Item for PO PO000089,479,479,187.67,89893.93
511,90,19,Item for PO PO000090,206,206,462.68,95312.08
512,90,54,Item for PO PO000090,255,255,250.09,63772.95
513,90,39,Item for PO PO000090,940,940,222.53,209178.2
514,91,2,Item for PO PO000091,417,359,208.75,87048.75
515,91,33,Item for PO PO000091,674,466,336.82,227016.68
516,91,31,Item for PO PO000091,965,204,147.5,142337.5
517,91,45,Item for PO PO000091,798,199,216.84,173038.32
518,91,21,Item for PO PO000091,911,157,277.2,252529.2
519,91,53,Item for PO PO000091,564,438,404.08,227901.12
520,91,37,Item for PO PO000091,593,455,35.99,21342.07
521,91,15,Item for PO PO000091,171,131,110.6,18912.6
522,92,21,Item for PO PO000092,611,366,339.67,207538.37
523,92,54,Item for PO PO000092,650,98,272.79,177313.5
524,92,47,Item for PO PO000092,958,729,55.11,52795.38
525,92,9,Item for PO PO000092,608,52,130.03,79058.24
526,92,12,Item for PO PO000092,235,116,378.86,89032.1
527,92,33,Item for PO PO000092,445,282,60.12,26753.4
528,92,50,Item for PO PO000092,448,212,444.91,199319.68
529,93,25,Item for PO PO000093,887,676,349.18,309722.66
530,93,2,Item for PO PO000093,163,162,280.66,45747.58
531,93,57,Item for PO PO000093,728,57,131.81,95957.68
532,93,40,Item for PO PO000093,66,47,307.68,20306.88
533,93,63,Item for PO PO000093,676,602,254.44,172001.44
534,93,6,Item for PO PO000093,517,294,451.23,233285.91
535,93,51,Item for PO PO000093,284,253,35.07,9959.88
536,93,45,Item for PO PO000093,857,624,229.89,197015.73
537,94,13,Item for PO PO000094,687,687,416.03,285812.61
538,94,41,Item for PO PO000094,249,199,389.57,97002.93
539,94,5,Item for PO PO000094,812,560,224.19,182042.28
540,95,57,Item for PO PO000095,619,619,151.43,93735.17
541,95,56,Item for PO PO000095,290,290,280.07,81220.3
542,96,37,Item for PO PO000096,504,504,145.68,73422.72
543,96,63,Item for PO PO000096,77,77,193.31,14884.87
544,96,52,Item for PO PO000096,620,620,221.82,137528.4
545,96,26,Item for PO PO000096,95,95,300.43,28540.85
546,96,39,Item for PO PO000096,219,219,345.65,75697.35
547,97,11,Item for PO PO000097,37,13,342.74,12681.38
548,97,18,Item for PO PO000097,402,389,387.07,155602.14
549,97,14,Item for PO PO000097,177,143,127.15,22505.55
550,97,38,Item for PO PO000097,414,129,346.57,143479.98
551,98,17,Item for PO PO000098,272,246,226.87,61708.64
552,98,11,Item for PO PO000098,921,471,284.94,262429.74
553,98,63,Item for PO PO000098,945,142,419.53,396455.85
554,98,39,Item for PO PO000098,251,60,60.45,15172.95
555,98,9,Item for PO PO000098,59,35,374.89,22118.51
556,98,27,Item for PO PO000098,304,28,293.0,89072.0
557,98,1,Item for PO PO000098,380,297,191.66,72830.8
558,99,59,Item for PO PO000099,355,355,412.74,146522.7
559,99,26,Item for PO PO000099,303,303,417.03,126360.09
560,99,16,Item for PO PO000099,919,919,251.31,230953.89
561,99,55,Item for PO PO000099,199,199,275.5,54824.5
562,100,10,Item for PO PO000100,27,17,96.87,2615.49
563,100,31,Item for PO PO000100,798,233,57.74,46076.52
564,100,56,Item for PO PO000100,425,350,204.52,86921.0
565,100,61,Item for PO PO000100,603,148,223.73,134909.19
566,100,13,Item for PO PO000100,787,755,492.83,387857.21
567,100,45,Item for PO PO000100,885,576,34.12,30196.2
568,101,27,Item for PO PO000101,538,334,386.12,207732.56
569,101,18,Item for PO PO000101,1000,319,422.0,422000.0
570,101,26,Item for PO PO000101,754,142,398.65,300582.1
571,101,63,Item for PO PO000101,497,463,260.79,129612.63
572,101,7,Item for PO PO000101,74,70,465.03,34412.22
573,101,47,Item for PO PO000101,618,123,27.0,16686.0
574,101,22,Item for PO PO000101,149,46,30.61,4560.89
575,102,50,Item for PO PO000102,636,18,206.96,131626.56
576,102,44,Item for PO PO000102,639,110,364.92,233183.88
577,102,10,Item for PO PO000102,913,771,45.04,41121.52
578,102,13,Item for PO PO000102,464,149,365.73,169698.72
579,102,51,Item for PO PO000102,683,457,475.48,324752.84
580,102,41,Item for PO PO000102,932,212,287.72,268155.04
581,102,62,Item for PO PO000102,902,329,182.53,164642.06
582,102,43,Item for PO PO000102,228,27,284.18,64793.04
583,102,14,Item for PO PO000102,17,6,349.15,5935.55
584,103,10,Item for PO PO000103,244,82,443.98,108331.12
585,103,1,Item for PO PO000103,253,102,383.4,97000.2
586,103,9,Item for PO PO000103,449,85,483.62,217145.38
587,103,50,Item for PO PO000103,532,207,314.11,167106.52
588,103,63,Item for PO PO000103,330,303,184.92,61023.6
589,104,62,Item for PO PO000104,693,151,328.1,227373.3
590,104,1,Item for PO PO000104,909,586,145.64,132386.76
591,104,60,Item for PO PO000104,731,320,136.24,99591.44
592,104,9,Item for PO PO000104,634,616,40.6,25740.4
593,104,63,Item for PO PO000104,949,97,206.76,196215.24
594,105,25,Item for PO PO000105,932,932,307.57,286655.24
595,105,62,Item for PO PO000105,282,282,459.38,129545.16
596,105,62,Item for PO PO000105,956,956,14.23,13603.88
597,105,27,Item for PO PO000105,963,963,254.1,244698.3
598,105,12,Item for PO PO000105,921,921,50.69,46685.49
599,105,44,Item for PO PO000105,705,705,171.91,121196.55
600,105,51,Item for PO PO000105,455,455,33.65,15310.75
601,106,13,Item for PO PO000106,656,391,138.04,90554.24
602,106,30,Item for PO PO000106,544,441,328.09,178480.96
603,106,5,Item for PO PO000106,52,14,269.87,14033.24
604,106,45,Item for PO PO000106,108,104,428.29,46255.32
605,106,55,Item for PO PO000106,662,266,270.02,178753.24
606,106,7,Item for PO PO000106,907,850,112.37,101919.59
607,107,40,Item for PO PO000107,747,404,206.57,154307.79
608,107,47,Item for PO PO000107,749,654,234.48,175625.52
609,107,59,Item for PO PO000107,986,758,77.31,76227.66
610,108,9,Item for PO PO000108,393,131,327.53,128719.29
611,108,64,Item for PO PO000108,187,168,356.25,66618.75
612,108,45,Item for PO PO000108,591,405,420.69,248627.79
613,109,50,Item for PO PO000109,720,720,270.99,195112.8
614,109,17,Item for PO PO000109,101,101,305.8,30885.8
615,109,43,Item for PO PO000109,416,416,472.03,196364.48
616,109,38,Item for PO PO000109,197,197,269.38,53067.86
617,109,12,Item for PO PO000109,736,736,151.46,111474.56
618,109,61,Item for PO PO000109,946,946,155.8,147386.8
619,109,35,Item for PO PO000109,887,887,70.74,62746.38
620,109,42,Item for PO PO000109,772,772,39.06,30154.32
621,109,9,Item for PO PO000109,409,409,53.8,22004.2
622,110,54,Item for PO PO000110,79,79,194.71,15382.09
623,110,7,Item for PO PO000110,874,874,384.42,335983.08
624,110,53,Item for PO PO000110,572,572,119.87,68565.64
625,110,18,Item for PO PO000110,844,844,461.33,389362.52
626,111,48,Item for PO PO000111,891,891,325.6,290109.6
627,111,24,Item for PO PO000111,138,138,123.19,17000.22
628,111,54,Item for PO PO000111,759,759,18.73,14216.07
629,112,64,Item for PO PO000112,894,894,169.96,151944.24
630,112,58,Item for PO PO000112,803,803,300.18,241044.54
631,112,14,Item for PO PO000112,383,383,495.78,189883.74
632,112,45,Item for PO PO000112,523,523,268.5,140425.5
633,112,57,Item for PO PO000112,363,363,239.13,86804.19
634,113,29,Item for PO PO000113,196,196,244.2,47863.2
635,113,35,Item for PO PO000113,843,843,43.28,36485.04
636,113,59,Item for PO PO000113,383,383,494.79,189504.57
637,113,32,Item for PO PO000113,281,281,353.19,99246.39
638,113,54,Item for PO PO000113,876,876,375.31,328771.56
639,113,28,Item for PO PO000113,494,494,63.67,31452.98
640,113,9,Item for PO PO000113,445,445,36.03,16033.35
641,113,9,Item for PO PO000113,392,392,361.2,141590.4
642,113,16,Item for PO PO000113,82,82,207.81,17040.42
643,114,16,Item for PO PO000114,306,306,101.03,30915.18
644,114,20,Item for PO PO000114,638,638,404.48,258058.24
645,114,45,Item for PO PO000114,139,139,226.9,31539.1
646,114,7,Item for PO PO000114,216,216,447.18,96590.88
647,114,61,Item for PO PO000114,270,270,21.04,5680.8
648,114,45,Item for PO PO000114,547,547,192.74,105428.78
649,114,17,Item for PO PO000114,246,246,243.15,59814.9
650,114,63,Item for PO PO000114,922,922,40.98,37783.56
651,115,51,Item for PO PO000115,489,489,117.45,57433.05
652,115,2,Item for PO PO000115,395,395,183.84,72616.8
653,115,58,Item for PO PO000115,946,946,419.41,396761.86
654,115,8,Item for PO PO000115,749,749,345.4,258704.6
655,115,44,Item for PO PO000115,357,357,481.0,171717.0
656,116,1,Item for PO PO000116,743,743,14.53,10795.79
657,117,56,Item for PO PO000117,546,349,122.26,66753.96
658,117,39,Item for PO PO000117,75,47,308.46,23134.5
659,117,45,Item for PO PO000117,473,53,213.22,100853.06
660,117,6,Item for PO PO000117,584,533,191.66,111929.44
661,117,38,Item for PO PO000117,53,34,107.02,5672.06
662,117,60,Item for PO PO000117,528,143,251.16,132612.48
663,117,40,Item for PO PO000117,609,98,170.14,103615.26
664,117,2,Item for PO PO000117,788,110,13.9,10953.2
665,117,50,Item for PO PO000117,936,43,112.02,104850.72
666,117,15,Item for PO PO000117,895,726,48.51,43416.45
667,118,12,Item for PO PO000118,757,481,397.76,301104.32
668,118,34,Item for PO PO000118,317,31,399.53,126651.01
669,118,51,Item for PO PO000118,147,7,441.73,64934.31
670,118,2,Item for PO PO000118,98,77,292.42,28657.16
671,118,37,Item for PO PO000118,450,106,134.01,60304.5
672,118,3,Item for PO PO000118,467,38,429.53,200590.51
673,118,43,Item for PO PO000118,102,64,410.92,41913.84
674,118,19,Item for PO PO000118,66,34,257.33,16983.78
675,118,25,Item for PO PO000118,38,0,361.13,13722.94
676,118,14,Item for PO PO000118,577,336,217.23,125341.71
677,119,61,Item for PO PO000119,939,460,323.12,303409.68
678,119,45,Item for PO PO000119,275,56,404.96,111364.0
679,119,14,Item for PO PO000119,254,74,404.5,102743.0
680,119,61,Item for PO PO000119,988,581,302.52,298889.76
681,119,13,Item for PO PO000119,877,769,302.27,265090.79
682,119,16,Item for PO PO000119,461,133,162.84,75069.24
683,119,26,Item for PO PO000119,80,8,224.6,17968.0
684,119,42,Item for PO PO000119,121,116,211.41,25580.61
685,119,11,Item for PO PO000119,120,94,10.97,1316.4
686,119,40,Item for PO PO000119,964,48,13.68,13187.52
687,120,34,Item for PO PO000120,520,520,278.64,144892.8
688,120,32,Item for PO PO000120,313,313,440.44,137857.72
689,121,53,Item for PO PO000121,665,255,236.07,156986.55
690,122,14,Item for PO PO000122,288,254,32.19,9270.72
691,122,23,Item for PO PO000122,31,31,157.29,4875.99
692,122,35,Item for PO PO000122,201,174,336.23,67582.23
693,122,38,Item for PO PO000122,93,72,270.73,25177.89
694,122,40,Item for PO PO000122,749,240,181.49,135936.01
695,122,7,Item for PO PO000122,85,6,234.34,19918.9
696,123,49,Item for PO PO000123,599,143,471.09,282182.91
697,123,40,Item for PO PO000123,933,455,331.57,309354.81
698,123,49,Item for PO PO000123,11,0,105.52,1160.72
699,123,23,Item for PO PO000123,407,317,180.84,73601.88
700,123,51,Item for PO PO000123,813,652,255.11,207404.43
701,123,22,Item for PO PO000123,23,3,118.52,2725.96
702,123,51,Item for PO PO000123,314,180,237.25,74496.5
703,124,4,Item for PO PO000124,308,75,130.7,40255.6
704,124,45,Item for PO PO000124,799,21,153.35,122526.65
705,124,41,Item for PO PO000124,272,168,365.77,99489.44
706,124,5,Item for PO PO000124,815,491,125.16,102005.4
707,124,52,Item for PO PO000124,257,139,166.14,42697.98
708,124,14,Item for PO PO000124,546,125,495.19,270373.74
709,124,48,Item for PO PO000124,940,227,439.31,412951.4
710,124,58,Item for PO PO000124,856,752,316.03,270521.68
711,125,41,Item for PO PO000125,902,176,273.89,247048.78
712,125,53,Item for PO PO000125,702,315,296.35,208037.7
713,125,10,Item for PO PO000125,748,710,88.96,66542.08
714,125,13,Item for PO PO000125,833,187,83.27,69363.91
715,125,12,Item for PO PO000125,801,563,374.37,299870.37
716,125,63,Item for PO PO000125,853,670,337.9,288228.7
717,125,22,Item for PO PO000125,601,538,488.31,293474.31
718,125,35,Item for PO PO000125,800,409,314.21,251368.0
719,125,48,Item for PO PO000125,508,250,83.02,42174.16
720,125,23,Item for PO PO000125,880,770,50.99,44871.2
721,126,27,Item for PO PO000126,945,945,50.95,48147.75
722,126,12,Item for PO PO000126,137,137,167.55,22954.35
723,126,27,Item for PO PO000126,228,228,109.21,24899.88
724,127,34,Item for PO PO000127,427,39,440.3,188008.1
725,127,44,Item for PO PO000127,936,592,373.33,349436.88
726,127,10,Item for PO PO000127,508,385,117.0,59436.0
727,127,3,Item for PO PO000127,362,293,111.39,40323.18
728,127,11,Item for PO PO000127,622,427,47.68,29656.96
729,127,18,Item for PO PO000127,26,15,303.58,7893.08
730,128,24,Item for PO PO000128,131,96,12.78,1674.18
731,128,4,Item for PO PO000128,820,111,463.55,380111.0
732,128,18,Item for PO PO000128,376,336,255.25,95974.0
733,128,52,Item for PO PO000128,256,17,139.51,35714.56
734,128,54,Item for PO PO000128,65,46,456.82,29693.3
735,128,55,Item for PO PO000128,910,817,241.7,219947.0
736,128,15,Item for PO PO000128,116,61,449.47,52138.52
737,128,52,Item for PO PO000128,846,324,103.81,87823.26
738,129,42,Item for PO PO000129,485,288,410.75,199213.75
739,129,32,Item for PO PO000129,266,185,206.83,55016.78
740,129,63,Item for PO PO000129,595,232,190.99,113639.05
741,129,18,Item for PO PO000129,921,524,286.38,263755.98
742,129,63,Item for PO PO000129,374,116,189.9,71022.6
743,129,57,Item for PO PO000129,685,400,117.15,80247.75
744,129,20,Item for PO PO000129,830,523,234.41,194560.3
745,129,16,Item for PO PO000129,535,83,23.6,12626.0
746,129,37,Item for PO PO000129,898,342,28.3,25413.4
747,129,24,Item for PO PO000129,321,301,477.53,153287.13
748,130,9,Item for PO PO000130,263,263,335.03,88112.89
749,130,20,Item for PO PO000130,407,407,404.77,164741.39
750,130,33,Item for PO PO000130,888,888,366.17,325158.96
751,130,63,Item for PO PO000130,91,91,340.66,31000.06
752,130,52,Item for PO PO000130,211,211,52.44,11064.84
753,130,11,Item for PO PO000130,383,383,33.91,12987.53
754,131,44,Item for PO PO000131,76,76,299.56,22766.56
755,131,45,Item for PO PO000131,925,925,334.95,309828.75
756,131,14,Item for PO PO000131,377,377,105.24,39675.48
757,131,40,Item for PO PO000131,79,79,281.85,22266.15
758,131,28,Item for PO PO000131,98,98,148.02,14505.96
759,131,52,Item for PO PO000131,668,668,392.83,262410.44
760,131,29,Item for PO PO000131,990,990,294.5,291555.0
761,131,15,Item for PO PO000131,451,451,346.36,156208.36
762,132,43,Item for PO PO000132,201,201,182.95,36772.95
763,132,8,Item for PO PO000132,16,16,335.56,5368.96
764,132,63,Item for PO PO000132,445,445,131.61,58566.45
765,133,56,Item for PO PO000133,844,750,42.8,36123.2
766,134,44,Item for PO PO000134,20,20,102.43,2048.6
767,135,50,Item for PO PO000135,962,199,483.29,464924.98
768,135,53,Item for PO PO000135,383,267,471.37,180534.71
769,135,20,Item for PO PO000135,908,93,423.82,384828.56
770,135,20,Item for PO PO000135,681,15,378.52,257772.12
771,135,40,Item for PO PO000135,17,0,170.11,2891.87
772,135,27,Item for PO PO000135,819,617,238.67,195470.73
773,135,57,Item for PO PO000135,519,481,459.54,238501.26
774,135,54,Item for PO PO000135,960,608,158.26,151929.6
775,135,45,Item for PO PO000135,490,353,47.94,23490.6
776,135,17,Item for PO PO000135,854,259,103.67,88534.18
777,136,10,Item for PO PO000136,393,333,418.18,164344.74
778,136,21,Item for PO PO000136,906,14,142.3,128923.8
779,136,28,Item for PO PO000136,490,260,433.42,212375.8
780,136,35,Item for PO PO000136,710,498,224.21,159189.1
781,137,12,Item for PO PO000137,672,672,360.54,242282.88
782,137,34,Item for PO PO000137,137,137,496.1,67965.7
783,137,59,Item for PO PO000137,247,247,173.47,42847.09
784,137,62,Item for PO PO000137,129,129,369.54,47670.66
785,137,31,Item for PO PO000137,323,323,295.91,95578.93
786,137,22,Item for PO PO000137,673,673,381.57,256796.61
787,138,27,Item for PO PO000138,87,38,181.39,15780.93
788,138,40,Item for PO PO000138,230,121,193.05,44401.5
789,138,41,Item for PO PO000138,68,21,299.23,20347.64
790,139,7,Item for PO PO000139,132,132,93.99,12406.68
791,139,17,Item for PO PO000139,980,980,419.72,411325.6
792,140,16,Item for PO PO000140,858,576,232.79,199733.82
793,140,17,Item for PO PO000140,513,168,298.0,152874.0
794,140,2,Item for PO PO000140,460,190,350.36,161165.6
795,140,15,Item for PO PO000140,247,35,294.66,72781.02
796,140,52,Item for PO PO000140,547,354,179.39,98126.33
797,140,61,Item for PO PO000140,149,0,257.53,38371.97
798,140,60,Item for PO PO000140,625,525,30.35,18968.75
799,140,44,Item for PO PO000140,823,505,463.33,381320.59
800,140,64,Item for PO PO000140,152,127,497.93,75685.36
801,141,47,Item for PO PO000141,107,107,341.65,36556.55
802,141,4,Item for PO PO000141,918,918,93.21,85566.78
803,142,6,Item for PO PO000142,374,323,278.86,104293.64
804,142,51,Item for PO PO000142,588,10,134.15,78880.2
805,142,2,Item for PO PO000142,846,150,273.49,231372.54
806,142,12,Item for PO PO000142,746,249,335.26,250103.96
807,142,11,Item for PO PO000142,477,241,281.93,134480.61
808,143,35,Item for PO PO000143,506,506,234.31,118560.86
809,143,34,Item for PO PO000143,969,969,213.82,207191.58
810,143,10,Item for PO PO000143,680,680,392.65,267002.0
811,143,46,Item for PO PO000143,309,309,448.68,138642.12
812,143,41,Item for PO PO000143,778,778,156.9,122068.2
813,143,53,Item for PO PO000143,482,482,278.09,134039.38
814,143,4,Item for PO PO000143,138,138,17.96,2478.48
815,143,29,Item for PO PO000143,559,559,444.01,248201.59
816,144,45,Item for PO PO000144,450,102,420.18,189081.0
817,144,31,Item for PO PO000144,324,281,294.7,95482.8
818,144,27,Item for PO PO000144,626,409,387.34,242474.84
819,144,7,Item for PO PO000144,230,214,326.27,75042.1
820,144,37,Item for PO PO000144,64,25,493.11,31559.04
821,144,16,Item for PO PO000144,673,273,98.02,65967.46
822,144,4,Item for PO PO000144,136,35,195.89,26641.04
823,144,11,Item for PO PO000144,325,220,325.89,105914.25
824,144,10,Item for PO PO000144,280,121,142.71,39958.8
