complaint_id,complaint_reference,customer_key,customer_type,category,channel,received_date,acknowledged_date,resolved_date,outcome,compensation_amount,escalated_to_ombudsman,root_cause
11072,CMP011072,2378,Consumer,Customer Service,Ombudsman,2022-01-15,2022-01-16,2022-01-25,Not Upheld,0.0,False,System Error
1103,CMP001103,668,Consumer,Pricing,Social Media,2022-01-15,2022-01-16,2022-02-13,Partially Upheld,416.98,False,Policy Gap
17877,CMP017877,3903,Consumer,Billing,Phone,2022-01-15,2022-01-16,2022-03-08,Upheld,420.42,False,System Error
13756,CMP013756,301,B2B,Service Quality,Regulator,2022-01-15,2022-01-16,2022-02-23,Partially Upheld,279.29,False,System Error
14539,CMP014539,41,Consumer,Privacy,Letter,2022-01-15,2022-01-15,2022-03-11,Not Upheld,0.0,True,System Error
2530,CMP002530,375,Consumer,Customer Service,Regulator,2022-01-15,2022-01-17,,Pending,0.0,False,
17092,CMP017092,832,B2B,Privacy,Email,2022-01-15,2022-01-15,2022-02-02,Withdrawn,0.0,False,Policy Gap
8237,CMP008237,39,Consumer,Pricing,Email,2022-01-15,2022-01-15,2022-02-12,Not Upheld,0.0,False,Process Failure
6713,CMP006713,2419,Consumer,Service Quality,Letter,2022-01-15,2022-01-17,2022-01-21,Upheld,317.6,False,System Error
1827,CMP001827,289,Consumer,Customer Service,Social Media,2022-01-15,2022-01-16,2022-02-27,Upheld,171.04,False,Process Failure
8351,CMP008351,2973,Consumer,Billing,Social Media,2022-01-16,2022-01-17,,Pending,0.0,False,
12202,CMP012202,59,B2B,Network Coverage,Regulator,2022-01-16,2022-01-17,,Pending,0.0,False,
9935,CMP009935,4715,Consumer,Service Quality,Phone,2022-01-16,2022-01-17,2022-02-02,Withdrawn,0.0,False,Staff Error
13288,CMP013288,2902,Consumer,Customer Service,Phone,2022-01-16,2022-01-18,2022-01-31,Partially Upheld,148.95,False,Process Failure
12777,CMP012777,2028,Consumer,Sales Practice,Phone,2022-01-16,2022-01-18,2022-02-09,Not Upheld,0.0,False,Process Failure
10243,CMP010243,3570,Consumer,Pricing,Email,2022-01-16,2022-01-17,,Pending,0.0,False,
15347,CMP015347,3978,Consumer,Contract Terms,Social Media,2022-01-16,2022-01-16,,Pending,0.0,False,
9741,CMP009741,818,B2B,Privacy,Phone,2022-01-16,2022-01-17,2022-01-23,Upheld,16.53,False,System Error
1142,CMP001142,497,B2B,Contract Terms,Social Media,2022-01-16,2022-01-17,,Pending,0.0,False,
11203,CMP011203,4957,Consumer,Service Quality,Regulator,2022-01-16,2022-01-17,,Pending,0.0,False,
3985,CMP003985,2191,Consumer,Customer Service,Email,2022-01-16,2022-01-18,2022-02-19,Upheld,373.28,False,Customer Misunderstanding
2978,CMP002978,2740,Consumer,Billing,Letter,2022-01-16,2022-01-18,2022-01-30,Withdrawn,0.0,False,Policy Gap
2671,CMP002671,212,B2B,Service Quality,Regulator,2022-01-17,2022-01-17,2022-02-24,Withdrawn,0.0,False,System Error
7749,CMP007749,1006,Consumer,Service Quality,Phone,2022-01-17,2022-01-19,2022-02-14,Partially Upheld,460.06,False,Process Failure
13694,CMP013694,4340,Consumer,Service Quality,Letter,2022-01-17,2022-01-19,2022-02-05,Upheld,458.76,False,Staff Error
14469,CMP014469,1588,Consumer,Customer Service,Ombudsman,2022-01-17,2022-01-19,2022-02-07,Upheld,367.52,False,System Error
19037,CMP019037,3889,Consumer,Network Coverage,Regulator,2022-01-17,2022-01-17,2022-01-23,Withdrawn,0.0,True,Policy Gap
12247,CMP012247,1158,Consumer,Sales Practice,Email,2022-01-17,2022-01-19,2022-01-28,Upheld,53.11,False,System Error
13659,CMP013659,1900,Consumer,Sales Practice,Ombudsman,2022-01-17,2022-01-17,2022-02-28,Partially Upheld,364.12,False,Staff Error
15924,CMP015924,2175,Consumer,Contract Terms,Ombudsman,2022-01-17,2022-01-19,2022-01-26,Partially Upheld,425.17,False,Customer Misunderstanding
1988,CMP001988,3212,Consumer,Service Quality,Social Media,2022-01-17,2022-01-17,,Pending,0.0,False,
7431,CMP007431,2893,Consumer,Network Coverage,Email,2022-01-17,2022-01-18,2022-03-09,Upheld,472.41,False,Staff Error
17342,CMP017342,4028,Consumer,Billing,Regulator,2022-01-17,2022-01-18,,Pending,0.0,False,
12210,CMP012210,3763,Consumer,Pricing,Phone,2022-01-17,2022-01-19,2022-02-27,Not Upheld,0.0,False,Customer Misunderstanding
15693,CMP015693,4712,Consumer,Customer Service,Social Media,2022-01-17,2022-01-19,2022-02-27,Not Upheld,0.0,False,Staff Error
6478,CMP006478,2331,Consumer,Service Quality,Regulator,2022-01-17,2022-01-19,2022-02-13,Withdrawn,0.0,False,Policy Gap
12749,CMP012749,983,Consumer,Pricing,Regulator,2022-01-17,2022-01-18,2022-01-23,Not Upheld,0.0,False,System Error
19551,CMP019551,503,Consumer,Pricing,Email,2022-01-17,2022-01-19,2022-02-27,Not Upheld,0.0,False,Staff Error
19823,CMP019823,610,Consumer,Contract Terms,Regulator,2022-01-17,2022-01-19,2022-02-11,Upheld,195.35,False,Policy Gap
8533,CMP008533,677,Consumer,Sales Practice,Phone,2022-01-17,2022-01-18,2022-01-29,Not Upheld,0.0,False,Customer Misunderstanding
10802,CMP010802,2286,Consumer,Billing,Ombudsman,2022-01-18,2022-01-19,,Pending,0.0,False,
8387,CMP008387,2662,Consumer,Pricing,Phone,2022-01-18,2022-01-18,2022-01-30,Withdrawn,0.0,False,Customer Misunderstanding
6802,CMP006802,3334,Consumer,Contract Terms,Phone,2022-01-18,2022-01-19,2022-02-09,Upheld,314.57,False,Policy Gap
13123,CMP013123,1719,Consumer,Privacy,Phone,2022-01-18,2022-01-19,2022-02-18,Withdrawn,0.0,False,System Error
4989,CMP004989,4484,Consumer,Network Coverage,Regulator,2022-01-18,2022-01-18,,Pending,0.0,False,
19014,CMP019014,4073,Consumer,Service Quality,Social Media,2022-01-18,2022-01-18,,Pending,0.0,False,
19448,CMP019448,722,B2B,Customer Service,Phone,2022-01-18,2022-01-20,,Pending,0.0,False,
7612,CMP007612,2477,Consumer,Billing,Phone,2022-01-18,2022-01-19,2022-02-15,Partially Upheld,210.37,False,Staff Error
13943,CMP013943,549,Consumer,Customer Service,Ombudsman,2022-01-18,2022-01-19,2022-02-27,Withdrawn,0.0,False,Policy Gap
6177,CMP006177,2090,Consumer,Customer Service,Email,2022-01-18,2022-01-18,2022-02-21,Partially Upheld,339.56,False,Staff Error
15775,CMP015775,491,B2B,Customer Service,Phone,2022-01-18,2022-01-19,2022-03-09,Upheld,356.11,False,Process Failure
1475,CMP001475,3463,Consumer,Sales Practice,Ombudsman,2022-01-18,2022-01-18,2022-03-07,Not Upheld,0.0,False,Process Failure
14972,CMP014972,333,B2B,Billing,Email,2022-01-18,2022-01-18,,Pending,0.0,False,
7444,CMP007444,1660,Consumer,Network Coverage,Letter,2022-01-18,2022-01-19,2022-02-11,Not Upheld,0.0,True,Customer Misunderstanding
18869,CMP018869,78,B2B,Pricing,Regulator,2022-01-18,2022-01-18,2022-03-02,Partially Upheld,346.66,False,System Error
16198,CMP016198,4475,Consumer,Billing,Email,2022-01-18,2022-01-18,2022-03-04,Not Upheld,0.0,False,Customer Misunderstanding
18888,CMP018888,3143,Consumer,Pricing,Social Media,2022-01-18,2022-01-18,2022-03-12,Withdrawn,0.0,False,Customer Misunderstanding
1980,CMP001980,1450,Consumer,Service Quality,Letter,2022-01-18,2022-01-20,2022-02-26,Partially Upheld,313.45,False,Policy Gap
6514,CMP006514,755,Consumer,Service Quality,Ombudsman,2022-01-18,2022-01-18,2022-03-13,Upheld,400.93,False,System Error
17285,CMP017285,4105,Consumer,Service Quality,Letter,2022-01-19,2022-01-19,2022-01-25,Upheld,346.43,False,Policy Gap
4260,CMP004260,2758,Consumer,Customer Service,Email,2022-01-19,2022-01-20,,Pending,0.0,True,
164,CMP000164,3275,Consumer,Billing,Letter,2022-01-19,2022-01-20,2022-01-30,Upheld,229.58,False,System Error
5744,CMP005744,844,B2B,Network Coverage,Ombudsman,2022-01-19,2022-01-20,2022-02-21,Upheld,399.3,False,System Error
19598,CMP019598,2249,Consumer,Service Quality,Email,2022-01-19,2022-01-19,2022-03-11,Not Upheld,0.0,False,System Error
6230,CMP006230,3905,Consumer,Privacy,Social Media,2022-01-19,2022-01-20,2022-02-01,Withdrawn,0.0,False,Process Failure
3088,CMP003088,4828,Consumer,Contract Terms,Ombudsman,2022-01-19,2022-01-20,2022-02-02,Withdrawn,0.0,False,Customer Misunderstanding
15,CMP000015,176,B2B,Customer Service,Phone,2022-01-19,2022-01-21,,Pending,0.0,False,
7782,CMP007782,196,Consumer,Pricing,Social Media,2022-01-19,2022-01-19,2022-03-06,Upheld,402.43,False,Policy Gap
19418,CMP019418,122,B2B,Pricing,Ombudsman,2022-01-19,2022-01-19,,Pending,0.0,True,
13875,CMP013875,1253,Consumer,Network Coverage,Ombudsman,2022-01-20,2022-01-22,,Pending,0.0,False,
736,CMP000736,334,Consumer,Contract Terms,Regulator,2022-01-20,2022-01-21,2022-02-16,Not Upheld,0.0,False,Process Failure
2601,CMP002601,3167,Consumer,Contract Terms,Email,2022-01-20,2022-01-22,2022-02-11,Not Upheld,0.0,False,Process Failure
176,CMP000176,1213,Consumer,Contract Terms,Email,2022-01-20,2022-01-22,,Pending,0.0,False,
2856,CMP002856,236,B2B,Billing,Social Media,2022-01-20,2022-01-22,,Pending,0.0,False,
17423,CMP017423,4873,Consumer,Billing,Regulator,2022-01-20,2022-01-22,2022-03-06,Not Upheld,0.0,False,Customer Misunderstanding
11146,CMP011146,1162,Consumer,Pricing,Ombudsman,2022-01-20,2022-01-22,2022-02-15,Not Upheld,0.0,False,Policy Gap
4027,CMP004027,221,B2B,Privacy,Social Media,2022-01-20,2022-01-22,2022-03-12,Upheld,156.28,False,Customer Misunderstanding
493,CMP000493,2049,Consumer,Contract Terms,Ombudsman,2022-01-20,2022-01-22,2022-02-09,Upheld,26.04,False,Process Failure
5671,CMP005671,3604,Consumer,Network Coverage,Letter,2022-01-20,2022-01-20,2022-03-17,Withdrawn,0.0,True,Process Failure
15743,CMP015743,4858,Consumer,Billing,Letter,2022-01-20,2022-01-21,2022-02-07,Upheld,156.04,False,Policy Gap
580,CMP000580,333,Consumer,Pricing,Social Media,2022-01-20,2022-01-22,2022-02-14,Not Upheld,0.0,False,System Error
16461,CMP016461,1291,Consumer,Pricing,Regulator,2022-01-20,2022-01-20,2022-03-15,Not Upheld,0.0,False,Policy Gap
11406,CMP011406,2495,Consumer,Billing,Regulator,2022-01-20,2022-01-20,2022-03-08,Not Upheld,0.0,False,Policy Gap
10270,CMP010270,1959,Consumer,Customer Service,Ombudsman,2022-01-20,2022-01-22,2022-03-11,Not Upheld,0.0,False,System Error
11655,CMP011655,1007,Consumer,Customer Service,Phone,2022-01-20,2022-01-22,2022-01-26,Not Upheld,0.0,False,Staff Error
1047,CMP001047,36,Consumer,Contract Terms,Regulator,2022-01-20,2022-01-21,,Pending,0.0,False,
14229,CMP014229,2330,Consumer,Pricing,Ombudsman,2022-01-20,2022-01-22,2022-02-09,Partially Upheld,224.18,False,Staff Error
801,CMP000801,1114,Consumer,Customer Service,Regulator,2022-01-21,2022-01-23,2022-02-04,Not Upheld,0.0,True,Policy Gap
17602,CMP017602,2757,Consumer,Privacy,Social Media,2022-01-21,2022-01-23,2022-02-11,Withdrawn,0.0,False,Customer Misunderstanding
16017,CMP016017,445,B2B,Pricing,Regulator,2022-01-21,2022-01-21,2022-02-26,Upheld,61.39,False,Staff Error
11246,CMP011246,1976,Consumer,Privacy,Social Media,2022-01-21,2022-01-21,2022-03-01,Partially Upheld,351.4,False,Process Failure
5909,CMP005909,4075,Consumer,Customer Service,Social Media,2022-01-21,2022-01-22,2022-02-03,Withdrawn,0.0,False,Customer Misunderstanding
8597,CMP008597,153,Consumer,Contract Terms,Ombudsman,2022-01-21,2022-01-23,2022-03-09,Not Upheld,0.0,False,Staff Error
8690,CMP008690,2644,Consumer,Privacy,Regulator,2022-01-21,2022-01-23,2022-01-31,Partially Upheld,466.57,False,Process Failure
18749,CMP018749,3402,Consumer,Network Coverage,Regulator,2022-01-21,2022-01-22,2022-02-22,Not Upheld,0.0,False,Customer Misunderstanding
15948,CMP015948,4972,Consumer,Service Quality,Phone,2022-01-22,2022-01-23,2022-02-18,Withdrawn,0.0,False,Staff Error
17302,CMP017302,3180,Consumer,Sales Practice,Ombudsman,2022-01-22,2022-01-24,2022-03-10,Upheld,161.17,False,System Error
16672,CMP016672,4689,Consumer,Billing,Email,2022-01-22,2022-01-22,2022-02-28,Not Upheld,0.0,False,Staff Error
9674,CMP009674,1946,Consumer,Pricing,Letter,2022-01-22,2022-01-23,2022-02-21,Not Upheld,0.0,False,Policy Gap
1001,CMP001001,2760,Consumer,Network Coverage,Phone,2022-01-22,2022-01-22,,Pending,0.0,False,
15822,CMP015822,4297,Consumer,Network Coverage,Phone,2022-01-22,2022-01-24,2022-03-15,Upheld,381.84,True,System Error
3706,CMP003706,3239,Consumer,Network Coverage,Letter,2022-01-22,2022-01-23,2022-02-19,Upheld,48.34,False,System Error
951,CMP000951,3736,Consumer,Service Quality,Social Media,2022-01-22,2022-01-23,2022-03-05,Withdrawn,0.0,False,Process Failure
8304,CMP008304,4370,Consumer,Billing,Social Media,2022-01-22,2022-01-24,2022-01-30,Not Upheld,0.0,False,Staff Error
1188,CMP001188,4913,Consumer,Pricing,Regulator,2022-01-22,2022-01-24,2022-02-07,Partially Upheld,16.4,False,Process Failure
6587,CMP006587,3091,Consumer,Network Coverage,Social Media,2022-01-22,2022-01-23,2022-02-21,Upheld,371.37,False,Policy Gap
1061,CMP001061,201,Consumer,Network Coverage,Regulator,2022-01-22,2022-01-24,2022-03-05,Upheld,261.54,False,System Error
7728,CMP007728,882,Consumer,Privacy,Regulator,2022-01-22,2022-01-23,,Pending,0.0,False,
11198,CMP011198,1799,Consumer,Pricing,Regulator,2022-01-22,2022-01-24,2022-02-17,Partially Upheld,432.06,False,Policy Gap
10770,CMP010770,2885,Consumer,Sales Practice,Social Media,2022-01-22,2022-01-24,2022-02-19,Partially Upheld,107.49,False,Customer Misunderstanding
12316,CMP012316,3689,Consumer,Privacy,Ombudsman,2022-01-22,2022-01-22,2022-02-02,Upheld,427.81,False,Policy Gap
8681,CMP008681,1279,Consumer,Billing,Phone,2022-01-22,2022-01-24,2022-02-07,Upheld,326.95,False,Process Failure
2788,CMP002788,392,Consumer,Sales Practice,Letter,2022-01-22,2022-01-22,2022-02-25,Partially Upheld,390.72,False,Customer Misunderstanding
7149,CMP007149,8,Consumer,Billing,Regulator,2022-01-22,2022-01-22,2022-03-18,Partially Upheld,412.23,False,Customer Misunderstanding
1764,CMP001764,4310,Consumer,Sales Practice,Letter,2022-01-23,2022-01-24,2022-02-04,Withdrawn,0.0,False,Policy Gap
9024,CMP009024,2143,Consumer,Contract Terms,Phone,2022-01-23,2022-01-25,2022-03-02,Not Upheld,0.0,False,Staff Error
14177,CMP014177,3719,Consumer,Customer Service,Ombudsman,2022-01-23,2022-01-25,2022-03-07,Withdrawn,0.0,False,Process Failure
12040,CMP012040,1382,Consumer,Sales Practice,Social Media,2022-01-23,2022-01-23,2022-03-04,Not Upheld,0.0,False,Customer Misunderstanding
248,CMP000248,2553,Consumer,Customer Service,Regulator,2022-01-23,2022-01-24,2022-03-09,Partially Upheld,493.07,False,Staff Error
7795,CMP007795,403,Consumer,Pricing,Social Media,2022-01-23,2022-01-25,2022-03-15,Withdrawn,0.0,False,Staff Error
16282,CMP016282,3166,Consumer,Service Quality,Letter,2022-01-23,2022-01-25,2022-02-12,Partially Upheld,324.6,False,Process Failure
17157,CMP017157,684,Consumer,Sales Practice,Letter,2022-01-23,2022-01-25,2022-02-16,Partially Upheld,434.15,False,Staff Error
803,CMP000803,3214,Consumer,Service Quality,Letter,2022-01-23,2022-01-25,2022-02-23,Not Upheld,0.0,False,Customer Misunderstanding
12593,CMP012593,1055,Consumer,Customer Service,Letter,2022-01-24,2022-01-24,,Pending,0.0,False,
5119,CMP005119,2902,Consumer,Sales Practice,Letter,2022-01-24,2022-01-24,2022-03-14,Partially Upheld,375.54,False,Policy Gap
5373,CMP005373,2544,Consumer,Pricing,Regulator,2022-01-24,2022-01-26,2022-03-18,Partially Upheld,376.76,False,Customer Misunderstanding
13616,CMP013616,2396,Consumer,Sales Practice,Regulator,2022-01-24,2022-01-26,,Pending,0.0,False,
11914,CMP011914,2392,Consumer,Pricing,Social Media,2022-01-24,2022-01-25,2022-03-20,Upheld,94.72,False,Customer Misunderstanding
1471,CMP001471,1592,Consumer,Sales Practice,Ombudsman,2022-01-24,2022-01-25,2022-02-28,Not Upheld,0.0,False,System Error
4614,CMP004614,4919,Consumer,Privacy,Phone,2022-01-24,2022-01-26,2022-02-22,Not Upheld,0.0,False,Customer Misunderstanding
5508,CMP005508,772,Consumer,Service Quality,Letter,2022-01-24,2022-01-26,2022-02-06,Partially Upheld,226.1,False,System Error
6969,CMP006969,3064,Consumer,Privacy,Ombudsman,2022-01-24,2022-01-25,2022-02-19,Not Upheld,0.0,False,System Error
10905,CMP010905,4829,Consumer,Billing,Email,2022-01-24,2022-01-26,2022-03-13,Withdrawn,0.0,False,Policy Gap
7624,CMP007624,478,Consumer,Privacy,Email,2022-01-24,2022-01-25,2022-02-12,Not Upheld,0.0,False,Customer Misunderstanding
17518,CMP017518,4315,Consumer,Billing,Regulator,2022-01-24,2022-01-24,,Pending,0.0,False,
3066,CMP003066,2427,Consumer,Billing,Phone,2022-01-24,2022-01-25,2022-03-01,Partially Upheld,347.18,False,Policy Gap
4180,CMP004180,2664,Consumer,Pricing,Email,2022-01-24,2022-01-26,2022-01-31,Upheld,172.29,True,Process Failure
14104,CMP014104,1259,Consumer,Sales Practice,Phone,2022-01-24,2022-01-25,2022-02-09,Not Upheld,0.0,False,System Error
15915,CMP015915,2752,Consumer,Contract Terms,Social Media,2022-01-24,2022-01-24,2022-02-16,Partially Upheld,77.55,False,Customer Misunderstanding
1805,CMP001805,55,B2B,Customer Service,Phone,2022-01-25,2022-01-27,2022-02-22,Withdrawn,0.0,False,Policy Gap
5521,CMP005521,642,B2B,Billing,Email,2022-01-25,2022-01-27,2022-02-21,Partially Upheld,246.46,False,Process Failure
19136,CMP019136,821,Consumer,Service Quality,Letter,2022-01-25,2022-01-26,2022-01-30,Withdrawn,0.0,False,Policy Gap
17417,CMP017417,1888,Consumer,Sales Practice,Social Media,2022-01-25,2022-01-25,2022-03-04,Upheld,211.24,False,Policy Gap
333,CMP000333,4541,Consumer,Privacy,Regulator,2022-01-25,2022-01-26,2022-03-05,Not Upheld,0.0,False,Process Failure
4135,CMP004135,1918,Consumer,Sales Practice,Email,2022-01-25,2022-01-25,2022-02-20,Upheld,303.63,False,Process Failure
5784,CMP005784,3975,Consumer,Customer Service,Social Media,2022-01-25,2022-01-27,2022-03-07,Not Upheld,0.0,False,System Error
4523,CMP004523,620,B2B,Sales Practice,Letter,2022-01-25,2022-01-25,,Pending,0.0,False,
14419,CMP014419,1673,Consumer,Sales Practice,Regulator,2022-01-25,2022-01-26,,Pending,0.0,False,
12008,CMP012008,1023,Consumer,Service Quality,Ombudsman,2022-01-25,2022-01-25,2022-02-16,Partially Upheld,117.89,False,Staff Error
10173,CMP010173,3980,Consumer,Sales Practice,Letter,2022-01-25,2022-01-25,2022-03-02,Not Upheld,0.0,False,System Error
9533,CMP009533,103,Consumer,Service Quality,Email,2022-01-25,2022-01-25,2022-03-12,Partially Upheld,45.26,False,Staff Error
1909,CMP001909,4556,Consumer,Pricing,Ombudsman,2022-01-25,2022-01-25,2022-03-12,Upheld,339.52,False,System Error
17215,CMP017215,2714,Consumer,Contract Terms,Social Media,2022-01-25,2022-01-27,2022-02-16,Withdrawn,0.0,False,Customer Misunderstanding
4013,CMP004013,3743,Consumer,Privacy,Social Media,2022-01-25,2022-01-26,,Pending,0.0,False,
10179,CMP010179,2990,Consumer,Customer Service,Regulator,2022-01-26,2022-01-26,,Pending,0.0,False,
15245,CMP015245,1080,Consumer,Contract Terms,Regulator,2022-01-26,2022-01-26,2022-02-02,Partially Upheld,349.05,False,Policy Gap
2311,CMP002311,474,B2B,Pricing,Regulator,2022-01-26,2022-01-26,2022-03-21,Not Upheld,0.0,False,Staff Error
3417,CMP003417,3344,Consumer,Pricing,Phone,2022-01-26,2022-01-26,2022-02-20,Not Upheld,0.0,False,Policy Gap
7917,CMP007917,1917,Consumer,Contract Terms,Email,2022-01-26,2022-01-28,2022-02-02,Upheld,462.8,False,Customer Misunderstanding
10968,CMP010968,802,Consumer,Network Coverage,Email,2022-01-26,2022-01-26,2022-02-13,Not Upheld,0.0,False,System Error
4429,CMP004429,583,B2B,Network Coverage,Regulator,2022-01-26,2022-01-26,2022-03-21,Not Upheld,0.0,False,System Error
12329,CMP012329,2158,Consumer,Privacy,Letter,2022-01-26,2022-01-28,2022-03-06,Withdrawn,0.0,False,Process Failure
8462,CMP008462,2558,Consumer,Billing,Ombudsman,2022-01-26,2022-01-27,2022-03-20,Withdrawn,0.0,False,System Error
10819,CMP010819,1747,Consumer,Privacy,Ombudsman,2022-01-26,2022-01-28,2022-03-09,Upheld,224.95,False,Staff Error
5889,CMP005889,4508,Consumer,Service Quality,Ombudsman,2022-01-26,2022-01-28,2022-02-19,Partially Upheld,490.67,False,Customer Misunderstanding
8412,CMP008412,693,Consumer,Contract Terms,Ombudsman,2022-01-26,2022-01-27,2022-02-17,Not Upheld,0.0,False,Customer Misunderstanding
2297,CMP002297,3873,Consumer,Network Coverage,Phone,2022-01-26,2022-01-28,2022-03-14,Not Upheld,0.0,False,System Error
4187,CMP004187,828,B2B,Service Quality,Email,2022-01-26,2022-01-27,,Pending,0.0,False,
12550,CMP012550,523,B2B,Sales Practice,Regulator,2022-01-26,2022-01-27,,Pending,0.0,False,
6548,CMP006548,1208,Consumer,Billing,Ombudsman,2022-01-26,2022-01-26,2022-02-11,Upheld,353.58,False,Customer Misunderstanding
159,CMP000159,2332,Consumer,Customer Service,Letter,2022-01-26,2022-01-27,2022-02-25,Not Upheld,0.0,False,Process Failure
17922,CMP017922,4524,Consumer,Privacy,Social Media,2022-01-26,2022-01-28,2022-03-13,Not Upheld,0.0,False,Customer Misunderstanding
19040,CMP019040,1900,Consumer,Customer Service,Social Media,2022-01-27,2022-01-27,2022-02-16,Partially Upheld,363.38,True,Policy Gap
4732,CMP004732,1947,Consumer,Sales Practice,Regulator,2022-01-27,2022-01-28,2022-02-16,Upheld,295.71,False,Staff Error
14096,CMP014096,4535,Consumer,Contract Terms,Letter,2022-01-27,2022-01-29,2022-02-17,Withdrawn,0.0,False,System Error
47,CMP000047,3261,Consumer,Contract Terms,Regulator,2022-01-27,2022-01-29,2022-02-02,Partially Upheld,203.92,False,Staff Error
