perf_id,partner_key,month,orders_count,order_value,revenue,new_customers,churn_rate,nps_score,support_tickets,training_completed,commission_earned
366,12,2022-05,158,178352.56,151599.68,10,2.34,62,62,False,20510.54
367,12,2022-06,247,96396.59,81937.1,40,0.96,76,86,True,11085.61
368,12,2022-07,131,219724.32,186765.67,5,1.61,67,28,False,25268.3
369,12,2022-08,161,66994.5,56945.32,21,1.87,20,31,True,7704.37
370,12,2022-09,228,148183.9,125956.31,3,2.09,32,92,False,17041.15
371,12,2022-10,31,48807.35,41486.25,0,1.1,74,6,True,5612.85
372,12,2022-11,161,63546.11,54014.19,9,1.61,25,70,True,7307.8
373,12,2022-12,104,193055.64,164097.29,22,0.59,43,31,False,22201.4
374,12,2023-01,100,119294.95,101400.71,32,1.88,64,47,False,13718.92
375,12,2023-02,159,210290.82,178747.2,40,2.34,69,30,True,24183.44
376,12,2023-03,147,154038.46,130932.69,15,2.66,32,29,True,17714.42
377,12,2023-04,229,175154.67,148881.47,46,2.98,67,17,True,20142.79
378,12,2023-05,180,231575.31,196839.01,10,0.45,76,40,True,26631.16
379,12,2023-06,95,239787.52,203819.39,27,2.64,58,1,False,27575.56
380,12,2023-07,225,178770.89,151955.26,35,0.05,80,66,False,20558.65
381,12,2023-08,174,231346.36,196644.41,41,0.37,68,55,False,26604.83
382,12,2023-09,193,155690.92,132337.28,55,1.04,76,11,True,17904.46
383,12,2023-10,161,183689.25,156135.86,45,1.85,44,53,True,21124.26
384,12,2023-11,144,152409.54,129548.11,6,1.59,32,5,False,17527.1
385,12,2023-12,135,70973.7,60327.64,29,2.99,62,9,True,8161.98
386,12,2024-01,246,104818.26,89095.52,79,1.49,64,14,True,12054.1
387,12,2024-02,65,52155.14,44331.87,20,1.88,68,20,True,5997.84
388,12,2024-03,194,49307.61,41911.47,63,1.71,43,71,True,5670.38
389,12,2024-04,137,57812.52,49140.64,32,2.27,47,1,False,6648.44
390,12,2024-05,171,125126.51,106357.53,38,1.68,27,30,False,14389.55
391,12,2024-06,212,177646.26,150999.32,25,2.06,33,31,False,20429.32
392,12,2024-07,74,91507.67,77781.52,4,0.64,61,30,True,10523.38
393,12,2024-08,86,183165.12,155690.35,9,0.73,79,5,True,21063.99
394,12,2024-09,140,72186.99,61358.94,25,2.22,77,13,False,8301.5
395,12,2024-10,247,180927.6,153788.46,11,3.0,47,103,True,20806.67
396,12,2024-11,202,153097.82,130133.15,13,0.84,49,19,False,17606.25
397,13,2022-01,14,10040.54,8534.46,3,2.19,53,2,True,1656.69
398,13,2022-01,14,17037.19,14481.61,2,1.99,47,3,True,2811.14
399,13,2022-03,29,13198.55,11218.77,8,2.53,57,9,False,2177.76
400,13,2022-04,31,41051.74,34893.98,1,2.85,33,12,True,6773.54
401,13,2022-05,40,12460.19,10591.16,4,1.55,35,6,False,2055.93
402,13,2022-05,24,33588.93,28550.59,8,2.17,59,4,False,5542.17
403,13,2022-06,46,49750.46,42287.89,7,2.56,34,14,True,8208.83
404,13,2022-07,21,43589.46,37051.04,6,2.5,68,1,True,7192.26
405,13,2022-08,9,45712.52,38855.64,0,1.62,31,4,False,7542.57
406,13,2022-09,29,6192.61,5263.72,6,1.37,80,10,False,1021.78
407,13,2022-10,11,15470.99,13150.34,2,1.05,49,4,True,2552.71
408,13,2022-11,16,47030.8,39976.18,0,2.5,66,3,False,7760.08
409,13,2022-12,21,29334.03,24933.93,5,0.37,80,0,True,4840.11
410,13,2023-01,34,44287.82,37644.65,11,2.84,21,0,True,7307.49
411,13,2023-02,27,34162.18,29037.85,7,0.14,30,11,True,5636.76
412,13,2023-03,39,36862.6,31333.21,13,2.38,51,8,False,6082.33
413,13,2023-04,31,39611.49,33669.77,10,0.52,65,9,True,6535.9
414,13,2023-05,41,34100.19,28985.16,5,0.63,39,14,False,5626.53
415,13,2023-06,38,24900.83,21165.71,11,0.73,30,10,True,4108.64
416,13,2023-07,23,35581.07,30243.91,7,1.35,52,11,True,5870.88
417,13,2023-08,11,17159.91,14585.92,3,0.7,21,0,False,2831.39
418,13,2023-09,47,35464.93,30145.19,2,2.7,43,9,False,5851.71
419,13,2023-10,11,32667.99,27767.79,3,0.13,66,2,True,5390.22
420,13,2023-11,29,11366.7,9661.69,2,0.68,51,14,False,1875.51
421,13,2023-12,49,31688.59,26935.3,0,1.95,38,14,False,5228.62
422,13,2024-01,25,25735.41,21875.1,7,1.09,79,11,False,4246.34
423,13,2024-02,7,6721.63,5713.39,1,1.19,51,0,True,1109.07
424,13,2024-03,10,5773.68,4907.63,3,1.73,73,4,False,952.66
425,13,2024-04,42,18555.68,15772.33,7,2.17,39,6,True,3061.69
426,13,2024-05,10,42411.82,36050.05,2,1.23,72,2,False,6997.95
427,13,2024-06,35,12148.0,10325.8,0,2.08,38,8,True,2004.42
428,13,2024-07,8,24824.75,21101.04,1,2.48,61,2,True,4096.08
429,13,2024-08,34,13066.35,11106.4,5,0.82,25,17,True,2155.95
430,13,2024-09,9,30915.42,26278.11,0,2.92,45,4,True,5101.04
431,13,2024-10,41,16964.71,14420.0,7,0.22,45,11,False,2799.18
432,13,2024-11,22,46055.88,39147.5,0,2.65,53,9,True,7599.22
433,14,2022-01,23,148059.0,125850.15,1,1.12,54,8,True,15694.25
434,14,2022-01,30,57229.68,48645.23,9,0.65,51,15,False,6066.35
435,14,2022-03,104,64200.87,54570.74,31,2.78,77,3,False,6805.29
436,14,2022-04,104,57239.67,48653.72,25,0.5,53,7,False,6067.41
437,14,2022-05,146,56726.16,48217.24,42,1.09,72,42,True,6012.97
438,14,2022-05,79,120569.65,102484.2,13,2.01,42,19,True,12780.38
439,14,2022-06,34,127022.51,107969.13,11,0.06,25,2,True,13464.39
440,14,2022-07,143,113452.99,96435.04,19,2.03,60,61,True,12026.02
441,14,2022-08,67,16837.39,14311.78,0,0.41,28,27,True,1784.76
442,14,2022-09,123,52062.79,44253.37,6,3.0,78,29,True,5518.66
443,14,2022-10,18,53461.8,45442.53,1,0.72,57,0,True,5666.95
444,14,2022-11,115,93704.35,79648.7,38,0.1,77,20,False,9932.66
445,14,2022-12,40,111868.87,95088.54,11,3.0,37,18,False,11858.1
446,14,2023-01,18,20999.86,17849.88,5,0.29,30,3,True,2225.99
447,14,2023-02,69,89588.17,76149.94,2,0.18,80,7,True,9496.35
448,14,2023-03,143,61846.21,52569.28,11,2.42,54,6,False,6555.7
449,14,2023-04,86,89515.02,76087.77,9,1.63,38,15,True,9488.59
450,14,2023-05,141,75542.26,64210.92,6,2.3,57,56,False,8007.48
451,14,2023-06,59,81867.6,69587.46,13,0.23,21,6,True,8677.97
452,14,2023-07,117,65523.43,55694.92,20,1.18,24,55,True,6945.48
453,14,2023-08,25,133189.02,113210.67,5,1.4,38,9,True,14118.04
454,14,2023-09,99,23507.97,19981.77,22,0.15,75,44,False,2491.84
455,14,2023-10,88,122304.25,103958.61,22,0.48,54,39,False,12964.25
456,14,2023-11,137,99975.97,84979.57,22,1.52,78,68,False,10597.45
457,14,2023-12,49,37034.05,31478.94,14,0.14,21,18,True,3925.61
458,14,2024-01,53,59400.99,50490.84,10,2.04,26,26,False,6296.5
459,14,2024-02,137,127757.38,108593.77,35,0.1,32,31,False,13542.28
460,14,2024-03,63,92899.23,78964.35,4,1.13,62,11,False,9847.32
461,14,2024-04,44,140370.76,119315.15,11,1.84,36,2,True,14879.3
462,14,2024-05,40,76537.03,65056.48,2,0.96,71,1,False,8112.93
463,14,2024-06,136,68482.17,58209.84,10,0.97,75,24,False,7259.11
464,14,2024-07,138,27791.36,23622.66,28,2.67,50,18,True,2945.88
465,14,2024-08,57,109306.05,92910.14,12,2.69,73,24,True,11586.44
466,14,2024-09,87,58120.2,49402.17,22,0.66,48,6,False,6160.74
467,14,2024-10,118,84952.32,72209.47,19,1.14,42,43,True,9004.95
468,14,2024-11,30,83254.81,70766.59,1,1.43,54,14,False,8825.01
469,15,2022-01,11,17562.5,14928.12,2,1.22,77,1,True,3951.56
470,15,2022-01,24,23520.84,19992.71,2,2.61,51,0,False,5292.19
471,15,2022-03,32,24648.6,20951.31,10,0.72,29,0,True,5545.94
472,15,2022-04,41,48944.25,41602.61,3,0.25,63,0,True,11012.46
473,15,2022-05,36,45952.36,39059.51,3,1.66,50,14,True,10339.28
474,15,2022-05,22,25227.79,21443.62,6,1.1,73,9,True,5676.25
475,15,2022-06,21,12849.25,10921.86,5,1.13,64,1,True,2891.08
476,15,2022-07,21,36159.51,30735.58,2,0.86,25,8,False,8135.89
477,15,2022-08,31,10937.11,9296.54,8,1.39,46,10,False,2460.85
478,15,2022-09,40,7443.69,6327.14,9,1.57,40,19,True,1674.83
479,15,2022-10,44,12536.64,10656.14,3,1.1,66,18,True,2820.74
480,15,2022-11,45,38731.84,32922.06,8,2.42,41,4,False,8714.66
481,15,2022-12,13,31536.28,26805.84,0,2.22,63,4,False,7095.66
482,15,2023-01,40,20882.11,17749.79,0,2.61,77,3,True,4698.47
483,15,2023-02,26,14496.16,12321.74,2,1.43,54,5,True,3261.64
484,15,2023-03,12,27701.27,23546.08,4,0.32,71,3,False,6232.79
485,15,2023-04,30,17583.48,14945.96,3,2.66,75,13,False,3956.28
486,15,2023-05,27,19034.31,16179.16,7,2.72,74,9,False,4282.72
487,15,2023-06,10,48963.57,41619.03,0,2.21,79,0,True,11016.8
488,15,2023-07,8,5262.75,4473.34,2,2.27,72,4,False,1184.12
489,15,2023-08,24,41561.63,35327.39,4,1.85,69,2,True,9351.37
490,15,2023-09,35,16548.06,14065.85,8,1.55,38,1,True,3723.31
491,15,2023-10,29,18642.98,15846.53,9,0.53,57,13,False,4194.67
492,15,2023-11,28,23512.86,19985.93,5,0.56,42,6,False,5290.39
493,15,2023-12,26,33038.04,28082.33,6,1.17,37,7,True,7433.56
494,15,2024-01,33,42017.61,35714.97,10,2.65,56,5,True,9453.96
495,15,2024-02,22,28465.42,24195.61,3,0.81,55,0,False,6404.72
496,15,2024-03,26,46056.58,39148.09,4,2.85,77,7,False,10362.73
497,15,2024-04,35,45654.26,38806.12,3,0.32,75,11,False,10272.21
498,15,2024-05,43,22661.84,19262.56,11,1.6,75,6,True,5098.91
499,15,2024-06,39,12395.17,10535.89,1,1.1,28,18,False,2788.91
500,15,2024-07,24,7077.11,6015.54,2,0.3,75,9,True,1592.35
501,15,2024-08,20,38600.19,32810.16,6,1.82,63,4,False,8685.04
502,15,2024-09,8,18856.6,16028.11,0,1.5,63,3,False,4242.73
503,15,2024-10,7,5195.98,4416.58,1,0.84,75,2,False,1169.1
504,15,2024-11,44,23833.95,20258.86,5,1.91,74,7,True,5362.64
505,16,2022-01,42,6124.36,5205.71,7,1.75,24,15,True,434.83
506,16,2022-01,32,22458.62,19089.83,6,0.31,36,5,True,1594.56
507,16,2022-03,43,17525.04,14896.28,1,1.73,28,0,True,1244.28
508,16,2022-04,34,15980.03,13583.03,9,2.48,61,17,False,1134.58
509,16,2022-05,9,31978.72,27181.91,2,1.23,35,1,True,2270.49
510,16,2022-05,37,8651.34,7353.64,6,2.64,22,16,False,614.25
511,16,2022-06,47,42175.25,35848.96,10,0.65,44,12,False,2994.44
512,16,2022-07,7,30232.36,25697.51,0,1.58,70,2,True,2146.5
513,16,2022-08,21,39894.73,33910.52,6,2.87,33,2,True,2832.53
514,16,2022-09,14,21396.11,18186.69,4,2.67,32,1,False,1519.12
515,16,2022-10,36,12320.25,10472.21,6,2.1,30,2,False,874.74
516,16,2022-11,5,24749.23,21036.85,1,2.31,43,2,False,1757.2
517,16,2022-12,10,20517.71,17440.05,3,1.56,63,2,False,1456.76
518,16,2023-01,37,7446.8,6329.78,0,2.24,25,9,True,528.72
519,16,2023-02,30,5010.53,4258.95,4,2.03,77,4,False,355.75
520,16,2023-03,49,47862.54,40683.16,5,1.15,72,14,False,3398.24
521,16,2023-04,11,20118.06,17100.35,3,2.84,60,0,True,1428.38
522,16,2023-05,23,44437.4,37771.79,0,1.42,77,5,False,3155.06
523,16,2023-06,36,31560.29,26826.25,5,1.78,23,0,False,2240.78
524,16,2023-07,16,28570.0,24284.5,0,2.8,43,6,True,2028.47
525,16,2023-08,19,19195.26,16315.97,4,0.98,41,6,True,1362.86
526,16,2023-09,8,12670.8,10770.18,1,2.87,33,1,True,899.63
527,16,2023-10,15,33827.43,28753.32,3,2.62,30,1,False,2401.75
528,16,2023-11,17,32980.43,28033.37,0,0.65,78,8,True,2341.61
529,16,2023-12,21,15192.7,12913.8,5,1.81,64,7,False,1078.68
530,16,2024-01,44,17341.63,14740.39,4,1.81,62,22,False,1231.26
531,16,2024-02,14,26537.97,22557.27,4,2.28,75,2,True,1884.2
532,16,2024-03,10,33856.5,28778.02,1,2.12,25,4,False,2403.81
533,16,2024-04,38,14887.66,12654.51,5,2.76,80,13,True,1057.02
534,16,2024-05,12,23445.97,19929.07,4,2.63,23,2,False,1664.66
535,16,2024-06,24,35642.48,30296.11,7,0.5,49,2,True,2530.62
536,16,2024-07,26,26930.2,22890.67,2,0.34,35,13,True,1912.04
537,16,2024-08,14,37075.68,31514.33,0,1.68,47,2,False,2632.37
538,16,2024-09,21,19406.85,16495.82,0,0.35,80,7,False,1377.89
539,16,2024-10,25,12690.19,10786.66,6,2.55,67,10,True,901.0
540,16,2024-11,43,38954.99,33111.74,11,1.42,47,16,False,2765.8
541,17,2022-01,34,25327.49,21528.37,11,0.58,24,7,True,2406.11
542,17,2022-01,35,26795.79,22776.42,11,1.86,27,4,True,2545.6
543,17,2022-03,47,19004.47,16153.8,0,2.24,49,13,True,1805.42
544,17,2022-04,23,47338.83,40238.01,5,0.66,23,7,True,4497.19
545,17,2022-05,8,30871.21,26240.53,1,2.17,59,0,False,2932.76
546,17,2022-05,38,47439.05,40323.19,11,2.26,30,8,True,4506.71
547,17,2022-06,25,7728.43,6569.17,5,1.33,29,3,False,734.2
548,17,2022-07,35,38128.45,32409.18,11,1.36,23,6,True,3622.2
549,17,2022-08,43,11556.61,9823.12,3,0.28,64,14,True,1097.88
550,17,2022-09,22,30901.65,26266.4,1,1.28,52,11,True,2935.66
551,17,2022-10,40,38694.86,32890.63,5,0.45,67,16,True,3676.01
552,17,2022-11,20,45918.91,39031.07,0,0.81,66,1,True,4362.3
553,17,2022-12,23,26579.51,22592.58,4,3.0,77,5,True,2525.05
554,17,2023-01,38,44396.08,37736.67,7,2.87,23,2,False,4217.63
555,17,2023-02,32,39373.06,33467.1,0,1.5,80,5,False,3740.44
556,17,2023-03,20,26695.09,22690.83,3,0.21,80,6,True,2536.03
557,17,2023-04,13,43815.16,37242.89,2,2.61,60,1,True,4162.44
558,17,2023-05,22,31727.96,26968.77,6,1.72,61,7,True,3014.16
559,17,2023-06,13,44937.48,38196.86,4,1.33,72,3,True,4269.06
560,17,2023-07,18,23783.04,20215.58,2,1.6,22,8,True,2259.39
561,17,2023-08,27,46908.18,39871.95,7,1.26,64,7,False,4456.28
562,17,2023-09,24,11901.2,10116.02,3,1.67,23,1,True,1130.61
563,17,2023-10,7,8046.56,6839.58,1,1.93,37,2,False,764.42
564,17,2023-11,16,40654.89,34556.66,2,2.72,67,2,True,3862.21
565,17,2023-12,8,31358.03,26654.33,0,0.15,59,3,True,2979.01
566,17,2024-01,29,28969.3,24623.9,7,2.13,42,2,False,2752.08
567,17,2024-02,22,39228.47,33344.2,0,1.55,78,11,True,3726.7
568,17,2024-03,31,35264.63,29974.94,0,2.39,74,8,True,3350.14
569,17,2024-04,8,23786.25,20218.31,2,1.62,57,4,True,2259.69
570,17,2024-05,25,38279.71,32537.75,3,1.21,39,11,False,3636.57
571,17,2024-06,29,28670.42,24369.86,9,1.05,31,12,True,2723.69
572,17,2024-07,9,26691.23,22687.55,1,0.8,30,2,False,2535.67
573,17,2024-08,47,16247.68,13810.53,15,1.79,20,6,False,1543.53
574,17,2024-09,14,46395.79,39436.42,3,0.07,62,4,True,4407.6
575,17,2024-10,34,27006.28,22955.34,10,2.36,47,17,False,2565.6
576,17,2024-11,24,16063.63,13654.09,8,2.32,77,6,False,1526.04
577,18,2022-01,68,68958.31,58614.56,14,1.34,44,17,True,6413.12
578,18,2022-01,63,93563.07,79528.61,9,0.66,44,27,True,8701.37
579,18,2022-03,32,15039.6,12783.66,4,2.8,20,10,False,1398.68
580,18,2022-04,80,16595.72,14106.36,23,0.65,36,29,False,1543.4
581,18,2022-05,77,14208.14,12076.92,11,2.43,49,32,False,1321.36
582,18,2022-05,75,40104.97,34089.22,2,2.67,80,35,False,3729.76
583,18,2022-06,73,19573.57,16637.53,3,1.16,71,15,False,1820.34
584,18,2022-07,16,76540.84,65059.71,1,1.69,43,4,True,7118.3
585,18,2022-08,80,14450.56,12282.98,21,0.66,59,0,False,1343.9
586,18,2022-09,48,67760.7,57596.59,0,2.93,78,23,True,6301.75
587,18,2022-10,17,19801.27,16831.08,0,2.72,71,4,False,1841.52
588,18,2022-11,84,47156.26,40082.82,6,0.7,54,1,False,4385.53
589,18,2022-12,87,49413.57,42001.53,13,1.21,80,19,True,4595.46
590,18,2023-01,51,73364.25,62359.61,4,1.63,30,19,True,6822.88
591,18,2023-02,90,67111.9,57045.11,16,0.68,62,27,True,6241.41
592,18,2023-03,58,41867.84,35587.66,9,1.33,56,7,False,3893.71
593,18,2023-04,89,23927.09,20338.03,13,1.59,23,7,True,2225.22
594,18,2023-05,64,66432.46,56467.59,2,1.43,57,11,True,6178.22
595,18,2023-06,96,25829.88,21955.4,1,1.02,20,37,True,2402.18
596,18,2023-07,94,79702.91,67747.47,17,0.29,72,19,True,7412.37
597,18,2023-08,13,90500.15,76925.13,4,0.89,62,0,True,8416.51
598,18,2023-09,33,35702.04,30346.73,2,1.82,35,7,False,3320.29
599,18,2023-10,12,13589.08,11550.72,4,2.48,77,1,True,1263.78
600,18,2023-11,63,16010.82,13609.2,5,0.12,36,12,True,1489.01
601,18,2023-12,26,37112.13,31545.31,1,1.92,69,8,True,3451.43
602,18,2024-01,54,36123.98,30705.38,5,1.68,64,23,False,3359.53
603,18,2024-02,93,71063.26,60403.77,16,2.83,32,37,True,6608.88
604,18,2024-03,66,57420.72,48807.61,22,1.11,54,0,True,5340.13
605,18,2024-04,32,63018.19,53565.46,0,0.33,71,16,True,5860.69
606,18,2024-05,13,18827.35,16003.25,3,0.97,77,5,False,1750.94
607,18,2024-06,85,69026.56,58672.58,22,2.16,32,7,False,6419.47
608,18,2024-07,42,51643.69,43897.14,2,1.25,68,7,True,4802.86
609,18,2024-08,18,80706.93,68600.89,4,0.33,36,9,True,7505.74
610,18,2024-09,41,41068.02,34907.82,9,2.84,70,16,False,3819.33
611,18,2024-10,78,81883.56,69601.03,2,0.32,40,16,True,7615.17
612,18,2024-11,51,95737.33,81376.73,1,0.7,33,2,False,8903.57
613,19,2022-01,18,10399.64,8839.69,6,2.86,66,5,True,2433.52
614,19,2022-01,32,5374.59,4568.4,4,0.13,43,8,True,1257.65
615,19,2022-03,21,49070.1,41709.58,6,0.05,80,0,False,11482.4
616,19,2022-04,13,23113.87,19646.79,3,0.46,68,6,True,5408.65
617,19,2022-05,49,25246.97,21459.92,5,1.88,22,14,True,5907.79
618,19,2022-05,29,34296.7,29152.19,7,2.87,73,3,True,8025.43
619,19,2022-06,45,10549.83,8967.36,12,1.7,40,17,False,2468.66
620,19,2022-07,24,48578.43,41291.67,0,1.06,43,11,True,11367.35
621,19,2022-08,15,25073.85,21312.77,2,2.11,47,7,False,5867.28
622,19,2022-09,40,10785.35,9167.55,1,2.77,37,11,True,2523.77
623,19,2022-10,44,29736.3,25275.85,12,1.13,65,17,True,6958.29
624,19,2022-11,49,22053.13,18745.16,9,0.86,34,16,True,5160.43
625,19,2022-12,13,26533.16,22553.19,3,1.88,24,0,True,6208.76
626,19,2023-01,23,31367.47,26662.35,6,0.39,80,10,False,7339.99
627,19,2023-02,5,19919.87,16931.89,0,2.54,41,0,True,4661.25
628,19,2023-03,33,25383.65,21576.1,1,0.64,23,12,False,5939.77
629,19,2023-04,43,35332.2,30032.37,11,2.65,63,7,False,8267.73
630,19,2023-05,22,47490.55,40366.97,3,2.66,32,10,False,11112.79
631,19,2023-06,43,6307.7,5361.55,3,0.26,47,2,False,1476.0
632,19,2023-07,32,12987.72,11039.56,6,2.4,56,2,False,3039.13
633,19,2023-08,23,35362.36,30058.01,4,1.33,38,3,True,8274.79
634,19,2023-09,12,45365.66,38560.81,4,2.77,26,2,True,10615.56
635,19,2023-10,27,35257.8,29969.13,7,0.04,69,9,True,8250.33
636,19,2023-11,43,36749.27,31236.88,13,2.52,35,10,True,8599.33
637,19,2023-12,10,43280.88,36788.75,3,2.1,36,1,False,10127.73
638,19,2024-01,47,14534.12,12354.0,5,2.45,48,2,False,3400.98
639,19,2024-02,48,26892.46,22858.59,3,2.39,69,9,False,6292.84
640,19,2024-03,38,28573.27,24287.28,6,1.26,67,0,False,6686.15
641,19,2024-04,35,17171.49,14595.77,6,0.14,65,5,False,4018.13
642,19,2024-05,37,34911.65,29674.9,11,1.89,32,2,True,8169.33
643,19,2024-06,13,40891.52,34757.79,4,0.1,58,3,False,9568.62
644,19,2024-07,31,9871.59,8390.85,10,1.26,24,3,True,2309.95
645,19,2024-08,36,32762.66,27848.26,1,1.5,36,12,True,7666.46
646,19,2024-09,25,12723.34,10814.84,7,2.33,54,11,True,2977.26
647,19,2024-10,28,5626.42,4782.46,1,0.77,80,9,False,1316.58
648,19,2024-11,32,21780.56,18513.48,6,0.76,78,15,False,5096.65
649,20,2022-01,19,21392.32,18183.47,6,0.1,28,3,True,1711.39
650,20,2022-01,9,37723.93,32065.34,3,1.14,78,2,True,3017.91
651,20,2022-03,20,35765.21,30400.43,5,0.06,75,4,True,2861.22
652,20,2022-04,27,6698.17,5693.44,3,1.45,71,5,False,535.85
653,20,2022-05,19,7596.88,6457.35,4,1.74,70,3,False,607.75
654,20,2022-05,9,6853.79,5825.72,1,1.37,48,1,True,548.3
655,20,2022-06,40,36867.55,31337.42,1,0.23,72,10,True,2949.4
656,20,2022-07,21,18531.27,15751.58,2,2.0,27,7,True,1482.5
657,20,2022-08,45,21908.32,18622.07,8,0.22,25,19,True,1752.67
658,20,2022-09,42,8429.17,7164.79,14,2.71,24,21,True,674.33
659,20,2022-10,6,25328.58,21529.29,1,1.63,20,2,True,2026.29
660,20,2022-11,25,6932.55,5892.67,7,1.78,80,6,True,554.6
661,20,2022-12,19,22659.4,19260.49,1,0.93,39,9,False,1812.75
662,20,2023-01,44,28477.2,24205.62,13,1.64,24,21,False,2278.18
663,20,2023-02,36,45223.48,38439.96,10,0.09,66,5,True,3617.88
664,20,2023-03,48,45092.59,38328.7,13,1.0,80,2,False,3607.41
665,20,2023-04,5,31922.29,27133.95,0,0.18,47,1,False,2553.78
666,20,2023-05,9,27829.28,23654.89,0,0.76,65,2,False,2226.34
667,20,2023-06,15,46406.0,39445.1,3,1.96,57,1,True,3712.48
668,20,2023-07,26,47960.85,40766.72,8,1.82,32,2,False,3836.87
669,20,2023-08,37,11765.35,10000.55,0,0.96,80,6,False,941.23
670,20,2023-09,8,23780.23,20213.2,0,2.68,72,4,True,1902.42
671,20,2023-10,38,19917.03,16929.48,11,0.77,31,1,False,1593.36
672,20,2023-11,25,5302.97,4507.52,3,0.24,23,1,True,424.24
673,20,2023-12,6,19441.62,16525.38,2,0.92,74,2,False,1555.33
674,20,2024-01,34,17190.53,14611.95,4,0.77,63,4,True,1375.24
675,20,2024-02,26,21674.56,18423.38,6,1.52,34,9,False,1733.96
676,20,2024-03,5,24047.8,20440.63,0,1.42,75,2,False,1923.82
677,20,2024-04,34,47279.33,40187.43,11,0.29,56,16,False,3782.35
678,20,2024-05,23,37715.06,32057.8,5,1.54,49,8,False,3017.2
679,20,2024-06,13,16274.09,13832.98,4,1.42,54,0,False,1301.93
680,20,2024-07,28,48258.73,41019.92,9,1.88,46,4,True,3860.7
681,20,2024-08,26,46081.93,39169.64,6,2.54,66,9,False,3686.55
682,20,2024-09,41,35129.84,29860.36,5,1.07,47,1,True,2810.39
683,20,2024-10,7,23807.07,20236.01,0,0.62,27,3,False,1904.57
684,20,2024-11,41,25350.77,21548.15,11,0.33,76,9,False,2028.06
685,21,2022-01,25,49053.63,41695.59,5,2.96,58,6,True,11576.66
686,21,2022-01,8,7809.98,6638.48,0,0.08,68,3,True,1843.16
687,21,2022-03,37,46851.3,39823.61,12,0.88,41,15,True,11056.91
688,21,2022-04,5,30139.23,25618.35,0,2.63,69,0,False,7112.86
689,21,2022-05,25,9869.61,8389.17,1,0.49,27,10,False,2329.23
690,21,2022-05,6,11651.22,9903.54,2,2.86,70,2,False,2749.69
691,21,2022-06,21,22026.1,18722.18,3,0.27,29,8,False,5198.16
692,21,2022-07,24,44090.45,37476.88,8,2.71,51,9,False,10405.35
693,21,2022-08,16,11703.14,9947.67,1,2.6,31,0,False,2761.94
694,21,2022-09,40,23548.48,20016.21,7,0.5,66,15,True,5557.44
695,21,2022-10,29,28271.77,24031.0,9,0.96,64,9,True,6672.14
696,21,2022-11,39,12695.2,10790.92,2,2.47,27,17,True,2996.07
697,21,2022-12,41,47359.57,40255.63,10,0.29,44,5,False,11176.86
698,21,2023-01,40,12937.82,10997.15,7,2.02,34,19,True,3053.33
699,21,2023-02,7,9779.19,8312.31,1,1.02,22,1,False,2307.89
700,21,2023-03,25,40601.65,34511.4,2,2.59,69,2,True,9581.99
701,21,2023-04,26,31909.08,27122.72,8,1.42,56,8,False,7530.54
702,21,2023-05,11,37039.49,31483.57,1,2.93,23,1,True,8741.32
703,21,2023-06,12,17218.09,14635.38,4,1.77,50,3,True,4063.47
704,21,2023-07,17,22557.82,19174.15,0,0.15,42,8,True,5323.65
705,21,2023-08,9,25989.41,22091.0,3,0.25,21,3,False,6133.5
706,21,2023-09,6,46059.3,39150.4,1,2.95,75,0,False,10869.99
707,21,2023-10,42,40228.18,34193.95,3,2.78,22,18,True,9493.85
708,21,2023-11,41,42252.41,35914.55,5,0.69,28,12,True,9971.57
709,21,2023-12,12,49142.77,41771.35,2,0.14,52,0,False,11597.69
710,21,2024-01,36,16037.89,13632.21,9,2.06,64,10,False,3784.94
711,21,2024-02,20,46037.86,39132.18,2,1.83,29,7,True,10864.93
712,21,2024-03,44,41129.27,34959.88,1,0.74,63,19,True,9706.51
713,21,2024-04,29,44140.22,37519.19,5,2.32,67,1,False,10417.09
714,21,2024-05,42,32291.74,27447.98,9,2.25,34,4,False,7620.85
715,21,2024-06,22,40328.53,34279.25,7,0.86,31,9,True,9517.53
716,21,2024-07,36,7280.31,6188.26,8,2.54,49,12,False,1718.15
717,21,2024-08,17,14269.5,12129.07,0,1.81,29,2,False,3367.6
718,21,2024-09,37,6321.92,5373.63,4,1.95,30,8,True,1491.97
719,21,2024-10,10,45057.61,38298.97,0,2.29,48,4,True,10633.6
720,21,2024-11,16,49637.81,42192.14,4,0.19,73,1,False,11714.52
721,22,2022-01,51,32161.71,27337.45,7,0.75,56,10,False,4759.93
722,22,2022-01,56,106651.94,90654.15,8,2.45,78,20,False,15784.49
723,22,2022-03,142,148891.2,126557.52,18,2.41,58,4,False,22035.9
724,22,2022-04,60,149348.79,126946.47,8,2.93,33,19,False,22103.62
725,22,2022-05,57,78072.72,66361.81,0,2.97,74,17,True,11554.76
726,22,2022-05,79,136058.99,115650.14,14,2.33,28,5,True,20136.73
727,22,2022-06,145,83376.23,70869.8,31,1.93,58,56,False,12339.68
728,22,2022-07,77,113561.84,96527.56,20,1.2,44,25,False,16807.15
729,22,2022-08,29,59735.7,50775.34,9,0.73,34,12,False,8840.88
