credit_note_id,customer_key,invoice_id,credit_date,credit_amount,credit_reason,approval_status,approved_by,created_date
a0e46cbd-5650-4558-9570-eaaf2d7e21ed,3966,202245,2026-02-05,19.04,Overcharge Refund,Approved,Revenue Assurance Team,2026-02-05 00:00:00
0596d3b9-215e-4fa9-9dd3-fd32b4f53970,2845,205336,2026-03-06,19.21,Contract Dispute Resolution,Approved,Customer Service Lead,2026-03-06 00:00:00
9b121079-279b-489f-870e-b99962b864b6,140,203206,2026-02-15,551.8,Contract Dispute Resolution,Approved,Finance Manager,2026-02-15 00:00:00
83921856-ac3a-49a0-a338-c34dc2f8a3cf,1467,204597,2026-03-01,5.48,Billing Error,Approved,Customer Service Lead,2026-03-01 00:00:00
4e38aee8-37ec-4492-bb39-e3d82fa34bdb,4605,203618,2026-02-20,12.33,Overcharge Refund,Approved,Customer Service Lead,2026-02-20 00:00:00
39fc99d0-84b9-48ec-ac4e-a447d991ef1a,322,200094,2026-01-15,239.73,Goodwill Gesture,Approved,Customer Service Lead,2026-01-15 00:00:00
c859e723-ceb8-4289-b09c-8aec389f03f7,4504,204385,2026-02-27,8.06,Billing Error,Pending,Customer Service Lead,2026-02-27 00:00:00
59978300-a531-40f0-b2a4-dea938369855,140,200377,2026-01-07,4398.7,Rate Plan Correction,Pending,Customer Service Lead,2026-01-07 00:00:00
e5cefb2e-0406-4376-84f0-d1373daf180e,1568,204238,2026-02-19,40.4,Rate Plan Correction,Approved,Finance Manager,2026-02-19 00:00:00
6333cff1-8912-484f-b02c-b8e9ebc675c8,324,202664,2026-02-13,1469.5,Goodwill Gesture,Approved,Finance Manager,2026-02-13 00:00:00
e358e891-d139-4d30-82e4-f22f0e6240bd,482,204572,2026-03-02,5.29,Billing Error,Approved,Finance Manager,2026-03-02 00:00:00
55dcbd74-1211-4f64-ab81-b7290578c2ac,33,201939,2026-02-02,1361.33,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-02 00:00:00
59993ba1-90af-40c5-806c-cffcd6352627,1487,205105,2026-03-07,4.87,Billing Error,Pending,Finance Manager,2026-03-07 00:00:00
df9b12a9-e6fd-4e5d-9c52-0004dff755eb,3047,202482,2026-02-01,26.01,Billing Error,Approved,Customer Service Lead,2026-02-01 00:00:00
80c7dfe1-a14c-4ab0-8be0-3f8fd26b01b3,1763,202039,2026-02-01,30.17,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-01 00:00:00
d04ba88d-ffa4-45fa-9e5b-5b87e9daa626,404,202507,2026-02-02,1670.18,Rate Plan Correction,Pending,Finance Manager,2026-02-02 00:00:00
447fda43-0916-4833-978b-3574da9007da,693,200185,2026-01-07,3023.38,Service Outage Compensation,Approved,Customer Service Lead,2026-01-07 00:00:00
88bf611b-8eab-4e83-9689-e1922aa293eb,866,202444,2026-02-10,1349.68,Goodwill Gesture,Approved,Customer Service Lead,2026-02-10 00:00:00
87bd05b6-8184-4a60-843d-bfd32110e960,1840,202751,2026-02-12,36.9,Overcharge Refund,Approved,Revenue Assurance Team,2026-02-12 00:00:00
8f446823-f5cc-4eeb-b37f-75f842b1fa57,2680,200355,2026-01-11,7.77,Goodwill Gesture,Approved,Customer Service Lead,2026-01-11 00:00:00
09913db4-a488-4038-83ba-6f796c8c2a44,3876,204290,2026-03-01,7.45,Service Outage Compensation,Approved,Revenue Assurance Team,2026-03-01 00:00:00
48d39c0d-0562-4304-98ec-c2cc4e562b59,342,200628,2026-01-17,5390.41,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-17 00:00:00
72b87063-e28e-40ca-a542-10647894e168,276,205030,2026-02-27,13.84,Goodwill Gesture,Approved,Finance Manager,2026-02-27 00:00:00
7f208b0c-fb27-4fc3-bd66-403c71981921,2494,203350,2026-02-11,18.81,Overcharge Refund,Approved,Finance Manager,2026-02-11 00:00:00
b24edd8c-df16-40c4-b4cb-cb9d400f8bee,453,203233,2026-02-11,128.55,Goodwill Gesture,Approved,Customer Service Lead,2026-02-11 00:00:00
edb635cf-0aea-4143-9bb2-f7fdaee6eb72,3302,205210,2026-03-05,24.15,Contract Dispute Resolution,Approved,Customer Service Lead,2026-03-05 00:00:00
8b55d15a-fccb-435d-b065-1e7f5b7923a5,146,205040,2026-03-02,28.02,Rate Plan Correction,Approved,Finance Manager,2026-03-02 00:00:00
b60bf035-9fe8-4da6-89e3-aed4c98ab314,794,200380,2026-01-11,19.8,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-11 00:00:00
8b09a542-16a8-482f-8ba5-9e00b173d6f0,4365,204242,2026-02-20,16.05,Billing Error,Approved,Revenue Assurance Team,2026-02-20 00:00:00
0db62f82-62a7-45f1-b959-08a6df6c6834,3474,200022,2026-01-11,4.54,Billing Error,Approved,Revenue Assurance Team,2026-01-11 00:00:00
9cf45d52-4c04-4621-be1a-ab43886670ca,1711,203018,2026-02-06,16.74,Contract Dispute Resolution,Pending,Revenue Assurance Team,2026-02-06 00:00:00
abeb026f-5cce-44e3-98c7-e3f66bb0b3de,66,203310,2026-02-12,5576.37,Rate Plan Correction,Pending,Finance Manager,2026-02-12 00:00:00
c5cd029e-f1ec-4ba1-923e-e83455f95960,2829,200491,2026-01-10,2.69,Goodwill Gesture,Pending,Customer Service Lead,2026-01-10 00:00:00
1668d60d-955b-4bf9-9a15-92e985c6625a,896,203495,2026-02-11,4051.5,Billing Error,Approved,Customer Service Lead,2026-02-11 00:00:00
a17d1b2f-8232-46f4-b9ee-799a6cc6dcb1,3798,200483,2026-01-16,6.1,Billing Error,Pending,Finance Manager,2026-01-16 00:00:00
02736718-48ff-44f6-a1c2-e79edac5423d,66,204956,2026-03-01,4.39,Contract Dispute Resolution,Approved,Customer Service Lead,2026-03-01 00:00:00
7c9e1a3b-2617-4afe-9473-799caff68b4b,2997,202660,2026-02-12,12.42,Billing Error,Approved,Finance Manager,2026-02-12 00:00:00
09c2676f-8bc1-4f04-b91c-579d0122f685,3842,201658,2026-01-23,5.56,Goodwill Gesture,Pending,Revenue Assurance Team,2026-01-23 00:00:00
2a2526a8-1da5-4285-8202-ece55a99b1e7,1964,203835,2026-02-22,3.26,Billing Error,Approved,Customer Service Lead,2026-02-22 00:00:00
7b05d4c5-5c28-44b6-bc70-0c588d555f53,658,203825,2026-02-18,144.27,Service Outage Compensation,Approved,Revenue Assurance Team,2026-02-18 00:00:00
88be3766-c5a3-4719-99e7-a5cdbd829b96,3435,204465,2026-02-21,10.63,Goodwill Gesture,Approved,Revenue Assurance Team,2026-02-21 00:00:00
4a9d6c75-a2d0-4e6f-ad73-ea4a3b45a01a,149,202434,2026-02-04,517.19,Overcharge Refund,Approved,Revenue Assurance Team,2026-02-04 00:00:00
a0e8b413-def0-4182-9d36-1915c0bc2653,1229,202812,2026-02-14,1.66,Service Outage Compensation,Approved,Revenue Assurance Team,2026-02-14 00:00:00
463fc097-1c95-4ce0-af73-bcf8b96368d5,3060,204032,2026-02-21,7.99,Overcharge Refund,Approved,Finance Manager,2026-02-21 00:00:00
2116fbf1-e9e0-4ec0-8a1b-bd45a0cd60ad,1583,204707,2026-03-07,3.66,Service Outage Compensation,Approved,Customer Service Lead,2026-03-07 00:00:00
cbd94b0e-aab2-4824-bc4d-1d8002fefba7,1063,203733,2026-02-22,22.24,Billing Error,Approved,Finance Manager,2026-02-22 00:00:00
6a17fff2-19ea-442b-9bc9-2f6f98edf9bb,194,202230,2026-01-30,668.76,Rate Plan Correction,Pending,Finance Manager,2026-01-30 00:00:00
3f8180c0-3805-4349-8cba-8f0045416623,4074,200428,2026-01-13,8.49,Service Outage Compensation,Pending,Finance Manager,2026-01-13 00:00:00
e5d606ec-e86a-4a4b-ac2e-618d45f41e48,4532,203164,2026-02-17,14.73,Overcharge Refund,Approved,Finance Manager,2026-02-17 00:00:00
70e8d32a-d455-4180-826f-7e85bd6fdf42,52,203386,2026-02-17,7.25,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-17 00:00:00
b63ec908-a146-4af4-a672-970928dd62bd,811,203340,2026-02-16,521.63,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-16 00:00:00
61054d95-bea1-42cc-a246-0351f16c1392,336,203843,2026-02-21,3751.33,Contract Dispute Resolution,Approved,Finance Manager,2026-02-21 00:00:00
07ebd634-0070-43e5-93c7-a55fbb39bd4c,3047,201215,2026-01-22,40.02,Goodwill Gesture,Approved,Revenue Assurance Team,2026-01-22 00:00:00
34b69480-4669-4983-a24a-e7099b435dfc,3245,202973,2026-02-08,1.75,Overcharge Refund,Approved,Customer Service Lead,2026-02-08 00:00:00
98827ff9-bc12-4482-bbdd-548e61665bd7,301,203866,2026-02-22,4957.5,Goodwill Gesture,Approved,Revenue Assurance Team,2026-02-22 00:00:00
283b9373-b841-4df0-88dc-55424faffcae,1873,201085,2026-01-20,14.01,Service Outage Compensation,Approved,Revenue Assurance Team,2026-01-20 00:00:00
3dfa94cf-f946-4150-90bf-e6d3e5b4f3c7,498,202066,2026-01-26,15.62,Billing Error,Pending,Revenue Assurance Team,2026-01-26 00:00:00
3991cca2-9da7-4fb1-9c6a-35fa8ec210c2,3995,204959,2026-03-02,1.95,Contract Dispute Resolution,Approved,Customer Service Lead,2026-03-02 00:00:00
f35dc093-0250-44ee-84ec-48dd90a04e1f,2997,200575,2026-01-19,19.29,Overcharge Refund,Approved,Finance Manager,2026-01-19 00:00:00
fec11cd1-8fc0-4571-bb20-34d318a841ee,2684,204953,2026-03-01,19.59,Service Outage Compensation,Approved,Customer Service Lead,2026-03-01 00:00:00
a7ad3322-aa99-4533-9c99-e611ad24a413,200,203235,2026-02-18,2297.56,Billing Error,Approved,Customer Service Lead,2026-02-18 00:00:00
6635222c-ff8a-406f-8282-dc486defe361,799,203076,2026-02-16,3203.27,Service Outage Compensation,Approved,Finance Manager,2026-02-16 00:00:00
60fc56ed-8a3c-45df-8f15-8e16b81d48b5,519,205384,2026-03-05,688.9,Overcharge Refund,Approved,Revenue Assurance Team,2026-03-05 00:00:00
aef96e35-c3ef-4d08-a7f8-c78d992b3d14,2754,202283,2026-02-06,14.71,Goodwill Gesture,Approved,Finance Manager,2026-02-06 00:00:00
bcd93f3f-4daa-42e1-a0e0-895c52879085,3656,203388,2026-02-17,25.29,Service Outage Compensation,Approved,Customer Service Lead,2026-02-17 00:00:00
9f1be699-8753-414d-aede-299fcbab4488,435,200810,2026-01-12,3174.62,Goodwill Gesture,Approved,Customer Service Lead,2026-01-12 00:00:00
a8113c2d-de39-4530-acbe-838b65b21292,1251,204192,2026-02-20,22.36,Billing Error,Approved,Revenue Assurance Team,2026-02-20 00:00:00
142dea7a-8f25-4136-8a7c-a434a9587f62,2457,200378,2026-01-16,16.94,Service Outage Compensation,Approved,Finance Manager,2026-01-16 00:00:00
aaccc843-e13b-4679-8cfc-9a378c8e443e,2867,202668,2026-02-05,13.91,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-05 00:00:00
15981ef4-3099-43b7-9994-675cff25e119,752,202885,2026-02-14,1.92,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-14 00:00:00
1d3d83ba-cf93-454c-aeda-69a413efe222,3384,201478,2026-01-25,3.4,Billing Error,Approved,Finance Manager,2026-01-25 00:00:00
4cecec70-b64d-49a1-b518-0254f954d4b2,139,205359,2026-03-10,6945.82,Service Outage Compensation,Approved,Revenue Assurance Team,2026-03-10 00:00:00
287a91a3-1a60-4f5a-ae14-3436333a93aa,4658,200217,2026-01-09,19.49,Rate Plan Correction,Pending,Customer Service Lead,2026-01-09 00:00:00
31a502c1-4345-44a1-8d73-374873791299,1767,202085,2026-01-30,7.71,Overcharge Refund,Approved,Customer Service Lead,2026-01-30 00:00:00
33b4d876-71e7-48d0-b3c5-3e6d7836995a,1699,204753,2026-03-01,37.31,Billing Error,Approved,Revenue Assurance Team,2026-03-01 00:00:00
52edac62-6f55-4e65-a849-4ea626a65b75,1695,201269,2026-01-26,2.89,Overcharge Refund,Approved,Finance Manager,2026-01-26 00:00:00
303113cc-aa78-4aea-a014-6e162c84c1f7,831,204151,2026-02-19,4639.28,Goodwill Gesture,Approved,Revenue Assurance Team,2026-02-19 00:00:00
fa0e7cf7-7d0f-402a-8efb-8c51e42008c8,190,200827,2026-01-20,1601.06,Rate Plan Correction,Approved,Customer Service Lead,2026-01-20 00:00:00
8aa68bce-d460-49e7-8323-9ba7fb1eedb5,231,204232,2026-02-19,1641.21,Billing Error,Approved,Revenue Assurance Team,2026-02-19 00:00:00
c4146a1e-654c-4289-bb8e-ec06f6904cf9,2323,201447,2026-01-20,13.9,Service Outage Compensation,Approved,Customer Service Lead,2026-01-20 00:00:00
d6922d54-5f1f-4132-ae28-d29811cc52f2,138,200690,2026-01-14,10.92,Rate Plan Correction,Pending,Finance Manager,2026-01-14 00:00:00
5b975498-6557-45f2-9123-ffc7fa0e774b,820,201124,2026-01-23,2051.0,Billing Error,Approved,Customer Service Lead,2026-01-23 00:00:00
aa9829b3-10ba-47f0-9495-2718f0ee3d4a,681,202575,2026-02-10,3275.07,Billing Error,Approved,Revenue Assurance Team,2026-02-10 00:00:00
2fffe21d-92a6-4705-ae8b-f7efb0e12cf0,927,201470,2026-01-21,1405.59,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-21 00:00:00
71f01887-fe6a-40ce-af8d-f7fce17ef9e1,4521,204734,2026-03-06,30.7,Contract Dispute Resolution,Approved,Customer Service Lead,2026-03-06 00:00:00
4af6d014-c63b-4636-977f-b81ae4e0e654,1513,203117,2026-02-14,30.8,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-14 00:00:00
79ae4883-7277-45a6-bd31-5b982b024c90,495,200213,2026-01-09,4321.28,Contract Dispute Resolution,Approved,Finance Manager,2026-01-09 00:00:00
de8d0c4f-d75e-49db-9050-2db09072bc94,4206,202097,2026-02-02,18.61,Billing Error,Approved,Finance Manager,2026-02-02 00:00:00
c4027cb7-1b6c-4de5-918c-79ab43de962e,3349,201898,2026-01-24,1.13,Overcharge Refund,Approved,Finance Manager,2026-01-24 00:00:00
63813df4-06d8-4c24-9ecf-c93a699fb525,3427,201795,2026-01-26,5.23,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-26 00:00:00
8b0e46b1-f185-4f18-a6ed-3c4bfb9f4289,2736,201193,2026-01-25,10.22,Billing Error,Approved,Finance Manager,2026-01-25 00:00:00
c12ab800-40f6-44e8-b727-9a820fd9e243,1922,202717,2026-02-08,22.69,Overcharge Refund,Approved,Finance Manager,2026-02-08 00:00:00
606eb8cf-dcf5-4dbb-97e9-7ad858ddf337,790,204102,2026-02-27,3572.8,Overcharge Refund,Approved,Finance Manager,2026-02-27 00:00:00
4944080e-7f87-4851-87c2-634f2794e0ce,4157,201073,2026-01-15,5.3,Goodwill Gesture,Approved,Finance Manager,2026-01-15 00:00:00
4d7a70f4-6945-4a23-9e15-df4a691d0a15,285,203608,2026-02-13,17.76,Goodwill Gesture,Approved,Finance Manager,2026-02-13 00:00:00
713ed27f-102b-4e1d-90fe-39ef6628cc27,4221,202070,2026-02-02,13.56,Billing Error,Approved,Revenue Assurance Team,2026-02-02 00:00:00
229b8607-a82a-408e-bc7c-4a6f5a1593d9,457,205184,2026-03-02,3745.93,Billing Error,Approved,Customer Service Lead,2026-03-02 00:00:00
b8762d22-5f37-4e25-8b13-1b8a77c36a63,4640,203432,2026-02-16,19.06,Contract Dispute Resolution,Approved,Finance Manager,2026-02-16 00:00:00
e3d1dcf0-5cd5-4dc5-82e5-f9245bbaaea4,2027,200701,2026-01-21,6.0,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-21 00:00:00
098ee7fc-5331-4224-b89a-472759bdef19,335,203609,2026-02-18,1868.4,Rate Plan Correction,Approved,Finance Manager,2026-02-18 00:00:00
65bf957b-e172-4b6d-9366-ee00c0d14c1a,4437,202585,2026-02-08,10.12,Overcharge Refund,Approved,Finance Manager,2026-02-08 00:00:00
a8557597-c3a7-4159-8712-6bed72ac4444,2904,202572,2026-02-02,1.16,Service Outage Compensation,Pending,Finance Manager,2026-02-02 00:00:00
9b0150fc-ad58-49ba-b425-b034a560e26e,3161,201286,2026-01-18,9.22,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-18 00:00:00
24a89117-8ddc-4ab4-a4fe-f849ab3f3ddd,3958,203828,2026-02-22,5.99,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-22 00:00:00
f080361b-d231-44c1-bffc-cc879d0942da,576,200823,2026-01-18,12.44,Rate Plan Correction,Approved,Customer Service Lead,2026-01-18 00:00:00
ab72a0a3-72bb-4c84-8c59-b6717ba8d213,2372,203551,2026-02-13,15.15,Billing Error,Pending,Finance Manager,2026-02-13 00:00:00
29354e32-c018-416f-97ff-2f5675c305cd,981,200874,2026-01-20,7.07,Rate Plan Correction,Approved,Finance Manager,2026-01-20 00:00:00
37837f9b-d9ef-49f8-89d3-48f17572b314,2530,200923,2026-01-14,13.44,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-01-14 00:00:00
8f0eb327-08d0-46c7-aa92-34d46c3de6db,3009,203584,2026-02-18,4.91,Billing Error,Approved,Revenue Assurance Team,2026-02-18 00:00:00
f4c135f5-7a9a-4c2c-ab69-e27bfda5878d,1079,200947,2026-01-20,29.84,Goodwill Gesture,Approved,Finance Manager,2026-01-20 00:00:00
de1a1ffd-d727-4035-91c9-09e60e883fde,537,200732,2026-01-22,1548.03,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-22 00:00:00
364e6675-1309-40d2-9df0-39a930281196,760,203727,2026-02-20,1.06,Service Outage Compensation,Approved,Customer Service Lead,2026-02-20 00:00:00
99917411-0298-4d9b-bebf-4ed5d6f7041c,2537,200830,2026-01-19,19.16,Billing Error,Approved,Revenue Assurance Team,2026-01-19 00:00:00
02bd4ef4-e9f5-495a-a5c7-d3690988d9e3,739,201696,2026-01-24,3731.58,Service Outage Compensation,Pending,Revenue Assurance Team,2026-01-24 00:00:00
6429d048-9109-4c3e-b38e-b7856194acc9,865,204640,2026-03-02,678.14,Rate Plan Correction,Approved,Customer Service Lead,2026-03-02 00:00:00
49c3d402-6ea6-442a-b148-f9769bf021eb,2995,201656,2026-01-31,27.45,Service Outage Compensation,Approved,Customer Service Lead,2026-01-31 00:00:00
041b13a2-5d42-4f7c-87e8-b94dfc153fc6,83,200060,2026-01-09,2553.7,Billing Error,Approved,Finance Manager,2026-01-09 00:00:00
5cd0175d-f92d-47d3-9075-1e21f4296851,3509,203593,2026-02-15,7.65,Service Outage Compensation,Approved,Finance Manager,2026-02-15 00:00:00
e83c79c2-9bf4-418c-81b0-f861d5a9c15c,734,203271,2026-02-09,5987.43,Service Outage Compensation,Approved,Revenue Assurance Team,2026-02-09 00:00:00
ff17e1cb-00fd-4563-b4e4-0acbcf0fb067,3682,203666,2026-02-12,16.63,Rate Plan Correction,Approved,Finance Manager,2026-02-12 00:00:00
58c291fe-415d-4d40-83f5-afc967b287bf,3849,201825,2026-01-26,8.94,Goodwill Gesture,Pending,Customer Service Lead,2026-01-26 00:00:00
219148f3-5858-41d0-8a34-bcf51fb2d350,100,202879,2026-02-10,2215.86,Goodwill Gesture,Approved,Finance Manager,2026-02-10 00:00:00
c0c8aa52-9b25-414e-99ac-883f7dd83a5a,1301,201792,2026-01-29,12.9,Rate Plan Correction,Approved,Finance Manager,2026-01-29 00:00:00
3691a23d-8ab6-49e8-a984-3fbc468ced5f,3974,201995,2026-02-04,9.28,Billing Error,Approved,Revenue Assurance Team,2026-02-04 00:00:00
c6145e0e-ac64-448a-8326-66b417ee1bc3,4492,202326,2026-02-02,12.44,Overcharge Refund,Approved,Finance Manager,2026-02-02 00:00:00
1e7e27aa-f8e3-42e9-9903-d5d0ce2ac295,4336,201654,2026-02-02,13.92,Service Outage Compensation,Approved,Customer Service Lead,2026-02-02 00:00:00
361aace4-2d39-4a08-bbf8-119051b2c812,3368,203282,2026-02-14,6.31,Goodwill Gesture,Pending,Finance Manager,2026-02-14 00:00:00
f98d9496-4386-40d8-acfb-be1504a67375,2258,203043,2026-02-07,14.19,Goodwill Gesture,Approved,Finance Manager,2026-02-07 00:00:00
655a2155-3309-4a5b-80a8-aa72173324be,2688,202490,2026-02-07,19.72,Goodwill Gesture,Approved,Finance Manager,2026-02-07 00:00:00
b60eb8f8-2c71-4ddc-9c48-95247007cad6,431,205218,2026-03-02,3588.3,Contract Dispute Resolution,Approved,Customer Service Lead,2026-03-02 00:00:00
a24bb103-f0e0-4f7d-8bfc-3f7d7f1ba498,4755,200521,2026-01-17,6.35,Overcharge Refund,Approved,Finance Manager,2026-01-17 00:00:00
565a7b16-2d2a-449a-98c8-b41f40237b47,4972,200767,2026-01-12,8.81,Rate Plan Correction,Approved,Finance Manager,2026-01-12 00:00:00
31d2bb15-7848-47ca-9e10-b34a00b3f6fd,1612,201125,2026-01-23,12.76,Rate Plan Correction,Approved,Finance Manager,2026-01-23 00:00:00
63faef04-78d1-49b8-9a3f-38802a4756b9,157,201521,2026-01-31,456.14,Service Outage Compensation,Approved,Customer Service Lead,2026-01-31 00:00:00
c5157fb4-776b-456f-97ec-27fc7bace26e,2349,201730,2026-02-02,2.46,Overcharge Refund,Approved,Customer Service Lead,2026-02-02 00:00:00
96de4f08-6157-4289-9045-94fbb927edf1,812,203834,2026-02-16,162.47,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-16 00:00:00
ac486a4f-85a3-4624-927e-e537800fcee5,3332,202413,2026-02-01,16.99,Billing Error,Approved,Finance Manager,2026-02-01 00:00:00
d3e139a2-c0ff-45e3-a945-fe00ec0268c8,811,205324,2026-03-07,981.7,Overcharge Refund,Approved,Finance Manager,2026-03-07 00:00:00
47399ab8-94c2-4cf2-8f4f-42adaf9c83d7,4114,202683,2026-02-11,14.9,Billing Error,Approved,Customer Service Lead,2026-02-11 00:00:00
ed6a0ac3-90ae-4e62-8bcd-ef50c2378291,2388,203966,2026-02-16,8.87,Billing Error,Approved,Revenue Assurance Team,2026-02-16 00:00:00
d86b1335-8efd-47e3-bba2-a6785a1773b0,3905,202847,2026-02-06,16.88,Service Outage Compensation,Approved,Revenue Assurance Team,2026-02-06 00:00:00
b1269a95-3471-48e4-b785-aed457657218,1246,202171,2026-02-01,12.63,Billing Error,Approved,Customer Service Lead,2026-02-01 00:00:00
9e4a184d-b769-418e-aae1-f902193566f0,1456,205163,2026-03-12,8.17,Rate Plan Correction,Approved,Revenue Assurance Team,2026-03-12 00:00:00
3d711f49-f0f9-492f-8856-fd8282d0b922,303,203400,2026-02-14,1835.02,Goodwill Gesture,Approved,Revenue Assurance Team,2026-02-14 00:00:00
f0d42e9b-e9e1-489a-96e5-4e6388d92f67,1269,204193,2026-02-21,10.66,Overcharge Refund,Pending,Finance Manager,2026-02-21 00:00:00
b8a6a74a-7bdf-4f11-8404-5e2822d92cd2,674,201950,2026-02-01,161.78,Rate Plan Correction,Approved,Finance Manager,2026-02-01 00:00:00
4a62d2a7-232d-40f8-9415-50435d8cde7b,2372,204792,2026-03-06,14.27,Service Outage Compensation,Approved,Revenue Assurance Team,2026-03-06 00:00:00
aeb498bf-534a-4853-b0d7-84645e428587,4124,201955,2026-01-31,9.54,Billing Error,Approved,Customer Service Lead,2026-01-31 00:00:00
b85ca28d-ba97-44cc-8ab6-c9f5f7ddfc5c,2926,204416,2026-02-28,16.17,Service Outage Compensation,Approved,Customer Service Lead,2026-02-28 00:00:00
af8e852b-debd-481f-b432-5866f24bc13d,646,203871,2026-02-21,1593.09,Goodwill Gesture,Approved,Revenue Assurance Team,2026-02-21 00:00:00
6776c22e-7cbf-4a0b-b3e8-021f70a98910,2718,201220,2026-01-28,26.17,Rate Plan Correction,Approved,Customer Service Lead,2026-01-28 00:00:00
6466dc15-9898-4bdc-81dd-4b281dfdf0f0,658,204987,2026-03-03,4971.66,Billing Error,Approved,Finance Manager,2026-03-03 00:00:00
0872e278-fbe8-4740-a267-63aa29331681,806,203030,2026-02-08,1722.12,Goodwill Gesture,Approved,Finance Manager,2026-02-08 00:00:00
2add7a0a-abe9-4695-9c08-995069c677a9,4388,200352,2026-01-17,15.55,Rate Plan Correction,Pending,Revenue Assurance Team,2026-01-17 00:00:00
533865a9-3e8c-46f4-ae83-ec8aa6b87b9c,1907,202543,2026-02-01,9.19,Goodwill Gesture,Approved,Revenue Assurance Team,2026-02-01 00:00:00
ed9ae003-5798-4be4-b73e-250230f52d73,3251,201913,2026-01-25,30.18,Service Outage Compensation,Approved,Customer Service Lead,2026-01-25 00:00:00
7067b870-2788-4866-b91b-329bcaa7e080,292,204634,2026-02-25,543.57,Billing Error,Pending,Customer Service Lead,2026-02-25 00:00:00
4c4e9465-96e4-4264-9fd7-4795a903f000,2572,200837,2026-01-23,1.54,Goodwill Gesture,Approved,Customer Service Lead,2026-01-23 00:00:00
1715066b-39c0-453e-a250-d6b0e1320340,775,200649,2026-01-20,13.58,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-20 00:00:00
5463a614-fa4c-4656-aec8-a96c18107037,1127,201629,2026-01-31,31.98,Billing Error,Approved,Revenue Assurance Team,2026-01-31 00:00:00
b4bb9f9c-ae46-413a-802d-0d477bc6f7f6,246,204622,2026-03-02,315.33,Billing Error,Pending,Finance Manager,2026-03-02 00:00:00
21c6b4b6-3acb-444c-bf02-0edec72dd92a,2437,200237,2026-01-10,4.91,Contract Dispute Resolution,Approved,Finance Manager,2026-01-10 00:00:00
29c902ac-7382-4cdf-a5ea-99b5076a6748,3018,202880,2026-02-09,13.17,Service Outage Compensation,Pending,Customer Service Lead,2026-02-09 00:00:00
a3999a74-1132-4a84-8c16-d95adf137d4a,591,202019,2026-02-05,12.74,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-05 00:00:00
e772560f-bc0c-45f5-832b-e9ead6afed83,356,200003,2026-01-08,525.79,Contract Dispute Resolution,Pending,Revenue Assurance Team,2026-01-08 00:00:00
6d6feedf-4da1-486d-b8ec-be0b14de7e36,856,201801,2026-01-24,6.82,Service Outage Compensation,Pending,Customer Service Lead,2026-01-24 00:00:00
694a96a8-d23d-471c-b22f-79c0222e5b1d,4916,202248,2026-02-04,2.82,Service Outage Compensation,Approved,Finance Manager,2026-02-04 00:00:00
00ae658c-e164-4eca-a518-99a2684b7b45,609,201150,2026-01-21,619.47,Goodwill Gesture,Approved,Revenue Assurance Team,2026-01-21 00:00:00
c2a7c1c2-faf9-4c2d-874a-c553a0922e39,2269,200886,2026-01-18,10.85,Overcharge Refund,Approved,Revenue Assurance Team,2026-01-18 00:00:00
f56cb73b-825a-47b5-b6c3-52851826aa74,2058,200364,2026-01-10,15.6,Goodwill Gesture,Approved,Revenue Assurance Team,2026-01-10 00:00:00
40ea2000-a9b3-48a9-9a53-e622f1644e0a,3598,203978,2026-02-21,6.21,Contract Dispute Resolution,Approved,Finance Manager,2026-02-21 00:00:00
55fdcfa1-17a7-49bd-a2d3-e2918b487ef9,2359,201437,2026-01-22,8.88,Overcharge Refund,Approved,Revenue Assurance Team,2026-01-22 00:00:00
07f0049d-ef8d-4aec-b69c-954650908609,3185,202633,2026-02-02,3.65,Overcharge Refund,Approved,Customer Service Lead,2026-02-02 00:00:00
2728c4fb-311a-446d-aabe-2857e3122851,2185,200169,2026-01-08,3.06,Billing Error,Approved,Revenue Assurance Team,2026-01-08 00:00:00
74062930-608b-4b32-83e5-1d815f0b307f,4855,203518,2026-02-13,29.25,Goodwill Gesture,Approved,Customer Service Lead,2026-02-13 00:00:00
9ba555c9-2df3-4625-a7be-2fc6bbbdeed3,4324,201454,2026-01-25,4.19,Overcharge Refund,Approved,Finance Manager,2026-01-25 00:00:00
