record_id,campaign_key,campaign_date,channel,impressions,clicks,conversions,spend,revenue_attributed
10000408,53,2025-01-17,Email,2169,54,1,3352.77,182.1
10000409,14,2025-01-16,PPC,25853,409,19,3763.65,3503.19
10000410,35,2025-01-13,Display,27217,997,24,1581.16,2851.49
10000411,60,2025-01-07,Direct Mail,17107,189,11,2661.05,2173.93
10000412,3,2025-01-24,Social,10482,165,9,2471.61,1173.01
10000413,57,2025-01-16,Direct Mail,20389,769,42,1689.04,8256.95
10000414,11,2025-01-16,TV,23362,370,29,2389.92,3693.26
10000415,48,2025-01-15,TV,52723,1527,150,2021.31,18602.5
10000416,22,2025-01-13,Direct Mail,17608,450,21,2644.79,2894.14
10000417,44,2025-01-18,Display,6224,149,10,3168.13,1190.65
10000418,36,2025-01-08,Direct Mail,54261,1685,63,346.14,4655.08
10000419,34,2025-01-07,TV,7429,214,10,4402.73,1963.15
10000420,41,2025-01-25,Display,29898,691,15,3432.29,1280.15
10000421,27,2025-01-23,Social,62768,2833,221,1718.33,36263.94
10000422,45,2025-01-18,TV,64318,3192,226,4314.86,25989.93
10000423,17,2025-01-06,Radio,37550,1805,145,200.46,17807.98
10000424,38,2025-01-09,Social,51653,646,23,4610.33,2757.29
10000425,7,2025-01-11,TV,31719,1522,30,3386.9,1925.99
10000426,60,2025-01-04,TV,22524,849,59,2992.37,6574.89
10000427,3,2025-01-21,Social,75193,2477,76,863.17,13053.0
10000428,53,2025-01-06,Direct Mail,84065,2906,274,606.68,20092.64
10000429,13,2025-01-20,TV,71530,879,33,4668.18,5954.86
10000430,26,2025-01-25,Direct Mail,83301,3272,75,2544.66,4066.8
10000431,41,2025-01-21,TV,74453,2699,125,2271.65,11658.08
10000432,55,2025-01-01,Display,33026,1448,58,2945.87,6429.94
10000433,48,2025-01-29,Email,10874,541,23,1172.38,2610.29
10000434,17,2025-01-21,Radio,19510,297,20,4694.4,3459.22
10000435,42,2025-01-26,Social,57470,897,83,2202.33,8847.13
10000436,19,2025-01-20,Social,25348,814,26,192.92,1762.79
10000437,15,2025-01-23,Display,66164,2200,216,3482.86,13644.5
10000438,39,2025-01-24,TV,49971,558,22,743.13,3729.55
10000439,28,2025-01-31,Social,65468,1605,128,1293.38,8596.07
10000440,30,2025-01-22,Display,45485,996,38,3397.91,3403.85
10000441,16,2025-01-27,Direct Mail,19464,407,36,218.44,2608.19
10000442,43,2025-01-11,Social,61527,2207,51,4685.65,2718.42
10000443,55,2025-01-17,Direct Mail,84618,1249,101,702.09,19903.09
10000444,7,2025-01-04,PPC,27850,1172,69,929.7,6775.67
10000445,35,2025-01-20,TV,53875,1130,106,3501.29,16512.05
10000446,45,2025-01-22,Email,32087,1322,68,1972.98,12370.4
10000447,8,2025-01-30,PPC,76706,3025,78,2607.05,13416.06
10000448,41,2025-01-31,TV,56554,2393,128,3189.67,8039.3
10000449,60,2025-01-30,TV,48422,1359,63,4480.67,5417.71
10000450,29,2025-01-28,PPC,64240,2438,74,3693.45,3730.27
10000451,54,2025-01-16,Social,41487,1829,51,2837.53,5679.52
10000452,9,2025-01-15,Social,76911,2437,189,1220.05,35916.46
10000453,11,2025-01-02,PPC,75339,3552,123,3778.02,7243.47
10000454,50,2025-01-05,Radio,23915,933,53,4602.35,6654.09
10000455,18,2025-01-11,Email,3024,57,1,2892.23,83.78
10000456,14,2025-01-23,Direct Mail,30813,1208,83,2306.33,6626.99
10000457,15,2025-01-08,PPC,79728,3036,200,3181.64,21301.64
10000458,11,2025-01-16,Radio,41520,503,48,4363.2,4974.38
10000459,13,2025-01-24,Email,81558,3926,362,1444.73,55422.43
10000460,31,2025-01-20,Radio,68116,1812,42,2308.28,7149.62
10000461,24,2025-01-09,TV,55578,2091,42,3871.29,8197.27
10000462,45,2025-01-13,Email,62239,2119,172,3841.43,24656.08
10000463,16,2025-01-03,TV,74788,3066,236,140.43,37840.46
10000464,26,2025-01-02,Display,18318,272,11,4594.77,1798.17
10000465,35,2025-01-31,Radio,21905,1054,104,1172.06,6488.55
10000466,17,2025-01-17,Social,12135,518,48,1064.54,4436.67
10000467,41,2025-01-20,Email,58727,804,17,766.93,3093.18
10000468,57,2025-01-27,Display,40429,776,18,1859.22,3391.02
10000469,54,2025-01-15,Email,37696,1669,117,2581.89,19374.82
10000470,33,2025-01-18,Display,1490,27,2,4466.25,340.53
10000471,44,2025-01-18,Social,25961,910,35,1848.87,4639.07
10000472,49,2025-01-24,TV,80163,2248,139,3284.35,23682.09
10000473,3,2025-01-08,Social,26356,1022,67,3193.97,6596.29
10000474,40,2025-01-31,Direct Mail,39117,1122,42,1777.77,5949.19
10000475,3,2025-01-10,Social,55376,1899,39,1598.37,4742.32
10000476,46,2025-01-31,TV,38905,1286,47,566.94,5151.41
10000477,17,2025-01-31,Email,83487,3649,309,1268.07,57919.42
10000478,33,2025-01-26,Radio,50621,2398,98,919.42,17404.45
10000479,37,2025-01-19,Radio,24386,929,52,2391.65,5775.28
10000480,34,2025-01-11,Direct Mail,9004,449,32,723.49,3117.69
10000481,27,2025-01-21,Social,50119,2414,93,169.31,12659.82
10000482,25,2025-01-25,PPC,62459,1618,73,3507.35,7752.55
10000483,12,2025-01-23,PPC,4200,189,12,1335.46,667.9
10000484,4,2025-01-11,TV,26959,1296,105,3178.66,10171.76
10000485,25,2025-01-19,TV,14377,450,24,2711.7,2091.37
10000486,35,2025-01-30,TV,28067,1194,47,3701.76,4574.72
10000487,24,2025-01-16,Direct Mail,84668,1461,83,1138.27,15047.6
10000488,22,2025-01-05,TV,30502,331,22,2597.2,2082.29
10000489,43,2025-01-19,Radio,34031,1558,31,3771.22,5270.82
10000490,7,2025-01-29,Radio,77388,3049,126,3448.09,12673.02
10000491,31,2025-01-20,TV,83358,1137,67,1496.56,5870.7
10000492,25,2025-01-04,Display,12316,353,8,3150.2,1295.54
10000493,60,2025-01-02,Social,30291,409,30,307.35,4835.45
10000494,41,2025-01-23,Display,46398,2025,86,2756.76,13545.59
10000495,25,2025-01-27,PPC,80231,2462,175,1982.18,17621.71
10000496,9,2025-01-15,Direct Mail,66115,1581,145,3599.54,23118.03
10000497,41,2025-01-13,PPC,14315,204,6,2181.1,1102.37
10000498,30,2025-01-30,Direct Mail,23062,999,66,2526.69,9539.14
10000499,48,2025-01-11,Email,8461,279,21,4207.74,1230.84
10000500,27,2025-01-17,Email,80818,2717,183,2124.37,30741.89
10000501,14,2025-01-18,Display,11152,482,30,1668.39,5554.1
10000502,27,2025-01-03,Social,40862,1303,66,4666.95,11430.56
10000503,27,2025-01-21,Radio,27966,768,37,335.16,2252.02
10000504,41,2025-01-02,Social,43392,1546,86,685.4,12069.97
10000505,41,2025-01-17,Email,41610,1645,87,2977.0,9643.63
10000506,18,2025-01-23,Social,25317,663,38,4203.93,6620.12
10000507,43,2025-01-07,Display,10196,302,27,3497.48,2960.16
10000508,33,2025-01-15,Radio,32208,1308,118,1522.73,8339.64
10000509,48,2025-01-11,PPC,68536,1903,86,4424.44,4345.3
10000510,47,2025-01-03,Email,63595,1869,101,3351.32,10703.85
10000511,30,2025-01-25,Email,83726,2395,146,575.46,23214.81
10000512,41,2025-01-14,Display,16592,330,6,473.31,884.92
10000513,48,2025-01-14,Radio,43296,433,40,3700.41,7765.12
10000514,29,2025-01-14,Display,33414,1375,101,2754.19,5498.35
10000515,33,2025-01-24,Email,66153,991,46,2536.17,4706.11
10000516,32,2025-01-12,Email,55734,2725,253,3196.06,14349.41
10000517,3,2025-01-22,Direct Mail,9074,206,12,902.98,2012.49
10000518,4,2025-01-17,TV,16788,292,28,173.95,2920.87
10000519,16,2025-01-18,Display,76615,876,75,2488.89,13078.74
10000520,43,2025-01-13,Radio,61680,2164,192,2806.26,25742.7
10000521,31,2025-01-24,Display,32818,346,21,1888.01,3600.9
10000522,7,2025-01-02,Email,51033,694,39,2500.03,2005.82
10000523,34,2025-01-20,Display,22939,1057,53,2631.11,5587.01
10000524,33,2025-01-15,Radio,42084,996,56,4023.85,5100.82
10000525,24,2025-01-14,Radio,78021,3166,137,2220.85,13072.83
10000526,54,2025-01-17,Display,18092,699,26,4400.94,2655.97
10000527,57,2025-01-18,Display,29735,495,35,3157.42,6162.54
10000528,30,2025-01-25,Radio,71605,1136,80,611.58,4946.8
10000529,32,2025-01-06,TV,21767,535,50,4224.86,2723.34
10000530,13,2025-01-26,PPC,25460,896,35,4219.03,2496.99
10000531,33,2025-01-09,Email,24751,553,41,4131.06,5037.56
10000532,41,2025-01-22,PPC,45413,2196,46,4480.6,5572.36
10000533,11,2025-01-03,Direct Mail,82928,2160,129,4487.3,24875.68
10000534,5,2025-01-06,TV,34813,1595,48,537.99,4688.76
10000535,16,2025-01-22,Radio,21106,302,8,685.2,1456.6
10000536,36,2025-01-09,Email,34018,554,43,4154.58,7328.61
10000537,36,2025-01-04,Social,44047,857,29,4250.46,1877.76
10000538,28,2025-01-05,Social,52826,1074,91,395.92,6507.76
10000539,15,2025-01-31,Email,55742,1419,120,1914.64,9663.08
10000540,6,2025-01-03,Display,61489,2871,200,4151.23,20032.75
10000541,38,2025-01-07,PPC,76993,931,84,1033.82,11789.02
10000542,6,2025-01-16,Email,51763,2043,136,654.02,19670.71
10000543,43,2025-01-31,Social,47618,1728,85,2267.62,13125.08
10000544,41,2025-01-26,TV,31658,519,32,1505.47,3451.45
10000545,54,2025-01-04,TV,18102,558,11,1615.92,1699.01
10000546,22,2025-01-13,PPC,35367,663,48,2724.03,7392.52
10000547,58,2025-01-03,Social,39584,1290,39,2167.55,6502.73
10000548,11,2025-01-21,Social,56097,2162,142,3512.0,21334.24
10000549,23,2025-01-06,Email,54394,1640,101,4621.08,12286.79
10000550,35,2025-01-04,Email,43826,1323,62,1902.03,5964.41
10000551,17,2025-01-01,PPC,59105,2379,171,164.82,25314.26
10000552,59,2025-01-08,TV,29670,441,20,1344.86,3929.03
10000553,44,2025-01-01,PPC,22089,731,46,459.97,4644.28
10000554,3,2025-01-15,TV,10377,236,18,4338.42,2325.22
10000555,22,2025-01-02,PPC,13461,318,30,3924.99,1836.69
10000556,14,2025-01-06,Social,68059,1687,48,720.96,5955.62
10000557,25,2025-01-11,Radio,2611,99,2,675.84,133.5
10000558,15,2025-01-04,TV,79995,1982,62,131.7,11054.0
10000559,28,2025-01-03,Display,52551,2598,98,3299.98,16804.06
10000560,2,2025-01-08,PPC,2316,92,7,2934.19,360.57
10000561,41,2025-01-08,Email,1093,40,3,2250.45,425.92
10000562,14,2025-01-13,PPC,64214,1972,70,1409.35,12831.67
10000563,23,2025-01-17,Direct Mail,63313,1032,45,708.77,4621.42
10000564,16,2025-01-22,Email,66205,1047,47,2458.68,7323.74
10000565,17,2025-01-25,Email,84338,1042,59,391.63,6475.88
10000566,32,2025-01-22,Radio,9099,304,23,2831.93,3636.15
10000567,11,2025-01-24,Radio,54239,1235,110,759.3,19739.71
10000568,1,2025-01-11,Email,65606,1893,155,3224.95,29178.25
10000569,55,2025-01-08,PPC,43691,1382,125,555.95,18812.62
10000570,37,2025-01-10,Social,25801,1161,99,1003.89,7324.35
10000571,29,2025-01-20,Social,15823,183,8,4513.05,523.75
10000572,30,2025-01-03,PPC,15205,394,35,4573.08,2345.96
10000573,26,2025-01-07,Display,14890,485,27,1664.87,1817.02
10000574,3,2025-01-20,TV,75025,2881,127,3120.75,15434.5
10000575,42,2025-01-05,Email,37663,737,52,4406.51,2706.96
10000576,22,2025-01-29,Email,40607,441,32,2309.7,6103.2
10000577,8,2025-01-23,PPC,76649,1186,115,4410.52,15176.34
10000578,6,2025-01-07,Radio,55053,2103,81,2512.2,7301.51
10000579,41,2025-01-15,Display,82241,1292,111,1686.89,19945.15
10000580,2,2025-01-16,PPC,27601,632,22,2284.82,3283.33
10000581,31,2025-01-30,Display,60866,1120,54,199.7,4339.88
10000582,9,2025-01-05,Display,65075,1166,91,2667.01,4553.25
10000583,2,2025-01-31,Email,41500,470,32,2016.8,3596.56
10000584,24,2025-01-14,Direct Mail,77421,3093,183,1244.04,20674.05
10000585,57,2025-01-28,Display,53474,2468,197,1760.14,18190.34
10000586,55,2025-01-06,Social,76651,974,90,808.76,8500.03
10000587,22,2025-01-14,PPC,36505,499,41,2629.23,7279.85
10000588,44,2025-01-15,PPC,2747,56,4,4742.85,397.12
10000589,21,2025-01-15,Radio,56276,1478,119,3646.36,22090.29
10000590,40,2025-01-11,PPC,22130,453,33,3630.97,4636.27
10000591,29,2025-01-12,Direct Mail,10611,188,13,1863.61,1448.93
10000592,3,2025-01-22,PPC,18254,758,37,2362.34,4329.36
10000593,5,2025-01-09,PPC,68004,1397,60,1890.0,8627.02
10000594,15,2025-01-06,Social,54765,2123,154,3961.55,22132.98
10000595,5,2025-01-26,Display,12144,352,15,3554.2,924.74
10000596,30,2025-01-30,PPC,79454,961,65,4402.82,12872.12
10000597,25,2025-01-21,Direct Mail,1999,41,1,922.21,137.82
10000598,21,2025-01-24,Display,66196,2894,189,510.5,36201.86
10000599,15,2025-01-20,Social,83828,2035,158,168.95,20207.34
10000600,16,2025-01-29,Social,65191,2374,128,1061.67,19885.87
10000601,20,2025-01-20,PPC,4703,104,4,2371.21,540.24
10000602,57,2025-01-14,Radio,83332,3361,238,620.9,21637.37
10000603,6,2025-01-29,TV,57452,1073,22,4228.86,1570.67
10000604,23,2025-01-11,Radio,67394,2025,68,4741.69,11809.39
10000605,27,2025-01-16,Direct Mail,34320,400,33,3149.75,4715.68
10000606,24,2025-01-22,Email,15894,723,31,2114.77,5445.38
10000607,34,2025-01-13,Email,4757,85,2,3199.43,157.78
10000608,32,2025-01-28,Radio,83407,1933,171,3882.62,34169.38
10000609,37,2025-01-04,TV,84750,3937,179,1911.78,21295.61
10000610,12,2025-01-27,Direct Mail,75620,2699,143,4478.2,11303.16
10000611,19,2025-01-31,PPC,40059,1482,124,614.54,15713.71
10000612,45,2025-01-09,Social,12853,379,20,1165.58,2534.01
10000613,32,2025-01-10,Direct Mail,13640,431,31,3462.84,6107.59
10000614,48,2025-01-06,Email,3634,135,10,3818.09,1251.79
10000615,55,2025-01-06,Email,48882,1505,36,1013.97,5996.19
10000616,35,2025-01-16,Email,64666,1324,98,2079.38,12200.25
10000617,43,2025-01-29,Display,24198,1114,63,128.84,9714.09
10000618,55,2025-01-31,Radio,17071,205,4,819.2,605.72
10000619,27,2025-01-16,PPC,72527,3469,225,1953.71,30623.04
10000620,47,2025-01-08,TV,75166,1402,117,2408.99,20029.54
10000621,38,2025-01-03,PPC,35955,1133,82,1510.43,8904.57
10000622,29,2025-01-02,Social,66313,1607,52,347.4,8674.68
10000623,44,2025-01-13,Radio,16206,441,33,2788.69,5138.98
10000624,28,2025-01-08,Display,81442,888,51,3129.85,5945.36
10000625,59,2025-01-14,Radio,67920,1339,123,3212.57,15227.82
10000626,50,2025-01-01,Radio,61473,1972,153,790.47,11140.61
10000627,58,2025-01-16,Radio,49301,1113,74,3773.89,11671.56
10000628,37,2025-01-09,Email,13389,445,10,3405.4,1405.28
10000629,20,2025-01-18,TV,8947,308,25,2314.84,3169.46
10000630,40,2025-01-23,Radio,1024,22,1,4162.02,168.03
10000631,24,2025-01-07,Email,26383,463,16,4334.56,2557.37
10000632,41,2025-01-14,PPC,15385,298,16,2811.94,2299.43
10000633,1,2025-01-10,Radio,68487,851,32,3900.18,3549.27
10000634,10,2025-01-09,Social,66367,1641,97,3417.37,5879.57
10000635,13,2025-01-16,Email,80007,3814,293,1366.99,14836.25
10000636,21,2025-01-03,Display,81204,4042,98,2444.7,14338.34
10000637,31,2025-01-07,TV,54408,1370,104,1605.31,10330.15
10000638,29,2025-01-22,TV,66080,2920,60,4703.52,11949.87
10000639,1,2025-01-02,Email,6082,103,7,172.71,742.39
10000640,56,2025-01-09,Display,16125,781,55,799.87,8709.57
10000641,55,2025-01-24,Radio,69461,1590,80,3658.33,8746.48
10000642,7,2025-01-24,Radio,59785,2163,159,2988.85,31398.35
10000643,42,2025-01-17,PPC,25730,999,47,1302.36,2486.35
10000644,10,2025-01-27,Social,21281,1028,70,541.88,3647.54
10000645,19,2025-01-05,Email,919,22,2,4591.41,185.46
10000646,22,2025-01-12,TV,84686,3860,168,1269.18,24055.38
10000647,52,2025-01-22,Radio,4668,69,3,3500.03,180.44
10000648,47,2025-01-25,Social,68060,2908,132,3537.96,18407.02
10000649,22,2025-01-16,Radio,6196,175,5,4379.42,460.17
10000650,20,2025-01-05,Direct Mail,15828,470,13,2747.54,2043.29
10000651,22,2025-01-12,TV,13456,176,13,2205.48,2169.25
10000652,56,2025-01-14,PPC,11870,169,8,1926.83,1120.37
10000653,54,2025-01-10,Display,5962,276,26,4442.42,2230.59
10000654,50,2025-01-12,Display,74674,3715,356,4561.9,34926.05
10000655,13,2025-01-02,Radio,71978,1210,116,1743.06,22230.74
10000656,23,2025-01-26,Display,63055,1037,89,4587.54,11439.98
10000657,35,2025-01-17,PPC,43233,2136,146,1968.06,8260.29
10000658,23,2025-01-07,Radio,11754,572,30,4423.98,4115.02
10000659,56,2025-01-11,Social,71293,2879,165,4606.97,25319.4
10000660,53,2025-01-05,PPC,83513,2382,196,3379.76,15412.51
10000661,51,2025-01-04,Direct Mail,16089,430,25,4676.73,1359.96
10000662,21,2025-01-19,TV,3007,50,3,2556.62,333.26
10000663,4,2025-01-04,Direct Mail,32327,831,62,4366.07,6892.29
10000664,7,2025-01-02,Radio,25914,943,32,502.5,3106.63
10000665,24,2025-01-30,Social,68740,808,59,780.56,6299.18
10000666,58,2025-01-30,PPC,84307,4023,124,1439.18,18716.94
10000667,38,2025-01-03,TV,3035,128,7,583.71,1032.12
10000668,19,2025-01-04,PPC,79368,3595,248,499.07,43327.71
10000669,54,2025-01-25,Social,14368,364,22,1494.51,2277.4
10000670,43,2025-01-27,Radio,68887,1967,162,3414.75,27792.67
10000671,27,2025-01-23,Email,54358,1648,142,3617.05,8286.65
10000672,44,2025-01-26,Social,43731,2138,153,2103.68,27035.82
10000673,33,2025-01-08,PPC,80009,2870,75,173.35,11463.88
10000674,28,2025-01-28,PPC,60338,2792,263,4152.64,20645.47
10000675,23,2025-01-06,Radio,39709,1571,114,249.48,19390.65
10000676,21,2025-01-31,Social,83262,902,38,1543.1,6490.88
10000677,57,2025-01-01,Direct Mail,22885,243,6,1581.79,679.21
10000678,20,2025-01-27,Direct Mail,58476,2769,144,2319.97,12477.0
10000679,40,2025-01-01,PPC,4932,240,23,483.25,4161.47
10000680,7,2025-01-27,Email,52869,861,77,2611.3,8176.36
10000681,44,2025-01-19,PPC,62500,2768,263,208.51,39479.66
10000682,39,2025-01-27,Direct Mail,81537,2756,111,460.31,16710.24
10000683,11,2025-01-22,PPC,40407,999,83,746.01,16185.55
10000684,53,2025-01-10,Direct Mail,1186,28,0,319.55,0.0
10000685,11,2025-01-04,Direct Mail,48504,1373,103,4695.41,9524.17
10000686,58,2025-01-23,Social,69967,2048,87,2787.67,14237.97
10000687,14,2025-01-17,TV,40387,1700,164,2028.69,27285.24
10000688,9,2025-01-11,Display,26972,1169,109,841.28,11153.37
10000689,52,2025-01-15,Email,83625,2900,97,1985.16,15456.12
10000690,13,2025-01-12,Social,29275,963,35,1886.49,3688.48
10000691,3,2025-01-17,Radio,52462,884,59,1968.56,4946.15
10000692,41,2025-01-21,Display,5667,257,18,1710.21,1022.69
10000693,27,2025-01-08,Social,62590,1905,126,1018.04,20095.49
10000694,18,2025-01-26,Display,5404,253,22,2986.47,2265.28
10000695,31,2025-01-15,Radio,62665,702,59,382.28,8446.82
10000696,14,2025-01-04,Radio,7400,295,18,1116.53,2180.42
10000697,34,2025-01-09,Social,22398,768,15,689.08,846.5
10000698,43,2025-01-09,Email,46256,1239,44,2693.33,4704.72
10000699,41,2025-01-22,PPC,17804,357,32,820.59,2208.71
10000700,42,2025-01-29,Display,65484,2244,161,3895.5,13715.18
10000701,6,2025-01-07,Email,3225,98,9,2597.31,1369.6
10000702,23,2025-01-22,PPC,52849,942,82,2703.83,7939.36
10000703,36,2025-01-18,TV,37239,1532,59,3899.72,4656.49
10000704,32,2025-01-26,Radio,26506,986,93,3976.92,6291.82
10000705,39,2025-01-02,Direct Mail,28255,1048,42,438.66,3020.5
10000706,38,2025-01-02,Radio,32476,1397,41,1137.52,7908.68
10000707,31,2025-01-14,PPC,18641,924,81,1213.22,8609.98
10000708,37,2025-01-02,TV,61401,3045,75,490.82,9291.08
10000709,40,2025-01-29,Direct Mail,22117,1014,70,2896.56,8638.56
10000710,10,2025-01-08,Display,47073,557,40,4485.86,5938.34
10000711,18,2025-01-11,Social,67757,2755,92,2466.23,6754.78
10000712,11,2025-01-04,Display,38473,1397,97,794.11,12031.3
10000713,60,2025-01-05,Email,54772,2676,194,1504.53,29433.28
10000714,11,2025-01-08,Direct Mail,44974,1315,111,2559.41,7204.45
10000715,54,2025-01-30,PPC,12223,410,19,4368.15,2969.75
10000716,23,2025-01-03,Radio,69540,1042,20,3793.64,3031.54
10000717,26,2025-01-03,Direct Mail,30129,559,36,4477.5,5569.74
10000718,32,2025-01-05,Direct Mail,39606,1008,54,3741.51,6800.05
10000719,26,2025-01-16,PPC,47484,2010,176,3911.49,10940.96
10000720,51,2025-01-04,PPC,72910,2990,168,2384.77,15220.11
10000721,7,2025-01-03,Display,14227,371,34,496.73,6357.41
10000722,32,2025-01-04,Radio,43858,1505,136,1921.7,18845.94
10000723,50,2025-01-17,PPC,57344,2684,174,2051.72,21376.72
10000724,11,2025-01-08,Display,77326,3745,201,148.18,21135.68
10000725,43,2025-01-01,Email,38896,1612,124,4012.25,24522.05
10000726,9,2025-01-31,Direct Mail,30190,1046,32,2276.94,1686.63
10000727,41,2025-01-12,TV,80558,1688,72,809.68,12473.29
10000728,47,2025-01-06,TV,27429,1120,56,3049.45,5141.95
10000729,48,2025-01-18,TV,49171,638,22,1560.4,4068.52
10000730,52,2025-01-24,Radio,3176,130,12,828.71,728.0
10000731,42,2025-01-14,Social,29892,837,32,4685.72,5520.86
10000732,36,2025-01-07,TV,49979,1170,72,719.84,8193.32
10000733,2,2025-01-17,Direct Mail,37755,850,81,420.31,7886.76
10000734,19,2025-01-27,Radio,19354,250,10,1171.21,1645.32
10000735,10,2025-01-17,PPC,81537,3395,69,514.13,9511.95
10000736,12,2025-01-26,TV,70249,2968,73,2005.61,14300.18
10000737,46,2025-01-05,Radio,13379,163,7,1676.01,1318.24
10000738,47,2025-01-03,PPC,8486,109,7,1009.23,1211.17
10000739,42,2025-01-11,Email,20492,761,50,798.1,4853.98
10000740,21,2025-01-19,TV,49450,2168,141,2261.12,23591.64
10000741,20,2025-01-10,PPC,4607,156,11,4702.39,685.61
10000742,19,2025-01-17,Email,24442,790,19,3000.93,1824.29
10000743,51,2025-01-25,PPC,39784,1271,27,2968.82,4260.3
10000744,47,2025-01-07,PPC,51494,2230,183,3714.9,16526.43
10000745,40,2025-01-30,Display,8551,171,16,3357.78,2457.52
10000746,50,2025-01-20,Radio,36251,1667,99,3533.01,4955.89
10000747,5,2025-01-10,TV,68898,3286,285,117.08,28278.37
10000748,33,2025-01-27,PPC,82619,3124,118,2421.69,21047.09
10000749,59,2025-01-21,Direct Mail,47109,1752,167,1405.08,20030.21
10000750,33,2025-01-18,Display,6223,95,9,4545.63,955.44
10000751,41,2025-01-03,Email,14029,424,35,3971.84,4262.2
10000752,13,2025-01-15,PPC,46558,1198,98,3326.91,12082.01
10000753,14,2025-01-09,Email,43050,2150,160,1410.32,28144.63
10000754,38,2025-01-02,PPC,72707,1261,96,305.83,12113.19
10000755,23,2025-01-13,TV,10599,406,38,2990.83,4302.84
10000756,48,2025-01-07,TV,21400,916,64,594.15,10240.35
10000757,20,2025-01-31,TV,53767,2264,64,458.64,11317.9
10000758,34,2025-01-21,Display,60185,1585,73,2756.42,10598.57
10000759,40,2025-01-22,Direct Mail,52355,2244,216,1275.56,40839.79
10000760,45,2025-01-08,Display,2188,36,2,1372.04,102.34
10000761,44,2025-01-22,Social,79425,3330,244,2248.54,32036.43
10000762,41,2025-01-11,TV,26968,775,49,3062.2,9797.96
10000763,22,2025-01-29,PPC,34173,784,57,3697.64,3353.36
