complaint_id,customer_key,complaint_date,complaint_type,status,resolution_days,compensation_amount,ofcom_escalated
10000452,266,2025-01-22,Network,Under Investigation,4.0,0.0,False
10000453,235,2025-01-04,Customer Service,Under Investigation,,0.0,False
10000454,487,2025-01-04,Customer Service,Resolved,11.0,0.0,False
10000455,262,2025-01-30,Customer Service,Under Investigation,21.0,0.0,False
10000456,518,2025-01-23,Billing,Open,,0.0,False
10000457,845,2025-01-23,Service,Under Investigation,18.0,0.0,False
10000458,219,2025-01-13,Billing,Open,17.0,0.0,False
10000459,894,2025-01-09,Billing,Under Investigation,30.0,0.0,False
10000460,537,2025-01-07,Network,Under Investigation,7.0,0.0,False
10000461,52,2025-01-20,Contract,Closed,9.0,10.39,False
10000462,146,2025-01-22,Billing,Resolved,,52.48,False
10000463,679,2025-01-21,Contract,Closed,17.0,0.0,False
10000464,840,2025-01-09,Other,Under Investigation,,0.0,False
10000465,907,2025-01-03,Customer Service,Under Investigation,13.0,0.0,False
10000466,927,2025-01-29,Network,Resolved,5.0,15.67,True
10000467,345,2025-01-24,Network,Open,21.0,0.0,False
10000468,611,2025-01-18,Billing,Closed,6.0,0.0,False
10000469,447,2025-01-30,Billing,Resolved,29.0,0.0,False
10000470,740,2025-01-23,Customer Service,Under Investigation,19.0,0.0,False
10000471,971,2025-01-27,Network,Closed,4.0,0.0,False
10000472,675,2025-01-16,Service,Resolved,,0.0,False
10000473,823,2025-01-27,Contract,Under Investigation,16.0,0.0,False
10000474,425,2025-01-20,Customer Service,Closed,15.0,0.0,False
10000475,944,2025-01-13,Contract,Resolved,,0.0,False
10000476,981,2025-01-21,Contract,Open,3.0,0.0,False
10000477,77,2025-01-03,Customer Service,Open,15.0,0.0,False
10000478,227,2025-01-24,Customer Service,Open,7.0,38.08,False
10000479,624,2025-01-16,Billing,Under Investigation,26.0,36.18,False
10000480,932,2025-01-08,Service,Resolved,21.0,0.0,False
10000481,980,2025-01-05,Service,Closed,28.0,0.0,False
10000482,471,2025-01-23,Service,Closed,8.0,64.46,False
10000483,595,2025-01-04,Other,Under Investigation,,0.0,False
10000484,667,2025-01-09,Service,Closed,,0.0,False
10000485,327,2025-01-28,Billing,Resolved,,53.21,False
10000486,517,2025-01-13,Contract,Closed,,29.53,False
10000487,786,2025-01-05,Other,Open,25.0,0.0,False
10000488,412,2025-01-07,Other,Resolved,2.0,0.0,False
10000489,507,2025-01-05,Other,Closed,24.0,0.0,False
10000490,263,2025-01-07,Customer Service,Closed,,0.0,False
10000491,891,2025-01-23,Contract,Under Investigation,18.0,0.0,False
10000492,233,2025-01-18,Other,Closed,26.0,0.0,False
10000493,624,2025-01-09,Contract,Open,,0.0,False
10000494,945,2025-01-10,Other,Resolved,3.0,92.21,False
10000495,63,2025-01-06,Customer Service,Under Investigation,15.0,0.0,False
10000496,798,2025-01-21,Customer Service,Resolved,,0.0,True
10000497,925,2025-01-19,Contract,Under Investigation,16.0,0.0,False
10000498,529,2025-01-27,Other,Under Investigation,15.0,0.0,False
10000499,26,2025-01-08,Network,Under Investigation,20.0,0.0,False
10000500,651,2025-01-17,Network,Under Investigation,17.0,0.0,False
10000501,813,2025-01-08,Customer Service,Under Investigation,,0.0,False
10000502,316,2025-01-24,Other,Under Investigation,7.0,0.0,False
10000503,286,2025-01-28,Network,Closed,,0.0,False
10000504,277,2025-01-29,Service,Resolved,13.0,0.0,False
10000505,644,2025-01-26,Service,Closed,10.0,0.0,False
10000506,487,2025-01-20,Network,Closed,14.0,0.0,False
10000507,591,2025-01-22,Network,Closed,9.0,0.0,False
10000508,507,2025-01-16,Customer Service,Resolved,,36.63,False
10000509,635,2025-01-31,Other,Open,,0.0,False
10000510,52,2025-01-28,Service,Closed,22.0,84.22,False
10000511,895,2025-01-09,Other,Resolved,6.0,0.0,False
10000512,842,2025-01-10,Network,Open,21.0,0.0,False
10000513,182,2025-01-08,Customer Service,Closed,19.0,0.0,False
10000514,317,2025-01-29,Customer Service,Closed,,42.07,False
10000515,124,2025-01-28,Network,Under Investigation,,0.0,False
10000516,222,2025-01-24,Billing,Open,21.0,0.0,False
10000517,314,2025-01-20,Contract,Resolved,6.0,0.0,False
10000518,151,2025-01-31,Billing,Open,21.0,0.0,False
10000519,424,2025-01-19,Customer Service,Open,1.0,0.0,False
10000520,529,2025-01-23,Service,Under Investigation,9.0,0.0,False
10000521,893,2025-01-15,Contract,Under Investigation,5.0,0.0,False
10000522,112,2025-01-09,Customer Service,Open,,0.0,False
10000523,755,2025-01-23,Billing,Resolved,,0.0,False
10000524,421,2025-01-12,Other,Open,29.0,0.0,False
10000525,428,2025-01-19,Billing,Resolved,25.0,0.0,False
10000526,629,2025-01-04,Other,Resolved,6.0,0.0,False
10000527,591,2025-01-01,Customer Service,Resolved,25.0,31.61,False
10000528,161,2025-01-03,Contract,Open,7.0,54.11,False
10000529,4,2025-01-02,Billing,Resolved,,0.0,False
10000530,805,2025-01-25,Contract,Resolved,4.0,0.0,False
10000531,186,2025-01-14,Billing,Under Investigation,19.0,0.0,False
10000532,563,2025-01-20,Other,Resolved,29.0,0.0,False
10000533,457,2025-01-18,Contract,Closed,21.0,0.0,False
10000534,458,2025-01-31,Other,Open,19.0,0.0,False
10000535,126,2025-01-04,Network,Resolved,17.0,0.0,False
10000536,152,2025-01-18,Other,Resolved,29.0,0.0,False
10000537,432,2025-01-10,Billing,Resolved,27.0,0.0,False
10000538,639,2025-01-28,Contract,Under Investigation,,0.0,False
10000539,748,2025-01-26,Billing,Resolved,,27.78,False
10000540,371,2025-01-13,Customer Service,Under Investigation,,66.78,False
10000541,11,2025-01-20,Network,Resolved,,0.0,False
10000542,382,2025-01-12,Network,Open,,0.0,True
10000543,82,2025-01-15,Customer Service,Under Investigation,,0.0,False
10000544,495,2025-01-02,Contract,Under Investigation,2.0,0.0,False
10000545,298,2025-01-28,Customer Service,Resolved,2.0,0.0,False
10000546,446,2025-01-05,Contract,Open,,0.0,False
10000547,943,2025-01-21,Billing,Under Investigation,15.0,36.84,False
10000548,718,2025-01-23,Network,Open,4.0,46.05,False
10000549,355,2025-01-28,Other,Open,7.0,0.0,False
10000550,775,2025-01-13,Network,Under Investigation,15.0,0.0,False
10000551,670,2025-01-02,Service,Closed,21.0,91.72,False
10000552,823,2025-01-17,Customer Service,Open,2.0,0.0,False
10000553,220,2025-01-20,Customer Service,Resolved,26.0,0.0,False
10000554,553,2025-01-10,Service,Closed,8.0,64.77,False
10000555,172,2025-01-19,Customer Service,Open,22.0,58.04,False
10000556,204,2025-01-28,Service,Resolved,28.0,74.98,False
10000557,967,2025-01-18,Other,Under Investigation,,0.0,False
10000558,181,2025-01-17,Billing,Resolved,5.0,0.0,False
10000559,992,2025-01-31,Billing,Closed,29.0,44.45,False
10000560,451,2025-01-01,Service,Under Investigation,,0.0,True
10000561,202,2025-01-16,Network,Open,4.0,0.0,False
10000562,692,2025-01-16,Customer Service,Under Investigation,,0.0,False
10000563,5,2025-01-02,Customer Service,Resolved,2.0,0.0,False
10000564,968,2025-01-06,Contract,Resolved,,0.0,False
10000565,814,2025-01-28,Network,Resolved,,0.0,False
10000566,880,2025-01-04,Billing,Open,8.0,0.0,False
10000567,364,2025-01-16,Contract,Open,16.0,0.0,False
10000568,42,2025-01-28,Customer Service,Under Investigation,7.0,0.0,False
10000569,892,2025-01-26,Service,Under Investigation,21.0,0.0,False
10000570,623,2025-01-03,Service,Open,11.0,21.58,False
10000571,559,2025-01-17,Service,Open,,0.0,False
10000572,885,2025-01-09,Service,Under Investigation,28.0,0.0,False
10000573,512,2025-01-25,Customer Service,Closed,,0.0,False
10000574,889,2025-01-17,Customer Service,Closed,29.0,0.0,False
10000575,64,2025-01-04,Billing,Resolved,,0.0,False
10000576,259,2025-01-27,Other,Closed,1.0,0.0,False
10000577,48,2025-01-09,Other,Closed,8.0,0.0,False
10000578,237,2025-01-08,Other,Open,20.0,0.0,False
10000579,706,2025-01-31,Customer Service,Resolved,5.0,79.26,False
10000580,98,2025-01-18,Other,Resolved,,0.0,False
10000581,982,2025-01-07,Customer Service,Under Investigation,1.0,78.1,False
10000582,955,2025-01-07,Service,Closed,11.0,0.0,False
10000583,423,2025-01-21,Customer Service,Open,4.0,0.0,False
10000584,628,2025-01-16,Contract,Resolved,12.0,0.0,False
10000585,743,2025-01-29,Customer Service,Under Investigation,25.0,0.0,False
10000586,641,2025-01-06,Other,Under Investigation,27.0,0.0,False
10000587,228,2025-01-06,Customer Service,Closed,7.0,0.0,False
10000588,178,2025-01-08,Customer Service,Closed,,0.0,False
10000589,142,2025-01-02,Other,Open,27.0,0.0,False
10000590,779,2025-01-29,Customer Service,Closed,28.0,0.0,False
10000591,912,2025-01-12,Contract,Under Investigation,,0.0,False
10000592,292,2025-01-20,Customer Service,Under Investigation,30.0,0.0,False
10000593,365,2025-01-24,Network,Resolved,,0.0,False
10000594,666,2025-01-01,Network,Under Investigation,22.0,91.03,False
10000595,376,2025-01-30,Customer Service,Resolved,,0.0,False
10000596,91,2025-01-01,Service,Resolved,27.0,0.0,False
10000597,46,2025-01-09,Other,Closed,22.0,0.0,False
10000598,948,2025-01-17,Contract,Resolved,5.0,0.0,False
10000599,928,2025-01-23,Billing,Resolved,26.0,0.0,False
10000600,983,2025-01-18,Service,Closed,,0.0,False
10000601,222,2025-01-22,Customer Service,Under Investigation,,0.0,False
10000602,127,2025-01-04,Service,Closed,18.0,0.0,False
10000603,549,2025-01-01,Contract,Open,22.0,0.0,False
10000604,343,2025-01-10,Customer Service,Open,,28.07,False
10000605,215,2025-01-21,Contract,Closed,19.0,0.0,False
10000606,162,2025-01-02,Customer Service,Closed,6.0,0.0,False
10000607,348,2025-01-28,Service,Open,25.0,0.0,False
10000608,321,2025-01-25,Service,Open,1.0,0.0,False
10000609,287,2025-01-31,Customer Service,Resolved,19.0,0.0,False
10000610,656,2025-01-01,Billing,Under Investigation,24.0,0.0,False
10000611,165,2025-01-20,Contract,Resolved,29.0,0.0,False
10000612,833,2025-01-08,Contract,Open,7.0,0.0,False
10000613,920,2025-01-08,Network,Open,13.0,0.0,False
10000614,426,2025-01-18,Contract,Open,9.0,0.0,False
10000615,795,2025-01-01,Network,Open,26.0,0.0,False
10000616,918,2025-01-21,Network,Open,13.0,63.46,False
10000617,972,2025-01-22,Billing,Under Investigation,26.0,0.0,False
10000618,409,2025-01-28,Other,Under Investigation,17.0,0.0,False
10000619,101,2025-01-25,Customer Service,Open,8.0,0.0,False
10000620,21,2025-01-16,Other,Closed,,0.0,False
10000621,128,2025-01-26,Service,Closed,,0.0,False
10000622,688,2025-01-23,Other,Open,27.0,0.0,False
10000623,714,2025-01-25,Customer Service,Resolved,18.0,0.0,False
10000624,68,2025-01-02,Contract,Open,30.0,13.02,False
10000625,637,2025-01-21,Other,Closed,28.0,0.0,False
10000626,134,2025-01-14,Network,Closed,,0.0,False
10000627,652,2025-01-08,Service,Under Investigation,17.0,0.0,False
10000628,840,2025-01-30,Billing,Closed,,0.0,False
10000629,246,2025-01-04,Contract,Open,16.0,0.0,False
10000630,798,2025-01-16,Customer Service,Open,26.0,0.0,False
10000631,175,2025-01-26,Customer Service,Open,24.0,0.0,False
10000632,873,2025-01-25,Network,Under Investigation,,0.0,False
10000633,866,2025-01-23,Network,Under Investigation,,0.0,False
10000634,514,2025-01-31,Billing,Under Investigation,17.0,0.0,False
10000635,470,2025-01-24,Service,Closed,13.0,51.47,False
10000636,501,2025-01-07,Network,Closed,2.0,19.5,False
10000637,595,2025-01-03,Service,Resolved,16.0,0.0,False
10000638,403,2025-01-13,Contract,Closed,26.0,0.0,False
10000639,959,2025-01-31,Other,Closed,,0.0,False
10000640,305,2025-01-24,Customer Service,Under Investigation,20.0,0.0,False
10000641,376,2025-01-30,Service,Under Investigation,6.0,0.0,False
10000642,430,2025-01-14,Service,Closed,,0.0,False
10000643,821,2025-01-13,Network,Closed,18.0,18.0,False
10000644,294,2025-01-13,Other,Open,27.0,0.0,False
10000645,416,2025-01-19,Other,Closed,,0.0,False
10000646,455,2025-01-06,Billing,Under Investigation,,0.0,False
10000647,700,2025-01-28,Network,Closed,23.0,0.0,False
10000648,68,2025-01-23,Other,Under Investigation,19.0,0.0,False
10000649,956,2025-01-16,Other,Under Investigation,29.0,0.0,False
10000650,15,2025-01-08,Customer Service,Closed,27.0,0.0,False
10000651,418,2025-01-11,Customer Service,Resolved,7.0,61.18,False
10000652,769,2025-01-14,Contract,Open,,0.0,False
10000653,431,2025-01-09,Other,Open,6.0,47.08,False
10000654,718,2025-01-13,Network,Under Investigation,28.0,0.0,False
10000655,796,2025-01-25,Contract,Resolved,20.0,0.0,False
10000656,705,2025-01-01,Network,Closed,22.0,0.0,False
10000657,272,2025-01-22,Service,Closed,5.0,0.0,False
10000658,128,2025-01-28,Other,Resolved,15.0,0.0,False
10000659,656,2025-01-31,Contract,Open,6.0,35.21,False
10000660,765,2025-01-29,Other,Open,11.0,76.9,False
10000661,969,2025-01-01,Service,Resolved,22.0,0.0,False
10000662,636,2025-01-15,Customer Service,Under Investigation,16.0,0.0,False
10000663,687,2025-01-04,Billing,Under Investigation,4.0,0.0,False
10000664,955,2025-01-21,Contract,Open,20.0,68.42,False
10000665,767,2025-01-12,Service,Resolved,,0.0,False
10000666,890,2025-01-19,Billing,Resolved,18.0,0.0,False
10000667,113,2025-01-04,Service,Under Investigation,21.0,83.84,False
10000668,731,2025-01-21,Customer Service,Open,,0.0,False
10000669,697,2025-01-19,Network,Closed,,0.0,False
10000670,648,2025-01-01,Customer Service,Resolved,9.0,0.0,False
10000671,256,2025-01-20,Network,Resolved,4.0,0.0,False
10000672,386,2025-01-09,Other,Closed,14.0,0.0,False
10000673,880,2025-01-05,Billing,Open,10.0,0.0,False
10000674,78,2025-01-22,Other,Closed,4.0,0.0,False
10000675,410,2025-01-29,Customer Service,Resolved,24.0,0.0,False
10000676,410,2025-01-02,Contract,Under Investigation,30.0,92.18,False
10000677,355,2025-01-31,Service,Closed,11.0,0.0,False
10000678,49,2025-01-31,Other,Closed,14.0,0.0,False
10000679,545,2025-01-06,Billing,Resolved,14.0,71.84,False
10000680,469,2025-01-04,Customer Service,Open,,0.0,False
10000681,444,2025-01-29,Other,Resolved,10.0,52.01,False
10000682,207,2025-01-19,Service,Under Investigation,30.0,0.0,False
10000683,256,2025-01-20,Network,Under Investigation,25.0,47.32,False
10000684,504,2025-01-02,Billing,Resolved,23.0,0.0,False
10000685,636,2025-01-08,Contract,Open,,0.0,False
10000686,623,2025-01-17,Network,Resolved,6.0,0.0,False
10000687,499,2025-01-04,Network,Open,2.0,0.0,False
10000688,982,2025-01-16,Network,Closed,6.0,0.0,False
10000689,558,2025-01-16,Service,Closed,,0.0,False
10000690,594,2025-01-26,Customer Service,Resolved,20.0,0.0,False
10000691,603,2025-01-03,Contract,Resolved,,0.0,False
10000692,450,2025-01-13,Service,Open,,0.0,False
10000693,608,2025-01-07,Other,Resolved,22.0,0.0,False
10000694,622,2025-01-19,Network,Closed,19.0,0.0,False
10000695,133,2025-01-10,Network,Closed,15.0,0.0,False
10000696,297,2025-01-09,Customer Service,Under Investigation,22.0,0.0,False
10000697,555,2025-01-29,Other,Closed,18.0,0.0,False
10000698,823,2025-01-04,Network,Resolved,16.0,0.0,False
10000699,784,2025-01-02,Billing,Closed,16.0,33.28,False
10000700,45,2025-01-21,Billing,Under Investigation,,68.67,False
10000701,589,2025-01-09,Service,Resolved,,0.0,False
10000702,245,2025-01-20,Service,Under Investigation,11.0,34.55,False
10000703,168,2025-01-20,Contract,Under Investigation,29.0,0.0,False
10000704,557,2025-01-26,Service,Under Investigation,2.0,0.0,False
10000705,600,2025-01-29,Other,Resolved,,0.0,False
10000706,313,2025-01-02,Contract,Resolved,,0.0,False
10000707,185,2025-01-10,Billing,Open,,0.0,False
10000708,700,2025-01-11,Billing,Resolved,,0.0,False
10000709,481,2025-01-17,Other,Open,1.0,0.0,False
10000710,605,2025-01-30,Billing,Resolved,10.0,10.97,False
10000711,181,2025-01-11,Customer Service,Closed,24.0,0.0,False
10000712,502,2025-01-18,Customer Service,Under Investigation,,62.45,False
10000713,379,2025-01-19,Customer Service,Under Investigation,,0.0,False
10000714,359,2025-01-27,Service,Open,28.0,0.0,False
10000715,784,2025-01-31,Billing,Resolved,19.0,55.35,True
10000716,832,2025-01-26,Customer Service,Resolved,7.0,0.0,False
10000717,972,2025-01-04,Customer Service,Resolved,2.0,0.0,False
10000718,409,2025-01-02,Network,Under Investigation,,27.63,False
10000719,799,2025-01-15,Customer Service,Closed,18.0,0.0,False
10000720,905,2025-01-15,Customer Service,Closed,12.0,0.0,False
10000721,187,2025-01-29,Service,Open,5.0,0.0,False
10000722,335,2025-01-21,Customer Service,Resolved,7.0,29.12,False
10000723,854,2025-01-30,Customer Service,Closed,,0.0,False
10000724,422,2025-01-14,Contract,Under Investigation,23.0,48.69,False
10000725,792,2025-01-30,Service,Open,7.0,0.0,False
10000726,92,2025-01-30,Network,Under Investigation,5.0,0.0,False
10000727,878,2025-01-21,Contract,Closed,28.0,0.0,False
10000728,272,2025-01-27,Other,Closed,17.0,94.6,False
10000729,617,2025-01-14,Billing,Open,16.0,0.0,False
10000730,321,2025-01-30,Billing,Resolved,,0.0,False
10000731,98,2025-01-17,Other,Under Investigation,21.0,0.0,False
10000732,943,2025-01-20,Other,Open,6.0,0.0,False
10000733,958,2025-01-15,Contract,Resolved,19.0,0.0,False
10000734,327,2025-01-13,Contract,Resolved,8.0,32.2,False
10000735,118,2025-01-10,Customer Service,Under Investigation,6.0,0.0,False
10000736,421,2025-01-23,Billing,Under Investigation,,0.0,False
10000737,80,2025-01-13,Billing,Resolved,17.0,0.0,False
10000738,439,2025-01-07,Customer Service,Closed,27.0,0.0,False
10000739,947,2025-01-15,Service,Closed,30.0,0.0,False
10000740,106,2025-01-16,Other,Open,25.0,57.77,True
10000741,406,2025-01-07,Network,Resolved,,0.0,False
10000742,412,2025-01-07,Service,Under Investigation,7.0,0.0,True
10000743,190,2025-01-16,Other,Under Investigation,15.0,0.0,False
10000744,634,2025-01-30,Billing,Open,22.0,0.0,False
10000745,464,2025-01-15,Network,Under Investigation,23.0,0.0,False
10000746,279,2025-01-19,Other,Closed,23.0,0.0,False
10000747,400,2025-01-25,Other,Closed,14.0,0.0,False
10000748,389,2025-01-29,Service,Resolved,,0.0,False
10000749,481,2025-01-15,Billing,Open,,0.0,False
10000750,394,2025-01-19,Customer Service,Open,8.0,0.0,False
10000751,162,2025-01-10,Other,Closed,,0.0,True
10000752,227,2025-01-13,Contract,Resolved,,0.0,False
10000753,663,2025-01-31,Network,Resolved,5.0,0.0,False
10000754,534,2025-01-26,Billing,Open,30.0,0.0,False
10000755,937,2025-01-23,Network,Open,,0.0,False
10000756,148,2025-01-26,Customer Service,Under Investigation,21.0,0.0,False
10000757,616,2025-01-21,Service,Resolved,9.0,0.0,False
10000758,388,2025-01-30,Billing,Open,,0.0,False
10000759,62,2025-01-25,Contract,Resolved,3.0,0.0,False
10000760,696,2025-01-21,Contract,Resolved,25.0,0.0,False
10000761,913,2025-01-15,Other,Open,16.0,0.0,False
10000762,852,2025-01-25,Customer Service,Open,,0.0,False
10000763,115,2025-01-13,Service,Closed,7.0,0.0,False
10000764,870,2025-01-19,Customer Service,Under Investigation,,0.0,True
10000765,612,2025-01-30,Billing,Open,,0.0,False
10000766,379,2025-01-01,Other,Resolved,14.0,0.0,False
10000767,192,2025-01-10,Contract,Under Investigation,23.0,0.0,False
10000768,144,2025-01-03,Network,Under Investigation,,0.0,False
10000769,370,2025-01-16,Other,Closed,,0.0,False
10000770,186,2025-01-29,Customer Service,Resolved,7.0,0.0,False
10000771,845,2025-01-04,Billing,Closed,10.0,0.0,False
10000772,446,2025-01-22,Customer Service,Open,,0.0,False
10000773,840,2025-01-14,Billing,Resolved,10.0,0.0,False
10000774,830,2025-01-12,Service,Under Investigation,27.0,0.0,False
10000775,404,2025-01-16,Customer Service,Resolved,14.0,0.0,False
10000776,939,2025-01-11,Network,Under Investigation,5.0,0.0,False
