complaint_id,customer_key,complaint_date,complaint_type,status,resolution_days,compensation_amount,ofcom_escalated
20000453,730,2024-01-22,Customer Service,Closed,17.0,0.0,False
20000454,659,2024-01-03,Network,Resolved,28.0,0.0,False
20000455,534,2024-01-26,Network,Under Investigation,,68.62,False
20000456,105,2024-01-04,Customer Service,Under Investigation,,0.0,False
20000457,25,2024-01-11,Customer Service,Closed,20.0,0.0,False
20000458,677,2024-01-04,Customer Service,Under Investigation,15.0,52.87,False
20000459,541,2024-01-31,Network,Resolved,24.0,27.92,False
20000460,548,2024-01-29,Billing,Closed,,0.0,False
20000461,268,2024-01-21,Service,Closed,,0.0,False
20000462,183,2024-01-10,Other,Open,8.0,0.0,False
20000463,783,2024-01-06,Other,Open,11.0,0.0,False
20000464,519,2024-01-01,Customer Service,Resolved,,0.0,True
20000465,759,2024-01-01,Service,Under Investigation,26.0,0.0,False
20000466,446,2024-01-16,Service,Resolved,19.0,0.0,False
20000467,144,2024-01-07,Customer Service,Resolved,25.0,0.0,False
20000468,860,2024-01-24,Network,Closed,10.0,0.0,True
20000469,575,2024-01-09,Billing,Open,19.0,0.0,False
20000470,8,2024-01-09,Other,Closed,20.0,0.0,False
20000471,571,2024-01-08,Contract,Resolved,27.0,0.0,False
20000472,396,2024-01-25,Network,Open,17.0,0.0,False
20000473,865,2024-01-14,Billing,Closed,8.0,0.0,False
20000474,836,2024-01-13,Network,Under Investigation,,0.0,False
20000475,435,2024-01-23,Service,Under Investigation,16.0,0.0,False
20000476,52,2024-01-06,Contract,Under Investigation,1.0,0.0,False
20000477,691,2024-01-14,Contract,Closed,28.0,0.0,False
20000478,130,2024-01-29,Customer Service,Open,2.0,0.0,False
20000479,931,2024-01-30,Network,Under Investigation,28.0,0.0,False
20000480,64,2024-01-05,Customer Service,Open,30.0,0.0,False
20000481,573,2024-01-02,Network,Open,20.0,0.0,False
20000482,473,2024-01-28,Service,Open,6.0,0.0,False
20000483,66,2024-01-02,Service,Under Investigation,1.0,0.0,False
20000484,484,2024-01-28,Other,Open,17.0,0.0,False
20000485,959,2024-01-20,Customer Service,Closed,,0.0,False
20000486,765,2024-01-27,Other,Resolved,11.0,0.0,False
20000487,446,2024-01-17,Service,Open,27.0,0.0,False
20000488,3,2024-01-02,Network,Open,,0.0,True
20000489,619,2024-01-13,Network,Under Investigation,28.0,0.0,False
20000490,892,2024-01-30,Service,Open,,47.51,False
20000491,285,2024-01-10,Network,Under Investigation,7.0,0.0,False
20000492,701,2024-01-04,Customer Service,Under Investigation,26.0,0.0,False
20000493,405,2024-01-12,Contract,Resolved,11.0,11.93,False
20000494,103,2024-01-16,Contract,Open,,0.0,False
20000495,763,2024-01-29,Service,Resolved,,0.0,False
20000496,827,2024-01-01,Service,Under Investigation,7.0,22.78,True
20000497,208,2024-01-11,Network,Resolved,21.0,0.0,False
20000498,677,2024-01-31,Billing,Open,22.0,0.0,False
20000499,887,2024-01-12,Billing,Closed,,24.55,False
20000500,187,2024-01-07,Network,Under Investigation,11.0,41.77,False
20000501,118,2024-01-08,Service,Open,29.0,40.46,False
20000502,389,2024-01-11,Service,Under Investigation,11.0,0.0,False
20000503,23,2024-01-03,Contract,Under Investigation,5.0,65.27,False
20000504,571,2024-01-07,Other,Closed,,0.0,False
20000505,648,2024-01-10,Service,Closed,,0.0,False
20000506,445,2024-01-28,Customer Service,Closed,,0.0,False
20000507,653,2024-01-18,Billing,Closed,11.0,35.46,False
20000508,527,2024-01-10,Billing,Under Investigation,4.0,0.0,False
20000509,4,2024-01-11,Other,Closed,23.0,58.98,False
20000510,178,2024-01-22,Contract,Resolved,28.0,0.0,False
20000511,560,2024-01-20,Billing,Under Investigation,5.0,0.0,False
20000512,518,2024-01-21,Other,Under Investigation,20.0,0.0,False
20000513,948,2024-01-26,Service,Resolved,4.0,37.57,False
20000514,846,2024-01-19,Contract,Closed,,0.0,False
20000515,962,2024-01-15,Service,Open,22.0,0.0,False
20000516,778,2024-01-09,Contract,Open,15.0,0.0,False
20000517,692,2024-01-05,Service,Open,,0.0,False
20000518,733,2024-01-15,Contract,Under Investigation,18.0,0.0,False
20000519,969,2024-01-30,Contract,Resolved,7.0,39.76,False
20000520,521,2024-01-17,Customer Service,Under Investigation,10.0,0.0,False
20000521,928,2024-01-02,Network,Under Investigation,10.0,0.0,False
20000522,710,2024-01-01,Billing,Resolved,10.0,54.62,False
20000523,846,2024-01-11,Billing,Under Investigation,2.0,0.0,False
20000524,573,2024-01-05,Network,Open,25.0,57.52,False
20000525,490,2024-01-14,Other,Resolved,3.0,0.0,False
20000526,962,2024-01-18,Network,Open,4.0,0.0,False
20000527,450,2024-01-03,Contract,Open,,0.0,False
20000528,323,2024-01-15,Other,Resolved,11.0,0.0,False
20000529,577,2024-01-24,Network,Under Investigation,4.0,0.0,False
20000530,981,2024-01-20,Contract,Open,,43.52,False
20000531,978,2024-01-01,Service,Resolved,27.0,0.0,False
20000532,618,2024-01-03,Other,Under Investigation,,34.02,False
20000533,124,2024-01-14,Service,Resolved,14.0,0.0,False
20000534,879,2024-01-26,Other,Resolved,25.0,0.0,False
20000535,509,2024-01-25,Billing,Closed,,0.0,False
20000536,190,2024-01-03,Network,Resolved,2.0,23.14,False
20000537,808,2024-01-26,Billing,Under Investigation,19.0,0.0,False
20000538,133,2024-01-18,Billing,Resolved,3.0,0.0,False
20000539,977,2024-01-28,Customer Service,Under Investigation,,0.0,False
20000540,481,2024-01-08,Customer Service,Under Investigation,,0.0,False
20000541,95,2024-01-19,Other,Under Investigation,24.0,0.0,False
20000542,942,2024-01-29,Billing,Open,28.0,0.0,False
20000543,899,2024-01-20,Service,Open,8.0,0.0,False
20000544,31,2024-01-02,Other,Under Investigation,28.0,0.0,False
20000545,833,2024-01-02,Customer Service,Under Investigation,,0.0,False
20000546,631,2024-01-20,Customer Service,Closed,22.0,0.0,False
20000547,431,2024-01-13,Other,Closed,27.0,0.0,False
20000548,514,2024-01-24,Contract,Under Investigation,,0.0,False
20000549,569,2024-01-12,Other,Open,,85.95,False
20000550,180,2024-01-24,Other,Closed,,0.0,False
20000551,522,2024-01-26,Network,Resolved,19.0,0.0,False
20000552,526,2024-01-05,Customer Service,Open,26.0,0.0,False
20000553,58,2024-01-21,Other,Under Investigation,22.0,0.0,True
20000554,387,2024-01-28,Other,Under Investigation,10.0,0.0,False
20000555,458,2024-01-01,Billing,Closed,18.0,0.0,False
20000556,595,2024-01-29,Service,Open,28.0,0.0,False
20000557,529,2024-01-25,Customer Service,Open,10.0,0.0,False
20000558,450,2024-01-02,Other,Open,5.0,0.0,False
20000559,698,2024-01-19,Contract,Closed,8.0,0.0,False
20000560,648,2024-01-28,Contract,Closed,13.0,0.0,False
20000561,996,2024-01-30,Other,Under Investigation,15.0,0.0,False
20000562,228,2024-01-04,Customer Service,Open,22.0,0.0,False
20000563,305,2024-01-25,Service,Closed,16.0,44.51,False
20000564,74,2024-01-05,Contract,Open,24.0,0.0,False
20000565,397,2024-01-17,Customer Service,Resolved,5.0,0.0,False
20000566,580,2024-01-08,Network,Open,,99.19,False
20000567,591,2024-01-01,Contract,Closed,9.0,0.0,False
20000568,246,2024-01-23,Billing,Resolved,29.0,0.0,False
20000569,688,2024-01-09,Customer Service,Closed,12.0,0.0,False
20000570,972,2024-01-30,Network,Open,24.0,0.0,False
20000571,758,2024-01-06,Contract,Resolved,30.0,0.0,False
20000572,45,2024-01-23,Network,Open,7.0,0.0,False
20000573,15,2024-01-30,Billing,Closed,7.0,28.33,False
20000574,331,2024-01-15,Billing,Open,,23.46,False
20000575,429,2024-01-27,Service,Closed,3.0,0.0,False
20000576,127,2024-01-29,Customer Service,Resolved,22.0,0.0,False
20000577,488,2024-01-22,Billing,Closed,11.0,0.0,False
20000578,642,2024-01-05,Other,Resolved,4.0,0.0,False
20000579,188,2024-01-11,Other,Resolved,29.0,0.0,False
20000580,461,2024-01-03,Contract,Open,,0.0,False
20000581,691,2024-01-14,Other,Under Investigation,20.0,0.0,False
20000582,117,2024-01-18,Customer Service,Under Investigation,,0.0,False
20000583,466,2024-01-05,Contract,Under Investigation,11.0,0.0,False
20000584,443,2024-01-16,Network,Resolved,12.0,96.54,False
20000585,785,2024-01-19,Other,Open,27.0,0.0,False
20000586,68,2024-01-13,Customer Service,Closed,11.0,0.0,False
20000587,97,2024-01-29,Billing,Closed,,0.0,False
20000588,485,2024-01-23,Network,Under Investigation,9.0,0.0,False
20000589,878,2024-01-20,Other,Resolved,21.0,0.0,False
20000590,974,2024-01-25,Other,Under Investigation,27.0,0.0,False
20000591,206,2024-01-08,Other,Resolved,,0.0,False
20000592,395,2024-01-07,Other,Under Investigation,,0.0,False
20000593,695,2024-01-10,Other,Under Investigation,19.0,0.0,False
20000594,661,2024-01-27,Billing,Open,,0.0,False
20000595,949,2024-01-31,Network,Resolved,,0.0,False
20000596,482,2024-01-08,Other,Closed,23.0,0.0,False
20000597,297,2024-01-21,Network,Resolved,9.0,46.77,False
20000598,411,2024-01-12,Billing,Under Investigation,22.0,19.88,False
20000599,125,2024-01-11,Service,Under Investigation,,0.0,False
20000600,36,2024-01-01,Contract,Open,5.0,67.17,False
20000601,176,2024-01-14,Service,Closed,17.0,15.49,False
20000602,772,2024-01-07,Contract,Closed,22.0,0.0,False
20000603,531,2024-01-22,Customer Service,Resolved,13.0,0.0,False
20000604,938,2024-01-30,Billing,Closed,,61.19,False
20000605,65,2024-01-18,Billing,Open,12.0,0.0,False
20000606,350,2024-01-24,Service,Open,17.0,0.0,False
20000607,722,2024-01-27,Network,Under Investigation,,0.0,False
20000608,476,2024-01-27,Service,Resolved,8.0,0.0,False
20000609,82,2024-01-12,Billing,Closed,23.0,0.0,False
20000610,880,2024-01-01,Contract,Under Investigation,3.0,0.0,False
20000611,764,2024-01-15,Service,Resolved,,0.0,False
20000612,385,2024-01-11,Other,Under Investigation,28.0,0.0,False
20000613,109,2024-01-09,Billing,Open,16.0,0.0,True
20000614,426,2024-01-21,Contract,Open,13.0,0.0,False
20000615,628,2024-01-20,Service,Under Investigation,6.0,0.0,False
20000616,994,2024-01-08,Contract,Under Investigation,19.0,0.0,False
20000617,131,2024-01-20,Billing,Resolved,22.0,0.0,False
20000618,881,2024-01-02,Other,Open,26.0,0.0,False
20000619,354,2024-01-20,Billing,Open,7.0,0.0,False
20000620,302,2024-01-22,Service,Under Investigation,16.0,0.0,True
20000621,157,2024-01-07,Network,Closed,,0.0,False
20000622,353,2024-01-18,Network,Closed,,0.0,False
20000623,496,2024-01-26,Customer Service,Resolved,1.0,0.0,False
20000624,983,2024-01-30,Network,Under Investigation,24.0,12.64,False
20000625,220,2024-01-10,Other,Resolved,26.0,0.0,False
20000626,467,2024-01-13,Contract,Closed,22.0,15.5,False
20000627,586,2024-01-15,Network,Resolved,,0.0,False
20000628,782,2024-01-04,Other,Under Investigation,1.0,78.28,False
20000629,513,2024-01-30,Service,Under Investigation,,0.0,False
20000630,605,2024-01-27,Contract,Closed,21.0,0.0,False
20000631,865,2024-01-13,Customer Service,Resolved,29.0,0.0,False
20000632,726,2024-01-31,Contract,Under Investigation,5.0,67.57,False
20000633,81,2024-01-05,Network,Closed,,0.0,False
20000634,663,2024-01-03,Network,Resolved,,0.0,False
20000635,259,2024-01-14,Billing,Open,15.0,0.0,False
20000636,879,2024-01-20,Customer Service,Resolved,10.0,0.0,False
20000637,562,2024-01-20,Other,Open,16.0,0.0,False
20000638,64,2024-01-14,Customer Service,Under Investigation,7.0,0.0,False
20000639,398,2024-01-11,Billing,Closed,10.0,0.0,False
20000640,330,2024-01-29,Customer Service,Under Investigation,24.0,0.0,False
20000641,666,2024-01-21,Network,Under Investigation,17.0,0.0,False
20000642,397,2024-01-02,Customer Service,Closed,22.0,0.0,False
20000643,902,2024-01-27,Network,Closed,2.0,0.0,False
20000644,762,2024-01-17,Customer Service,Resolved,,90.79,False
20000645,410,2024-01-14,Service,Open,,0.0,False
20000646,351,2024-01-25,Other,Closed,,93.77,False
20000647,610,2024-01-05,Other,Under Investigation,,0.0,False
20000648,89,2024-01-10,Other,Resolved,,71.08,False
20000649,927,2024-01-15,Contract,Closed,28.0,0.0,False
20000650,131,2024-01-05,Billing,Under Investigation,4.0,0.0,False
20000651,49,2024-01-10,Billing,Open,7.0,0.0,False
20000652,74,2024-01-13,Customer Service,Resolved,4.0,0.0,False
20000653,645,2024-01-24,Other,Open,,0.0,True
20000654,378,2024-01-14,Service,Under Investigation,,0.0,False
20000655,1,2024-01-02,Network,Resolved,26.0,0.0,False
20000656,935,2024-01-12,Billing,Closed,,0.0,False
20000657,467,2024-01-06,Service,Closed,,0.0,False
20000658,507,2024-01-15,Network,Resolved,12.0,0.0,False
20000659,693,2024-01-15,Network,Under Investigation,19.0,87.41,False
20000660,676,2024-01-01,Network,Closed,10.0,0.0,False
20000661,222,2024-01-09,Other,Open,7.0,37.31,False
20000662,452,2024-01-21,Other,Under Investigation,,0.0,False
20000663,377,2024-01-22,Service,Under Investigation,9.0,0.0,False
20000664,684,2024-01-07,Network,Under Investigation,20.0,0.0,False
20000665,895,2024-01-18,Billing,Open,3.0,0.0,False
20000666,877,2024-01-11,Other,Resolved,,0.0,True
20000667,19,2024-01-25,Network,Under Investigation,,0.0,False
20000668,379,2024-01-27,Other,Resolved,19.0,0.0,True
20000669,624,2024-01-25,Contract,Closed,4.0,78.4,False
20000670,171,2024-01-08,Network,Under Investigation,27.0,0.0,False
20000671,917,2024-01-03,Network,Closed,3.0,0.0,False
20000672,942,2024-01-31,Billing,Closed,2.0,0.0,False
20000673,117,2024-01-11,Service,Closed,26.0,0.0,False
20000674,53,2024-01-02,Network,Resolved,,26.54,False
20000675,703,2024-01-02,Network,Open,5.0,0.0,False
20000676,489,2024-01-24,Billing,Closed,,0.0,False
20000677,816,2024-01-29,Billing,Resolved,,85.55,False
20000678,835,2024-01-03,Network,Closed,,0.0,False
20000679,333,2024-01-08,Other,Under Investigation,17.0,0.0,False
20000680,503,2024-01-03,Contract,Closed,,0.0,False
20000681,373,2024-01-26,Other,Under Investigation,20.0,86.12,False
20000682,99,2024-01-20,Billing,Closed,16.0,56.24,False
20000683,944,2024-01-01,Other,Open,15.0,0.0,False
20000684,123,2024-01-26,Contract,Closed,29.0,0.0,False
20000685,320,2024-01-03,Contract,Resolved,28.0,17.9,False
20000686,771,2024-01-22,Service,Under Investigation,29.0,0.0,False
20000687,251,2024-01-30,Other,Under Investigation,4.0,0.0,False
20000688,334,2024-01-01,Contract,Under Investigation,25.0,0.0,False
20000689,750,2024-01-21,Customer Service,Open,18.0,0.0,False
20000690,333,2024-01-03,Contract,Under Investigation,10.0,0.0,False
20000691,555,2024-01-17,Contract,Closed,23.0,84.64,False
20000692,160,2024-01-11,Billing,Open,29.0,26.4,False
20000693,510,2024-01-25,Service,Closed,17.0,28.11,False
20000694,868,2024-01-17,Network,Under Investigation,,0.0,False
20000695,288,2024-01-07,Contract,Open,,0.0,False
20000696,157,2024-01-27,Billing,Open,26.0,0.0,False
20000697,513,2024-01-04,Other,Resolved,21.0,0.0,False
20000698,48,2024-01-20,Other,Open,1.0,63.95,False
20000699,414,2024-01-03,Service,Open,15.0,0.0,False
20000700,102,2024-01-06,Billing,Closed,30.0,0.0,False
20000701,217,2024-01-23,Customer Service,Open,26.0,0.0,False
20000702,942,2024-01-25,Network,Under Investigation,11.0,0.0,False
20000703,31,2024-01-09,Customer Service,Open,12.0,0.0,False
20000704,526,2024-01-20,Network,Resolved,,0.0,False
20000705,979,2024-01-12,Contract,Under Investigation,7.0,0.0,False
20000706,713,2024-01-12,Contract,Open,3.0,54.78,False
20000707,593,2024-01-05,Other,Under Investigation,7.0,0.0,False
20000708,521,2024-01-21,Contract,Open,8.0,0.0,False
20000709,347,2024-01-28,Network,Open,1.0,0.0,False
20000710,260,2024-01-14,Contract,Open,25.0,0.0,False
20000711,753,2024-01-07,Network,Under Investigation,10.0,0.0,False
20000712,585,2024-01-09,Billing,Open,18.0,0.0,False
20000713,696,2024-01-27,Customer Service,Resolved,,0.0,False
20000714,44,2024-01-23,Service,Resolved,7.0,0.0,False
20000715,49,2024-01-02,Network,Open,,0.0,False
20000716,703,2024-01-06,Customer Service,Open,21.0,0.0,True
20000717,602,2024-01-01,Customer Service,Closed,19.0,0.0,False
20000718,178,2024-01-09,Service,Under Investigation,,58.59,False
20000719,353,2024-01-15,Customer Service,Resolved,1.0,0.0,False
20000720,612,2024-01-21,Customer Service,Under Investigation,25.0,0.0,False
20000721,241,2024-01-19,Customer Service,Under Investigation,,0.0,False
20000722,53,2024-01-26,Service,Open,22.0,0.0,False
20000723,970,2024-01-19,Network,Resolved,13.0,0.0,False
20000724,436,2024-01-02,Service,Open,,0.0,False
20000725,282,2024-01-31,Contract,Resolved,,0.0,False
20000726,448,2024-01-16,Billing,Resolved,10.0,0.0,False
20000727,93,2024-01-13,Contract,Open,15.0,0.0,False
20000728,991,2024-01-24,Billing,Closed,,57.32,False
20000729,243,2024-01-27,Billing,Closed,,0.0,False
20000730,45,2024-01-02,Service,Closed,,0.0,False
20000731,671,2024-01-04,Billing,Resolved,18.0,0.0,False
20000732,925,2024-01-27,Customer Service,Closed,,0.0,False
20000733,700,2024-01-12,Service,Open,,35.94,False
20000734,896,2024-01-24,Contract,Open,,0.0,False
20000735,536,2024-01-16,Other,Resolved,25.0,0.0,False
20000736,834,2024-01-17,Customer Service,Resolved,,0.0,False
20000737,48,2024-01-09,Service,Resolved,30.0,97.44,False
20000738,796,2024-01-26,Other,Under Investigation,,0.0,False
20000739,768,2024-01-24,Billing,Under Investigation,,0.0,False
20000740,473,2024-01-24,Contract,Resolved,27.0,0.0,False
20000741,271,2024-01-17,Billing,Under Investigation,,0.0,False
20000742,716,2024-01-29,Billing,Closed,,0.0,False
20000743,288,2024-01-16,Network,Closed,11.0,55.57,False
20000744,516,2024-01-16,Network,Open,22.0,31.63,False
20000745,835,2024-01-22,Service,Resolved,5.0,0.0,False
20000746,713,2024-01-31,Network,Closed,30.0,61.59,False
20000747,119,2024-01-18,Customer Service,Closed,21.0,0.0,False
20000748,398,2024-01-01,Network,Resolved,6.0,50.6,False
20000749,305,2024-01-10,Customer Service,Closed,10.0,28.09,False
20000750,360,2024-01-14,Contract,Closed,4.0,0.0,False
20000751,655,2024-01-02,Other,Under Investigation,20.0,0.0,False
20000752,599,2024-01-17,Network,Closed,30.0,0.0,False
20000753,494,2024-01-29,Other,Under Investigation,10.0,0.0,False
20000754,808,2024-01-25,Contract,Closed,18.0,80.18,False
20000755,654,2024-01-31,Contract,Resolved,,0.0,False
20000756,223,2024-01-28,Service,Open,,0.0,False
20000757,517,2024-01-13,Contract,Open,26.0,0.0,False
20000758,666,2024-01-20,Network,Open,12.0,0.0,False
20000759,344,2024-01-16,Contract,Resolved,,0.0,False
20000760,112,2024-01-10,Contract,Resolved,,0.0,False
20000761,613,2024-01-08,Service,Closed,,0.0,False
20000762,388,2024-01-14,Service,Under Investigation,19.0,0.0,False
20000763,623,2024-01-11,Contract,Closed,15.0,0.0,False
20000764,32,2024-01-08,Contract,Under Investigation,12.0,0.0,False
20000765,456,2024-01-18,Other,Resolved,26.0,0.0,False
20000766,31,2024-01-04,Billing,Closed,22.0,0.0,False
20000767,646,2024-01-23,Service,Resolved,4.0,59.86,False
20000768,590,2024-01-14,Customer Service,Open,2.0,0.0,False
20000769,387,2024-01-25,Billing,Under Investigation,19.0,81.93,False
20000770,790,2024-01-18,Contract,Closed,,0.0,False
20000771,498,2024-01-28,Contract,Open,12.0,0.0,False
20000772,87,2024-01-24,Customer Service,Under Investigation,,0.0,False
20000773,716,2024-01-13,Contract,Closed,,0.0,False
20000774,672,2024-01-26,Service,Resolved,16.0,0.0,False
20000775,762,2024-01-11,Service,Open,18.0,0.0,False
20000776,363,2024-01-03,Contract,Open,,0.0,False
20000777,326,2024-01-26,Contract,Resolved,17.0,0.0,False
20000778,340,2024-01-06,Service,Closed,30.0,0.0,False
20000779,572,2024-01-03,Service,Under Investigation,,63.32,False
